pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,127,45,82,35.43307086614173,-47.51125743121491,-47511.257431214915,-0.3741043892221646,47.80126580418013,0.4588800133831546
EURUSD,2021,90,45,45,50.0,-10.69954698376941,-10699.54698376941,-0.11888385537521567,19.81720118109975,0.781310529154739
