setup_name,stage,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,win_rate_pct,trades_per_month,robustness_score
core_reversion,design,98658.66345382057,-1.341336546179428,1.503936586859203,-0.7925177612973495,0.23617971022632953,7,4,3,57.14285714285714,1.1666666666666667,-7.590101223995891
core_reversion,oos,101159.7136861587,1.1597136861587032,0.5551189273248557,0.5395370747605722,3.053712225399705,6,5,1,83.33333333333334,1.0,8.670878524560605
late_continuation,design,93236.53901218208,-6.763460987817915,6.815448863950631,-1.8623139407871983,0.22739766669651648,31,13,18,41.935483870967744,1.8235294117647058,-36.50287406984118
late_continuation,oos,93369.3548536361,-6.6306451463639,7.683015683609029,-0.7686647606333187,0.6099311263287246,68,34,34,50.0,1.8888888888888888,0.35991631124175744
compression_breakout,design,87254.30073938642,-12.745699260613574,13.010266968427912,-3.1403558948176586,0.09495459028396434,62,23,39,37.096774193548384,2.9523809523809526,-45.35933715248381
compression_breakout,oos,81656.37383855268,-18.343626161447325,18.532186803534977,-1.8726790110371874,0.35332007658892967,114,56,58,49.122807017543856,2.7804878048780486,0.1662249778660523
