h1_ema_fast,h1_ema_slow,mr_h1_adx_max,m15_ema_period,mr_m15_extension_atr,mr_m15_rsi_long,mr_m15_rsi_short,mr_m5_reclaim_rsi_long,mr_m5_reclaim_rsi_short,stop_atr_multiple,mr_target_atr_buffer,validation_score,full_sample_goal_score,avg_validation_goal_score,avg_validation_robustness,avg_validation_return_pct,avg_validation_sharpe,worst_validation_drawdown_pct,profitable_window_ratio,full_sample_robustness,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
34,200,18.0,10,0.5,32.0,68.0,35.0,65.0,1.0,0.05,-16.255269280614318,-30.24222937206974,-14.285654424971938,0.8290519567236011,-2.6890761956137017,-1.6267035054525736,6.899969268895875,0.25,0.2689610421092344,100000.0,89381.43121077932,-10.618568789220673,13.234882779358777,-1.8018412849841146,0.5451829833180007,59,22,37,0,37.28813559322034,4.916666666666667,0.25,-884.8807324350546,-179.97574219018063,28.559322033898304,15.0,4,6
34,200,18.0,10,0.5,32.0,68.0,35.0,65.0,1.0,0.1,-17.696302808121533,-32.27326034312549,-15.600394868746623,0.6923969077986328,-2.858706441271363,-1.7675443563819577,7.04513776187638,0.25,0.25249594249134377,100000.0,88740.61732470735,-11.25938267529265,13.523179712962555,-1.9495577109680768,0.5168166392416195,59,22,37,0,37.28813559322034,4.916666666666667,0.25,-938.2818896077251,-190.83699449648645,27.203389830508474,15.0,4,6
34,200,18.0,10,0.5,32.0,68.0,35.0,65.0,0.8,0.1,-20.46251493537097,-35.37573711968521,-22.3747987773176,0.4038941854206179,-2.7594761169339037,-1.7424743527941124,6.327944622468072,0.0,0.28853833862021677,100000.0,89420.78104941353,-10.579218950586466,12.788339466452195,-1.792583752356116,0.5459093462972483,59,20,39,0,33.89830508474576,4.916666666666667,0.3333333333333333,-881.6015792155437,-179.30879577265293,23.983050847457626,15.0,3,6
34,200,18.0,10,0.5,32.0,68.0,35.0,65.0,1.0,0.15,-21.536830803576088,-40.78425425654663,-23.804701395561516,0.3184061445149764,-3.0202743205697407,-1.9068728511961364,7.191881306834577,0.0,0.2216075059035598,100000.0,88128.68996708056,-11.871310032919446,13.682458577927761,-2.094996572270961,0.49005386074484275,59,21,38,0,35.59322033898305,4.916666666666667,0.16666666666666666,-989.2758360766144,-201.20864462575207,26.35593220338983,15.0,4,8
34,200,18.0,10,0.5,32.0,68.0,35.0,65.0,0.8,0.15,-23.733963728705405,-38.63547899688649,-20.766603770242785,0.8993027581794937,-2.6365105563403466,-1.6934301326794094,6.488165550244128,0.25,0.27303662345827395,100000.0,89809.5324063402,-10.190467593659802,12.960745739655707,-1.7728410814699078,0.5494725519431717,59,20,39,0,33.89830508474576,4.916666666666667,0.25,-849.2056328049821,-172.7197897230472,23.220338983050848,10.0,4,8
34,200,18.0,10,0.5,32.0,68.0,35.0,60.0,0.8,0.1,-30.704446572510964,-39.2408500516545,-26.941075486835686,0.8367884997509534,-2.726651897136997,-2.196732242640907,6.688481092942412,0.25,0.2261841656294908,100000.0,89497.25705536584,-10.502742944634157,12.566806840772015,-2.022824974618419,0.48769244275795015,55,20,35,0,36.36363636363637,4.583333333333333,0.16666666666666666,-875.228578719515,-190.95896262971235,20.818181818181817,15.0,3,9
34,200,18.0,10,0.5,32.0,68.0,35.0,65.0,0.8,0.05,-34.28789408788829,-40.04448967933691,-30.00118895221197,0.4977632808244058,-2.9325977389722953,-1.9304166493765131,6.164929117144682,0.25,0.2613018402702795,100000.0,88837.50515999326,-11.162494840006731,12.48350006335222,-1.866532992134574,0.5293646283949428,59,19,40,0,32.20338983050847,4.916666666666667,0.25,-930.2079033338961,-189.19482779672467,24.406779661016948,15.0,3,6
34,200,18.0,10,0.5,32.0,68.0,35.0,60.0,0.8,0.05,-38.350635318823855,-43.03359901254649,-33.65590376406686,1.165527047993591,-2.8359666726554846,-2.3282843269275753,6.587000704411723,0.25,0.2231946367613819,100000.0,89130.43213334096,-10.869567866659036,12.362530133913605,-2.0498073558170935,0.48235019491390657,55,19,36,0,34.54545454545455,4.583333333333333,0.16666666666666666,-905.7973222215911,-197.62850666652892,21.272727272727273,15.0,3,9
