pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,17,10,7,58.82352941176471,-3.3957211837625683,-3395.7211837625687,-0.1997483049272099,5.271720497920911,0.4345153322260592
EURUSD,2021,11,3,8,27.27272727272727,-6.052816675372663,-6052.816675372663,-0.5502560613975148,4.846469899209525,0.08855710616940135
