trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1294,2020-09-01T13:33:00+00:00,2020-09-01T16:59:29.740000,SHORT,TP,1.4,1.3848,0.0152
1295,2020-09-02T11:57:00+00:00,2020-09-02T12:19:34.923000,LONG,TP,1.4,1.359,0.041
1296,2020-09-03T12:09:00+00:00,2020-09-03T12:34:51.417000,LONG,TP,1.4,1.358,0.042
1297,2020-09-04T12:36:00+00:00,2020-09-04T15:58:52.235000,SHORT,BE_STOP,0.0,-0.0138,0.0138
1298,2020-09-07T19:15:00+00:00,2020-09-07T22:47:08.379000,LONG,BE_STOP,0.0,-0.098,0.098
1299,2020-09-08T11:42:00+00:00,2020-09-08T11:52:48.818000,SHORT,BE_STOP,0.0,-0.0394,0.0394
1300,2020-09-09T11:18:00+00:00,2020-09-09T12:22:50.109000,LONG,BE_STOP,0.0,-0.0336,0.0336
1301,2020-09-10T18:06:00+00:00,2020-09-10T18:23:50.176000,SHORT,TP,1.4,1.3219,0.0781
1302,2020-09-11T14:18:00+00:00,2020-09-11T17:59:41.596000,LONG,SL,-1.0,-1.0227,0.0227
1303,2020-09-14T11:39:00+00:00,2020-09-14T12:49:34.489000,SHORT,SL,-1.0,-1.035,0.035
1304,2020-09-15T11:42:00+00:00,2020-09-15T11:56:38.149000,SHORT,BE_STOP,0.0,-0.0538,0.0538
1305,2020-09-16T17:24:00+00:00,2020-09-16T18:00:06.628000,SHORT,BE_STOP,0.0,-0.0676,0.0676
1306,2020-09-17T13:06:00+00:00,2020-09-17T14:43:15.194000,SHORT,SL,-1.0,-1.024,0.024
1307,2020-09-18T11:48:00+00:00,2020-09-18T12:39:47.328000,SHORT,SL,-1.0,-1.041,0.041
1308,2020-09-21T12:21:00+00:00,2020-09-21T13:02:48.363000,SHORT,BE_STOP,0.0,-0.0267,0.0267
1310,2020-09-23T14:03:00+00:00,2020-09-23T14:22:30.967000,SHORT,TP,1.4,1.3342,0.0658
1311,2020-09-24T11:42:00+00:00,2020-09-24T12:48:44.004000,SHORT,BE_STOP,0.0,-0.0267,0.0267
1312,2020-09-25T11:00:00+00:00,2020-09-25T11:09:56.093000,SHORT,BE_STOP,0.0,-0.0694,0.0694
1313,2020-09-28T12:57:00+00:00,2020-09-28T13:34:27.605000,SHORT,SL,-1.0,-1.0316,0.0316
1314,2020-09-29T13:18:00+00:00,2020-09-29T13:40:51.131000,LONG,TP,1.4,1.3569,0.0431
