trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
595,2017-08-01T15:36:00+00:00,2017-08-01T17:14:05.076000,SHORT,SL,-1.0,-1.025,0.025
596,2017-08-02T17:00:00+00:00,2017-08-02T17:10:04.333000,LONG,TP,1.4,1.3333,0.0667
597,2017-08-03T14:03:00+00:00,2017-08-03T14:15:30.001000,LONG,BE_STOP,0.0,-0.0287,0.0287
598,2017-08-04T11:57:00+00:00,2017-08-04T12:30:01.461000,LONG,SL,-1.0,-1.0333,0.0333
599,2017-08-08T14:03:00+00:00,2017-08-08T14:24:26.975000,SHORT,TP,1.4,1.3749,0.0251
600,2017-08-09T13:09:00+00:00,2017-08-09T13:13:59.389000,SHORT,TP,1.4,1.364,0.036
601,2017-08-10T14:09:00+00:00,2017-08-10T16:26:03.873000,SHORT,SL,-1.0,-1.0147,0.0147
602,2017-08-11T11:57:00+00:00,2017-08-11T12:30:01.279000,SHORT,SL,-1.0,-1.034,0.034
603,2017-08-14T13:00:00+00:00,2017-08-14T14:01:10.138000,LONG,SL,-1.0,-1.0296,0.0296
604,2017-08-16T13:33:00+00:00,2017-08-16T15:38:46.085000,LONG,BE_STOP,0.0,-0.0284,0.0284
605,2017-08-18T19:00:00+00:00,2017-08-18T20:59:56.183000,LONG,TIME_EXIT,-0.8105,-0.8632,0.0526
606,2017-08-21T13:00:00+00:00,2017-08-21T13:01:50.938000,LONG,BE_STOP,0.0,-0.1923,0.1923
607,2017-08-22T18:42:00+00:00,2017-08-22T21:02:31.359000,LONG,TP,1.4,1.3315,0.0685
608,2017-08-23T11:09:00+00:00,2017-08-23T11:30:28.207000,LONG,TP,1.4,1.3167,0.0833
609,2017-08-24T17:03:00+00:00,2017-08-24T18:52:55.758000,LONG,SL,-1.0,-1.0556,0.0556
