trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
920,2019-01-02T12:00:00+00:00,2019-01-02T12:10:16.071000,SHORT,BE_STOP,0.0,-0.0909,0.0909
921,2019-01-03T15:00:00+00:00,2019-01-03T15:26:19.542000,LONG,BE_STOP,0.0,-0.0161,0.0161
922,2019-01-04T15:21:00+00:00,2019-01-04T15:35:11.113000,LONG,TP,1.4,1.3803,0.0197
923,2019-01-07T18:00:00+00:00,2019-01-07T18:17:13.648000,LONG,TP,1.4,1.3194,0.0806
924,2019-01-08T12:39:00+00:00,2019-01-08T13:39:53.081000,SHORT,TP,1.4,1.3643,0.0357
925,2019-01-09T12:24:00+00:00,2019-01-09T13:36:40.404000,SHORT,SL,-1.0,-1.041,0.041
926,2019-01-10T16:27:00+00:00,2019-01-10T17:11:53.056000,SHORT,BE_STOP,0.0,-0.0413,0.0413
927,2019-01-11T14:06:00+00:00,2019-01-11T14:23:11.058000,SHORT,TP,1.4,1.3744,0.0256
928,2019-01-14T12:57:00+00:00,2019-01-14T14:27:29.511000,LONG,SL,-1.0,-1.036,0.036
929,2019-01-15T12:48:00+00:00,2019-01-15T14:58:15.813000,LONG,TP,1.4,1.3714,0.0286
930,2019-01-17T12:39:00+00:00,2019-01-17T13:11:29.962000,LONG,SL,-1.0,-1.0685,0.0685
931,2019-01-18T12:00:00+00:00,2019-01-18T14:20:35.078000,SHORT,TP,1.4,1.3425,0.0575
932,2019-01-21T12:57:00+00:00,2019-01-21T13:07:47.312000,LONG,SL,-1.0,-1.0495,0.0495
933,2019-01-22T14:30:00+00:00,2019-01-22T18:01:31.899000,LONG,TP,1.4,1.3669,0.0331
934,2019-01-23T14:42:00+00:00,2019-01-23T15:37:41.438000,LONG,TP,1.4,1.3569,0.0431
935,2019-01-24T12:51:00+00:00,2019-01-24T13:34:39.300000,SHORT,TP,1.4,1.3704,0.0296
936,2019-01-25T12:42:00+00:00,2019-01-25T12:50:40.008000,SHORT,BE_STOP,0.0,-0.0758,0.0758
937,2019-01-29T12:00:00+00:00,2019-01-29T12:19:01.177000,SHORT,BE_STOP,0.0,-0.0962,0.0962
938,2019-01-30T19:00:00+00:00,2019-01-31T00:44:59.929000,LONG,TIME_EXIT,0.6552,0.6437,0.0115
