pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,short,2022-07-27 12:05:00-04:00,2022-07-27 12:20:00-04:00,137.2685,137.31043538320006,2000000,-610.7687620167421,-690.7687620167421,-1.2336034792119754,80.0,stop_loss,usdjp_session_playbook,core_reversion|wed_thu|early|balanced|deep|short,core_reversion,0,0.0,0.0
USDJPY,long,2022-10-04 12:55:00-04:00,2022-10-04 13:15:00-04:00,144.1955,144.23724754681726,1898000,549.2450965870959,473.3250965870959,0.6357691328739394,75.92,take_profit,usdjp_session_playbook,core_reversion|mon_tue|core|balanced|deep|long,core_reversion,0,0.0,0.0
USDJPY,short,2023-05-09 13:05:00-04:00,2023-05-09 13:10:00-04:00,135.1645,135.19999753183393,1995000,-523.6940552454889,-603.4940552454889,-1.2779102577485009,79.80000000000001,stop_loss,usdjp_session_playbook,core_reversion|mon_tue|core|balanced|deep|short,core_reversion,0,0.0,0.0
USDJPY,long,2024-01-29 12:00:00-05:00,2024-01-29 12:10:00-05:00,147.6535,147.68009158610752,1983000,357.0367541095999,277.71675410959983,0.5497888922823033,79.32000000000001,take_profit,usdjp_session_playbook,core_reversion|mon_tue|early|balanced|deep|long,core_reversion,0,0.0,0.0
USDJPY,long,2025-01-03 12:40:00-05:00,2025-01-03 12:50:00-05:00,157.0565,157.0902924098929,1989000,427.79013904906054,348.23013904906054,0.5899104095862913,79.56,take_profit,usdjp_session_playbook,core_reversion|fri|core|calm|deep|long,core_reversion,0,0.0,0.0
USDJPY,long,2025-03-03 13:25:00-05:00,2025-03-03 13:30:00-05:00,150.1675,150.11143821404585,1996000,-745.275065866117,-825.1150658661169,-1.1810466374914224,79.84,stop_loss,usdjp_session_playbook,core_reversion|mon_tue|core|balanced|deep|long,core_reversion,1,1.0,0.6357691328739394
USDJPY,long,2025-03-28 12:35:00-04:00,2025-03-28 12:40:00-04:00,150.1105,150.15248261109414,1960000,547.9919135351015,469.5919135351015,0.6326438110566243,78.4,take_profit,usdjp_session_playbook,core_reversion|fri|core|balanced|deep|long,core_reversion,0,0.0,0.0
USDJPY,short,2025-04-24 14:05:00-04:00,2025-04-24 14:15:00-04:00,142.7565,142.72451992763223,1988000,445.3281583260682,365.8081583260682,0.5923224078119265,79.52000000000001,take_profit,usdjp_session_playbook,core_reversion|wed_thu|core|balanced|deep|short,core_reversion,0,0.0,0.0
USDJPY,short,2025-05-07 13:35:00-04:00,2025-05-07 13:40:00-04:00,143.4875,143.4646926855165,1996000,317.2981467401026,237.45814674010256,0.5191380114272895,79.84,take_profit,usdjp_session_playbook,core_reversion|wed_thu|core|balanced|deep|short,core_reversion,1,1.0,0.5923224078119265
USDJPY,long,2025-06-18 12:20:00-04:00,2025-06-18 12:25:00-04:00,144.6035,144.56309572341638,2001000,-559.1368879070934,-639.1768879070934,-1.2516260135887094,80.04,stop_loss,usdjp_session_playbook,core_reversion|wed_thu|early|balanced|deep|long,core_reversion,0,0.0,0.0
USDJPY,long,2025-08-19 13:50:00-04:00,2025-08-19 13:55:00-04:00,147.5475,147.51244563977178,1988000,-472.4006272664629,-551.9206272664629,-1.2982130390936097,79.52000000000001,stop_loss,usdjp_session_playbook,core_reversion|mon_tue|core|balanced|deep|long,core_reversion,2,0.5,-0.27263875230874146
