trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
56,2015-04-03T11:42:00+00:00,2015-04-03T11:48:38.270000,LONG,TP,1.4,1.3593,0.0407
57,2015-04-06T12:27:00+00:00,2015-04-06T14:13:27.889000,LONG,TP,1.4,1.3756,0.0244
58,2015-04-07T14:57:00+00:00,2015-04-07T15:20:19.886000,SHORT,BE_STOP,0.0,-0.0182,0.0182
59,2015-04-08T14:06:00+00:00,2015-04-08T15:45:06.453000,SHORT,BE_STOP,0.0,-0.0151,0.0151
60,2015-04-09T15:57:00+00:00,2015-04-09T18:08:31.233000,SHORT,TP,1.4,1.3741,0.0259
61,2015-04-13T11:27:00+00:00,2015-04-13T12:05:44.427000,LONG,TP,1.4,1.3597,0.0403
62,2015-04-14T14:27:00+00:00,2015-04-14T16:42:59.773000,LONG,SL,-1.0,-1.0136,0.0136
63,2015-04-15T18:57:00+00:00,2015-04-15T23:44:58.381000,LONG,TIME_EXIT,-0.3463,-0.3707,0.0244
64,2015-04-16T17:09:00+00:00,2015-04-16T17:18:07.964000,LONG,TP,1.4,1.3138,0.0862
65,2015-04-17T12:09:00+00:00,2015-04-17T12:30:05.457000,SHORT,SL,-1.0,-1.0148,0.0148
66,2015-04-20T12:36:00+00:00,2015-04-20T17:03:06.544000,LONG,BE_STOP,0.0,-0.0152,0.0152
67,2015-04-21T12:15:00+00:00,2015-04-21T12:34:53.080000,LONG,BE_STOP,0.0,-0.034,0.034
68,2015-04-22T13:21:00+00:00,2015-04-22T14:01:00.222000,LONG,BE_STOP,0.0,-0.0201,0.0201
69,2015-04-23T15:24:00+00:00,2015-04-23T22:38:24.699000,LONG,BE_STOP,0.0,-0.0168,0.0168
70,2015-04-24T14:42:00+00:00,2015-04-24T17:16:20.694000,LONG,BE_STOP,0.0,-0.0107,0.0107
71,2015-04-27T11:30:00+00:00,2015-04-27T11:45:40.766000,SHORT,BE_STOP,0.0,-0.034,0.034
72,2015-04-28T12:09:00+00:00,2015-04-28T12:49:41.708000,SHORT,BE_STOP,0.0,-0.0246,0.0246
73,2015-04-29T11:18:00+00:00,2015-04-29T11:33:13.743000,LONG,BE_STOP,0.0,-0.0301,0.0301
74,2015-04-30T11:42:00+00:00,2015-04-30T11:54:03.216000,LONG,BE_STOP,0.0,-0.0223,0.0223
