pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDCAD,2022,3,2,1,-128.22002375008947,0.8564403608810033
USDCAD,2023,1,0,1,-1121.0350671362942,0.0
USDCAD,2024,1,0,1,-548.4199436777308,0.0
