pair,month,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2022-12,2,1,1,-170.5090200739649,0.5743646765444655
EURUSD,2023-08,1,1,0,158.56181372447713,inf
EURUSD,2024-01,2,2,0,399.2310901163767,inf
EURUSD,2024-06,1,1,0,233.20207886255528,inf
EURUSD,2024-07,1,1,0,73.0527243401575,inf
EURUSD,2024-09,1,1,0,223.8051126172424,inf
EURUSD,2025-01,1,0,1,-1080.676302252785,0.0
EURUSD,2025-05,1,0,1,-626.4413579564686,0.0
