pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,short,2022-04-28 14:25:00-04:00,2022-04-28 14:30:00-04:00,130.8425,130.81262002751552,1668000,380.8489214389817,314.12892143898165,0.44308827366367826,66.72,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|mild|short,compression_breakout,1,0.0,-1.2720219853021397
USDJPY,long,2022-05-12 14:20:00-04:00,2022-05-12 14:30:00-04:00,128.34550000000002,128.28942814960908,1737000,-759.2102405470174,-828.6902405470174,-1.164865056756049,69.48,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2022-05-13 13:05:00-04:00,2022-05-13 13:10:00-04:00,129.3935,129.3395888216719,1810000,-754.4047189232626,-826.8047189232627,-1.1724786645538696,72.4,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,short,2022-05-26 15:05:00-04:00,2022-05-26 15:10:00-04:00,127.1385,127.1271530020153,1864000,166.42775613130368,91.86775613130368,0.2532361323925775,74.56,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|mild|short,compression_breakout,0,0.0,0.0
USDJPY,short,2022-05-30 13:45:00-04:00,2022-05-30 13:50:00-04:00,127.5195,127.5409556606806,1866000,-313.9163451677312,-388.5563451677312,-1.4789378729639828,74.64,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|short,compression_breakout,1,0.0,-1.275299311461396
USDJPY,long,2022-06-03 13:30:00-04:00,2022-06-03 14:00:00-04:00,130.8645,130.8815,1858000,241.32635519725255,167.00635519725256,0.3644938595268196,74.32000000000001,time_stop,usdjp_session_playbook,compression_breakout|fri|core|active|deep|long,compression_breakout,1,0.0,-1.1724786645538696
USDJPY,long,2022-06-10 15:00:00-04:00,2022-06-10 15:30:00-04:00,134.36350000000002,134.3715,1862000,110.85395348811373,36.373953488113735,0.08061977675005406,74.48,time_stop,usdjp_session_playbook,compression_breakout|fri|late|balanced|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2022-06-20 13:55:00-04:00,2022-06-20 14:00:00-04:00,135.0795,135.08724272678515,1862000,106.69269625353714,32.21269625353714,0.12472127773602319,74.48,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2022-06-22 13:00:00-04:00,2022-06-22 13:10:00-04:00,136.2375,136.26216464743243,1863000,337.2098554781978,262.68985547819784,0.4092377021683378,74.52000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2022-06-24 13:45:00-04:00,2022-06-24 13:55:00-04:00,135.3105,135.33254968021814,1868000,304.22786840411516,229.50786840411513,0.3904636150953514,74.72000000000001,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|deep|long,compression_breakout,2,0.5,-0.403992402513525
USDJPY,long,2022-07-04 14:00:00-04:00,2022-07-04 14:10:00-04:00,135.7045,135.68607928766292,1873000,-254.27072155164183,-329.1907215516418,-1.5984891756116366,74.92,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|long,compression_breakout,1,0.0,-1.2321196644718462
USDJPY,short,2022-07-04 14:50:00-04:00,2022-07-04 14:55:00-04:00,135.6795,135.69380436826088,1866000,-196.68664466965564,-271.32664466965565,-1.826039066119468,74.64,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2022-07-08 14:25:00-04:00,2022-07-08 14:55:00-04:00,136.1895,136.1655,1861000,-328.00417128716293,-402.444171287163,-1.1981160977127288,74.44000000000001,time_stop,usdjp_session_playbook,compression_breakout|fri|core|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2022-07-12 13:05:00-04:00,2022-07-12 13:35:00-04:00,136.74450000000002,136.77349999999998,1853000,392.880381935125,318.760381935125,0.6559674341570665,74.12,time_stop,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|long,compression_breakout,1,1.0,0.12472127773602319
USDJPY,long,2022-07-15 15:00:00-04:00,2022-07-15 15:05:00-04:00,138.56550000000001,138.53942136727986,1859000,-349.86056308560467,-424.2205630856047,-1.4005530850069325,74.36,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2022-07-25 14:20:00-04:00,2022-07-25 14:25:00-04:00,136.6355,136.62234896733048,1851000,178.18888282271,104.14888282271,0.2770440588039017,74.04,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|short,compression_breakout,2,0.0,-1.3771185922126894
USDJPY,long,2022-07-29 15:15:00-04:00,2022-07-29 15:25:00-04:00,133.3955,133.3547283148292,1853000,-566.4389858932572,-640.5589858932572,-1.2372586796808605,74.12,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|active|mild|long,compression_breakout,1,0.0,-1.4005530850069325
USDJPY,short,2022-08-01 15:00:00-04:00,2022-08-01 15:15:00-04:00,131.7985,131.77820728843616,1840000,283.4758556408053,209.8758556408053,0.37918377626796185,73.60000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|short,compression_breakout,1,0.0,-1.826039066119468
USDJPY,long,2022-08-08 13:50:00-04:00,2022-08-08 14:05:00-04:00,134.72650000000002,134.68654487288455,1844000,-546.7578042857091,-620.5178042857091,-1.2435601242215693,73.76,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|active|mild|long,compression_breakout,2,1.0,0.3903443559465448
USDJPY,short,2022-08-10 13:05:00-04:00,2022-08-10 13:10:00-04:00,132.4505,132.40056327013468,1022000,385.4632773592122,344.5832773592122,0.5015771910248626,40.88,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2022-08-10 14:00:00-04:00,2022-08-10 14:05:00-04:00,132.6055,132.64508146846256,1273000,379.73915963520705,328.8191596352071,0.47705561697745846,50.92,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,1,1.0,0.4092377021683378
USDJPY,long,2022-08-23 13:10:00-04:00,2022-08-23 13:15:00-04:00,136.5095,136.5446877636738,1465000,377.2858423388221,318.68584233882206,0.4605736092022626,58.6,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|active|deep|long,compression_breakout,2,0.0,-1.4153044200417413
USDJPY,long,2022-08-31 13:35:00-04:00,2022-08-31 14:05:00-04:00,138.7785,138.7525,1852000,-347.0264348930451,-421.10643489304516,-0.9241645394592324,74.08000000000001,time_stop,usdjp_session_playbook,compression_breakout|wed_thu|core|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2022-09-08 13:20:00-04:00,2022-09-08 13:40:00-04:00,143.92249999999999,143.8854028880323,1470000,378.9628533182288,320.1628533182288,0.46330831595108096,58.800000000000004,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|mild|short,compression_breakout,2,0.5,-0.4144668558192307
USDJPY,long,2022-09-09 13:35:00-04:00,2022-09-09 14:00:00-04:00,142.6315,142.66164151389103,1764000,372.6181601196427,302.0581601196427,0.4355815325517858,70.56,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2022-09-14 13:00:00-04:00,2022-09-14 13:05:00-04:00,142.9325,142.96126966030533,1849000,372.0509582212197,298.09095822121964,0.42844510050381074,73.96000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|mild|long,compression_breakout,1,0.0,-1.164865056756049
USDJPY,short,2022-09-16 13:15:00-04:00,2022-09-16 13:20:00-04:00,142.9395,142.98919727072243,1862000,-647.1342719634657,-721.6142719634657,-1.199271691380396,74.48,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2022-09-22 14:50:00-04:00,2022-09-22 15:00:00-04:00,142.4225,142.45617668239478,1592000,376.23353243841115,312.55353243841114,0.4512726855838245,63.68000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2022-11-10 14:35:00-05:00,2022-11-10 14:40:00-05:00,141.8685,141.82740338740018,1327000,384.52191361227426,331.4419136122742,0.47683180742375164,53.080000000000005,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2022-11-24 13:40:00-05:00,2022-11-24 13:55:00-05:00,138.4475,138.4617369719797,1860000,191.24382795949828,116.84382795949828,0.2942037149408707,74.4,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|mild|long,compression_breakout,2,0.5,-0.3682099781261191
USDJPY,short,2022-11-25 13:50:00-05:00,2022-11-25 14:05:00-05:00,139.0105,139.05662019517237,1862000,-617.3762628574193,-691.8562628574193,-1.2119959649674619,74.48,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|active|deep|short,compression_breakout,1,0.0,-1.199271691380396
USDJPY,long,2022-11-29 13:20:00-05:00,2022-11-29 13:25:00-05:00,138.5025,138.53117108670145,1791000,370.67722718759825,299.03722718759826,0.43131363171377923,71.64,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2022-12-02 13:45:00-05:00,2022-12-02 14:15:00-05:00,134.6455,134.7155,1236000,-642.2590415107161,-691.6990415107161,-0.9949499183424618,49.440000000000005,time_stop,usdjp_session_playbook,compression_breakout|fri|core|active|deep|short,compression_breakout,2,0.0,-1.205633828173929
USDJPY,long,2022-12-22 14:05:00-05:00,2022-12-22 14:10:00-05:00,132.4745,132.49447709019205,1841000,277.5580019135226,203.91800191352263,0.37500136942479817,73.64,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,2,1.0,0.4431466595728981
USDJPY,long,2022-12-26 14:05:00-05:00,2022-12-26 14:10:00-05:00,132.9125,132.89857587085356,1845000,-193.30337302608197,-267.10337302608195,-1.8459939947180593,73.80000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|mild|long,compression_breakout,1,1.0,0.43131363171377923
USDJPY,long,2022-12-28 15:00:00-05:00,2022-12-28 15:15:00-05:00,134.3765,134.39081771293164,1839000,195.87917127004715,122.31917127004715,0.30098406163500285,73.56,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,short,2023-01-11 13:05:00-05:00,2023-01-11 13:15:00-05:00,132.4565,132.4344075702622,1842000,307.1983300018923,233.51833000189234,0.393697257106395,73.68,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|balanced|mild|short,compression_breakout,0,0.0,0.0
USDJPY,long,2023-01-13 13:35:00-05:00,2023-01-13 13:40:00-05:00,127.8285,127.8621848701333,1428000,376.22596516614226,319.10596516614225,0.4609657411476902,57.120000000000005,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|mild|long,compression_breakout,1,1.0,0.4355815325517858
USDJPY,long,2023-01-24 15:15:00-05:00,2023-01-24 15:45:00-05:00,130.11950000000002,130.1215,1853000,28.480307396465168,-45.63969260353484,-0.09142367128564496,74.12,time_stop,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2023-01-26 15:00:00-05:00,2023-01-26 15:20:00-05:00,130.22650000000002,130.24615791143378,1852000,279.48635807325564,205.4063580732556,0.3742764406887175,74.08000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|mild|long,compression_breakout,1,1.0,0.4512726855838245
USDJPY,long,2023-01-27 14:25:00-05:00,2023-01-27 14:30:00-05:00,129.9255,129.89321415537458,1856000,-461.23700227668303,-535.477002276683,-1.302176683751609,74.24000000000001,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|calm|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2023-02-08 15:20:00-05:00,2023-02-08 15:30:00-05:00,131.4125,131.43010476627296,1845000,247.0792701422085,173.27927014220847,0.35088587216660366,73.80000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|active|deep|long,compression_breakout,1,1.0,0.30098406163500285
USDJPY,short,2023-03-28 13:05:00-04:00,2023-03-28 13:10:00-04:00,130.8555,130.831097773946,1849000,344.83595712344754,270.8759571234475,0.4123024478853662,73.96000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|mild|short,compression_breakout,0,0.0,0.0
USDJPY,short,2023-04-04 13:45:00-04:00,2023-04-04 13:50:00-04:00,131.6165,131.66821315753458,1854000,-728.0998942064759,-802.259894206476,-1.1814475723683728,74.16000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2023-04-14 15:00:00-04:00,2023-04-14 15:05:00-04:00,133.7875,133.75743204555354,1838000,-413.20787367530875,-486.72787367530873,-1.333700091568573,73.52000000000001,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|active|deep|long,compression_breakout,2,0.0,-1.3529235006253155
USDJPY,long,2023-05-05 14:05:00-04:00,2023-05-05 14:10:00-04:00,134.8045,134.7650824209314,1828000,-534.6303090859705,-607.7503090859705,-1.247789991673983,73.12,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|active|mild|long,compression_breakout,2,1.0,0.448273636849738
USDJPY,long,2023-05-29 15:00:00-04:00,2023-05-29 15:05:00-04:00,140.3975,140.38300260792852,1816000,-187.54551284265705,-260.18551284265703,-1.829065254568381,72.64,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|deep|long,compression_breakout,0,0.0,0.0
USDJPY,short,2023-05-31 13:40:00-04:00,2023-05-31 13:45:00-04:00,139.4665,139.42935676848336,1399000,372.71644186386,316.75644186385995,0.4663682938209164,55.96000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|balanced|deep|short,compression_breakout,0,0.0,0.0
USDJPY,long,2023-06-08 14:35:00-04:00,2023-06-08 15:00:00-04:00,138.9775,138.94076623027246,1817000,-480.37179887673375,-553.0517988767338,-1.2728503113961438,72.68,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|late|active|deep|long,compression_breakout,2,1.0,0.32593496690080326
USDJPY,short,2023-06-15 13:15:00-04:00,2023-06-15 13:30:00-04:00,140.24949999999998,140.30405195667186,1806000,-702.1454291760022,-774.3854291760022,-1.17810944946926,72.24000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|short,compression_breakout,1,1.0,0.5015771910248626
USDJPY,long,2023-06-19 14:55:00-04:00,2023-06-19 15:20:00-04:00,141.9505,141.95317874181296,1791000,33.795384556367026,-37.844615443632975,-0.29126341106703063,71.64,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|deep|long,compression_breakout,1,0.0,-1.829065254568381
USDJPY,long,2023-06-26 13:00:00-04:00,2023-06-26 13:10:00-04:00,143.57750000000001,143.5365538825138,1790000,-510.7137403166557,-582.3137403166556,-1.2473146874185854,71.60000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2023-07-03 14:10:00-04:00,2023-07-03 14:15:00-04:00,144.7105,144.6755563120578,1778000,-429.40884226787153,-500.52884226787154,-1.2956282950445046,71.12,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|deep|long,compression_breakout,1,0.0,-1.2473146874185854
USDJPY,short,2023-07-07 15:25:00-04:00,2023-07-07 15:55:00-04:00,142.1085,142.1235,1768000,-186.60287081358098,-257.322870813581,-0.8476529718378373,70.72,time_stop,usdjp_session_playbook,compression_breakout|fri|late|active|deep|short,compression_breakout,1,0.0,-1.2906257999162132
USDJPY,long,2023-07-25 13:50:00-04:00,2023-07-25 14:00:00-04:00,141.1185,141.1391151916434,1763000,257.4908987475357,186.97089874753573,0.3724220842163741,70.52000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|calm|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2023-07-27 13:05:00-04:00,2023-07-27 13:10:00-04:00,140.2575,140.20248072430988,957000,375.31860314661844,337.03860314661847,0.5086547638831754,38.28,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|short,compression_breakout,2,0.5,-0.33826612922219873
USDJPY,long,2023-08-02 15:15:00-04:00,2023-08-02 15:20:00-04:00,143.2905,143.3047547692926,1774000,176.43419795893007,105.47419795893008,0.28790202249922375,70.96000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|late|balanced|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2023-08-04 15:00:00-04:00,2023-08-04 15:30:00-04:00,141.85150000000002,141.8135,1776000,-475.88088875113266,-546.9208887511327,-1.3781197113536514,71.04,time_stop,usdjp_session_playbook,compression_breakout|fri|late|active|mild|long,compression_breakout,2,0.0,-1.3189058823438966
USDJPY,long,2023-08-14 13:50:00-04:00,2023-08-14 13:55:00-04:00,145.3175,145.3325841880381,1765000,183.16380620605995,112.56380620605992,0.2992134636213227,70.60000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|core|balanced|mild|long,compression_breakout,2,0.5,-0.7073401815021401
USDJPY,long,2023-08-15 14:55:00-04:00,2023-08-15 15:00:00-04:00,145.6325,145.64572504828973,1767000,160.4285226821412,89.74852268214119,0.2653684790661943,70.68,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|mild|long,compression_breakout,1,0.0,-0.09142367128564496
USDJPY,long,2023-08-17 13:45:00-04:00,2023-08-17 14:15:00-04:00,146.2775,146.27349999999998,1769000,-48.373975403062595,-119.1339754030626,-0.27506758234382883,70.76,time_stop,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,3,1.0,0.42043156285686484
USDJPY,long,2023-09-08 15:00:00-04:00,2023-09-08 15:05:00-04:00,147.82750000000001,147.83802055158446,1767000,125.7266358471324,55.04663584713239,0.19708018467518068,70.68,take_profit,usdjp_session_playbook,compression_breakout|fri|late|balanced|deep|long,compression_breakout,1,1.0,0.08061977675005406
USDJPY,short,2023-09-15 13:20:00-04:00,2023-09-15 13:25:00-04:00,147.7565,147.74178558079592,1768000,176.06316427174502,105.34316427174504,0.2900499166161632,70.72,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|mild|short,compression_breakout,1,0.0,-1.355214437038843
USDJPY,short,2023-10-16 14:30:00-04:00,2023-10-16 14:35:00-04:00,149.5555,149.5487709889572,1770000,79.63060470528414,8.83060470528413,0.043767055889644704,70.80000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|mild|short,compression_breakout,0,0.0,0.0
USDJPY,long,2023-11-15 13:15:00-05:00,2023-11-15 13:20:00-05:00,151.2135,151.2304715441835,1770000,198.6511738336645,127.85117383366449,0.3201431445275997,70.80000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,4,0.75,0.2465567765566914
USDJPY,short,2023-11-17 13:20:00-05:00,2023-11-17 13:40:00-05:00,149.6815,149.66173945314853,1773000,234.11280549314702,163.192805493147,0.3553920324132425,70.92,take_profit,usdjp_session_playbook,compression_breakout|fri|core|active|mild|short,compression_breakout,2,0.5,-0.5325822602113399
USDJPY,long,2023-11-20 14:40:00-05:00,2023-11-20 14:55:00-05:00,148.3815,148.3399589967285,1776000,-497.3260113796802,-568.3660113796802,-1.2482868508844254,71.04,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|active|mild|long,compression_breakout,0,0.0,0.0
USDJPY,long,2024-02-05 15:15:00-05:00,2024-02-05 15:20:00-05:00,148.7345,148.75071693505677,1764000,192.30601414498454,121.74601414498454,0.3123722409856129,70.56,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2024-03-04 14:05:00-05:00,2024-03-04 14:10:00-05:00,150.5645,150.54280174941653,1767000,-254.6749792824572,-325.3549792824572,-1.5233844804548031,70.68,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|core|calm|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2024-03-11 14:35:00-04:00,2024-03-11 14:40:00-04:00,147.0155,147.03020271975018,1760000,175.98946353484308,105.58946353484309,0.29072644078302756,70.4,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|long,compression_breakout,1,1.0,0.3123722409856129
USDJPY,short,2024-05-10 13:35:00-04:00,2024-05-10 13:50:00-04:00,155.7665,155.7925529614332,1763000,-294.7757704931176,-365.2957704931176,-1.4310901682358725,70.52000000000001,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|balanced|mild|short,compression_breakout,0,0.0,0.0
USDJPY,long,2024-05-21 14:55:00-04:00,2024-05-21 15:00:00-04:00,156.2285,156.2026113789931,1755000,-290.8461406848475,-361.04614068484756,-1.4355735704200623,70.2,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|active|mild|long,compression_breakout,1,0.0,-1.2482868508844254
USDJPY,long,2024-06-10 14:45:00-04:00,2024-06-10 14:50:00-04:00,157.0275,157.0349416774386,1748000,82.82165631623567,12.901656316235673,0.06356088948109746,69.92,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|long,compression_breakout,2,1.0,0.3015493408843202
USDJPY,short,2024-06-14 13:30:00-04:00,2024-06-14 13:45:00-04:00,157.2255,157.27228832824298,1748000,-520.0355933662389,-589.955593366239,-1.2260049146433656,69.92,stop_loss,usdjp_session_playbook,compression_breakout|fri|core|balanced|mild|short,compression_breakout,1,0.0,-1.4310901682358725
USDJPY,long,2024-06-19 13:40:00-04:00,2024-06-19 13:45:00-04:00,157.9335,157.93500674822062,1736000,16.561446821404687,-52.878553178595325,-0.576520460877912,69.44000000000001,take_profit,usdjp_session_playbook,compression_breakout|wed_thu|core|balanced|deep|long,compression_breakout,0,0.0,0.0
USDJPY,long,2024-07-11 13:05:00-04:00,2024-07-11 13:10:00-04:00,158.7105,158.6248736359192,1258000,-679.055948241862,-729.3759482418619,-1.1206053438668813,50.32000000000001,stop_loss,usdjp_session_playbook,compression_breakout|wed_thu|core|active|deep|long,compression_breakout,5,0.8,0.26127405015087307
USDJPY,long,2024-07-19 14:30:00-04:00,2024-07-19 14:35:00-04:00,157.4735,157.44705052597786,1721000,-289.07355059859725,-357.9135505985973,-1.4270400157076129,68.84,stop_loss,usdjp_session_playbook,compression_breakout|fri|late|balanced|mild|long,compression_breakout,0,0.0,0.0
USDJPY,short,2024-07-22 15:00:00-04:00,2024-07-22 15:05:00-04:00,157.0605,157.08730839262236,1714000,-292.46387898278874,-361.0238789827887,-1.4194672719617283,68.56,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|active|mild|short,compression_breakout,0,0.0,0.0
USDJPY,long,2024-07-29 14:30:00-04:00,2024-07-29 14:35:00-04:00,154.0305,154.04550664271085,1706000,166.18414623913958,97.94414623913957,0.2867153463919087,68.24000000000001,take_profit,usdjp_session_playbook,compression_breakout|mon_tue|late|balanced|mild|long,compression_breakout,2,0.5,0.08697240389027468
USDJPY,short,2024-08-20 15:00:00-04:00,2024-08-20 15:10:00-04:00,145.3795,145.42183854428598,1708000,-497.29555850795197,-565.615558507952,-1.2397267804824406,68.32000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|active|deep|short,compression_breakout,2,0.5,-0.7234276449257531
USDJPY,long,2024-09-03 14:50:00-04:00,2024-09-03 15:00:00-04:00,145.8825,145.83504435897885,1697000,-552.2222186534106,-620.1022186534107,-1.2129085853714052,67.88000000000001,stop_loss,usdjp_session_playbook,compression_breakout|mon_tue|late|active|mild|long,compression_breakout,2,0.0,-1.3419302106522437
