trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2111,2024-03-01T14:15:00+00:00,2024-03-01T21:59:59.169000,LONG,TIME_EXIT,0.9751,0.9502,0.0249
2112,2024-03-04T12:09:00+00:00,2024-03-04T12:26:26.545000,SHORT,BE_STOP,0.0,-0.0926,0.0926
2113,2024-03-05T14:12:00+00:00,2024-03-05T15:00:43.439000,LONG,TP,1.4,1.3576,0.0424
2114,2024-03-06T17:09:00+00:00,2024-03-06T18:23:12.194000,SHORT,BE_STOP,0.0,-0.0595,0.0595
2115,2024-03-07T14:03:00+00:00,2024-03-07T14:55:44.155000,LONG,TP,1.4,1.3745,0.0255
2116,2024-03-08T14:48:00+00:00,2024-03-08T15:19:34.672000,LONG,SL,-1.0,-1.0266,0.0266
2117,2024-03-11T14:18:00+00:00,2024-03-11T15:01:54.111000,LONG,BE_STOP,0.0,-0.0714,0.0714
2118,2024-03-12T12:03:00+00:00,2024-03-12T23:44:49.038000,LONG,TIME_EXIT,-0.2638,-0.2783,0.0145
2119,2024-03-13T11:03:00+00:00,2024-03-13T11:31:23.487000,LONG,TP,1.4,1.2864,0.1136
2120,2024-03-14T12:18:00+00:00,2024-03-14T12:30:01.904000,SHORT,TP,1.4,1.3359,0.0641
2121,2024-03-15T11:39:00+00:00,2024-03-15T12:03:42.982000,LONG,BE_STOP,0.0,-0.0781,0.0781
2122,2024-03-18T13:09:00+00:00,2024-03-18T13:35:18.402000,SHORT,BE_STOP,0.0,-0.0893,0.0893
2123,2024-03-20T18:00:00+00:00,2024-03-20T18:07:54.997000,LONG,BE_STOP,0.0,-0.0259,0.0259
2124,2024-03-21T13:09:00+00:00,2024-03-21T13:47:32.390000,SHORT,TP,1.4,1.3432,0.0568
2125,2024-03-22T15:24:00+00:00,2024-03-22T16:18:59.220000,LONG,SL,-1.0,-1.0403,0.0403
2126,2024-03-25T14:12:00+00:00,2024-03-25T14:31:19.918000,LONG,BE_STOP,0.0,-0.0781,0.0781
2127,2024-03-26T15:03:00+00:00,2024-03-26T15:48:06.631000,SHORT,BE_STOP,0.0,-0.0602,0.0602
2128,2024-03-27T12:00:00+00:00,2024-03-27T12:15:20.816000,SHORT,BE_STOP,0.0,-0.1136,0.1136
2129,2024-03-28T14:45:00+00:00,2024-03-28T15:26:03.027000,SHORT,BE_STOP,0.0,-0.0282,0.0282
