trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
726,2018-03-01T15:30:00+00:00,2018-03-01T15:55:35.156000,LONG,BE_STOP,0.0,-0.0159,0.0159
727,2018-03-02T15:33:00+00:00,2018-03-02T15:45:41.094000,SHORT,BE_STOP,0.0,-0.0342,0.0342
728,2018-03-05T13:09:00+00:00,2018-03-05T14:37:34.685000,LONG,BE_STOP,0.0,-0.0311,0.0311
729,2018-03-06T16:00:00+00:00,2018-03-06T16:34:22.635000,LONG,BE_STOP,0.0,-0.0495,0.0495
730,2018-03-07T13:33:00+00:00,2018-03-07T15:24:13.040000,LONG,SL,-1.0,-1.0254,0.0254
731,2018-03-08T14:24:00+00:00,2018-03-08T14:57:45.225000,SHORT,TP,1.4,1.3763,0.0237
732,2018-03-09T13:09:00+00:00,2018-03-09T13:32:54.486000,SHORT,BE_STOP,0.0,-0.0203,0.0203
733,2018-03-12T11:00:00+00:00,2018-03-12T11:22:36.934000,SHORT,BE_STOP,0.0,-0.1136,0.1136
734,2018-03-13T14:00:00+00:00,2018-03-13T23:44:58.919000,LONG,TIME_EXIT,0.2696,0.2574,0.0123
735,2018-03-14T14:36:00+00:00,2018-03-14T15:27:35.820000,LONG,SL,-1.0,-1.0323,0.0323
736,2018-03-15T11:00:00+00:00,2018-03-15T11:26:34.760000,SHORT,BE_STOP,0.0,-0.0588,0.0588
737,2018-03-16T14:42:00+00:00,2018-03-16T15:19:21.641000,SHORT,BE_STOP,0.0,-0.0246,0.0246
738,2018-03-19T11:00:00+00:00,2018-03-19T11:17:05.419000,SHORT,TP,1.4,1.275,0.125
739,2018-03-20T13:03:00+00:00,2018-03-20T14:06:28.285000,SHORT,BE_STOP,0.0,-0.0362,0.0362
740,2018-03-21T15:00:00+00:00,2018-03-21T16:09:30.383000,SHORT,TP,1.4,1.364,0.036
741,2018-03-22T14:06:00+00:00,2018-03-22T15:30:32.539000,LONG,SL,-1.0,-1.0208,0.0208
742,2018-03-23T19:00:00+00:00,2018-03-23T20:59:55.931000,SHORT,TIME_EXIT,0.7727,0.7273,0.0455
743,2018-03-26T13:06:00+00:00,2018-03-26T13:30:17.350000,LONG,TP,1.4,1.3558,0.0442
744,2018-03-27T12:00:00+00:00,2018-03-27T12:05:57.786000,SHORT,BE_STOP,0.0,-0.0943,0.0943
745,2018-03-28T13:03:00+00:00,2018-03-28T13:22:48.792000,SHORT,TP,1.4,1.3495,0.0505
746,2018-03-29T14:36:00+00:00,2018-03-29T15:01:24.533000,LONG,SL,-1.0,-1.0189,0.0189
