pair,month,trades,wins,losses,breakevens,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2015-01,24,11,13,0,45.83333333333333,-5.330955827048864,-2649.181923381343,-0.22212315946036934,3.1869952411462545,0.6015224957937373
EURUSD,2015-02,4,3,1,0,75.0,1.2137676797290944,586.5245373934185,0.3034419199322736,0.5152618058416825,2.132682358600193
