trade_id,entry_time,side,entry_price,sl,tp,risk_pips,outcome,pnl_base,pnl_net_ftmo,commission_r,auditable_yes_no,non_auditable_reason
N/A,2017-09-01T11:06:00+00:00,SHORT,1.191,1.1925800000000002,1.188788,15.8,SL,-1.0,-1.0316,0.0316,YES,NONE
N/A,2017-09-05T11:48:00+00:00,SHORT,1.18898,1.18898,1.19087,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2017-09-06T11:42:00+00:00,SHORT,1.1925,1.1925,1.193466,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2017-09-07T13:33:00+00:00,SHORT,1.20053,1.20053,1.1928439999999998,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2017-09-08T13:33:00+00:00,SHORT,1.20442,1.20442,1.203356,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2017-09-11T11:27:00+00:00,SHORT,1.20058,1.20058,1.1992779999999996,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2017-09-12T14:03:00+00:00,SHORT,1.19558,1.19558,1.1976380000000004,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2017-09-13T13:00:00+00:00,SHORT,1.19665,1.19665,1.1953619999999996,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2017-09-15T11:51:00+00:00,SHORT,1.19513,1.1964100000000002,1.1933379999999998,12.8,SL,-1.0,-1.0391,0.0391,YES,NONE
N/A,2017-09-18T11:39:00+00:00,SHORT,1.19534,1.19534,1.192988,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2017-09-19T11:12:00+00:00,SHORT,1.19859,1.19935,1.197526,7.6,TP,1.4,1.3342,0.0658,YES,NONE
N/A,2017-09-20T12:15:00+00:00,SHORT,1.20005,1.20005,1.198314,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2017-09-21T15:15:00+00:00,SHORT,1.19365,1.19365,1.1965900000000005,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2017-09-25T12:33:00+00:00,SHORT,1.18736,1.1863099999999998,1.1888300000000005,10.5,TP,1.4,1.3524,0.0476,YES,NONE
N/A,2017-09-26T12:51:00+00:00,SHORT,1.17901,1.17901,1.180438,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2017-09-27T14:09:00+00:00,SHORT,1.17364,1.17364,1.1762440000000003,0.0,TP,1.4,1.4,0.0,YES,NONE
N/A,2017-09-28T14:27:00+00:00,SHORT,1.17903,1.17903,1.176972,0.0,SL,-1.0,-1.0,0.0,YES,NONE
N/A,2017-09-29T12:33:00+00:00,SHORT,1.18241,1.1801099999999998,1.1856300000000002,23.0,TP,1.4,1.3783,0.0217,YES,NONE
