context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
wed_thu|early|balanced|deep|long,2,2,0,100.0,inf,1730.2001439804371,1.1566293736743227
mon_tue|early|balanced|deep|long,1,1,0,100.0,inf,737.8262266606497,1.3445910178987108
mon_tue|early|balanced|deep|short,1,1,0,100.0,inf,446.8100241241573,0.6823418422704397
wed_thu|core|balanced|deep|short,1,1,0,100.0,inf,189.31206439630893,0.5081626565082459
wed_thu|core|calm|deep|long,1,1,0,100.0,inf,126.69043455321622,0.36246212557488916
fri|core|balanced|deep|long,1,1,0,100.0,inf,105.07468996268801,0.3799350703391448
fri|core|balanced|deep|short,1,1,0,100.0,inf,4.714853962757019,0.01893795298211873
mon_tue|core|balanced|deep|long,2,1,1,50.0,0.8864929786429159,-52.028426097772694,-0.40127466477898843
wed_thu|early|balanced|deep|short,2,1,1,50.0,0.773865061993032,-176.93493864730544,-0.06490321285846862
wed_thu|core|balanced|deep|long,3,2,1,66.66666666666666,0.6468117849443937,-222.58830394116882,-0.14740704157500825
mon_tue|late|balanced|deep|short,1,0,1,0.0,0.0,-502.351465891798,-1.4103925791067127
fri|early|balanced|deep|long,1,0,1,0.0,0.0,-890.9660502458162,-1.1734331442838655
