pair,month,trades,wins,losses,breakevens,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2015-01,14,6,8,0,42.857142857142854,0.34253123642631844,143.47688691981398,0.024466516887594176,1.2545746875022978,1.0365719271982385
EURUSD,2015-02,1,1,0,0,100.0,0.0661820964039759,33.10660020073271,0.0661820964039759,0.0,inf
