pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
EURUSD,short,2022-01-04 11:10:00-05:00,2022-01-04 11:20:00-05:00,1.1301,1.1306735781697215,1769000,-1014.6597822370984,-1094.6459514327432,-1.1383710306135366,79.98616919564475,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-01-05 11:20:00-05:00,2022-01-05 11:25:00-05:00,1.13326,1.133004991516362,1745000,444.9898039481503,365.8971557442293,0.5885668556421682,79.09264820392104,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-01-10 13:00:00-05:00,2022-01-10 13:20:00-05:00,1.13283,1.1326187462588304,1752000,370.11655452912606,290.73523046021666,0.5502746293258464,79.38132406890944,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-01-12 18:05:00-05:00,2022-01-12 18:10:00-05:00,1.14427,1.14432864188713,1740000,102.03688360621132,22.393650868539197,0.11615198826615203,79.64323273767212,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-01-13 11:05:00-05:00,2022-01-13 11:10:00-05:00,1.14614,1.1465212363139445,1737000,662.2074773217695,582.560425972223,0.6524386642831268,79.64705134954644,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-01-14 13:15:00-05:00,2022-01-14 13:25:00-05:00,1.14069,1.1409181279922684,1756000,400.5927544234096,320.4626769683211,0.5655979519455396,80.13007745508847,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-01-17 15:25:00-05:00,2022-01-17 15:30:00-05:00,1.1407399999999999,1.140783702977133,1761000,76.96094273154142,-3.3943220873132063,-0.02092178092480438,80.35526481885464,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-01-19 11:55:00-05:00,2022-01-19 12:15:00-05:00,1.13433,1.1347424030018884,1771000,-730.365716344328,-810.7362608586549,-1.1971256702686912,80.3705445143269,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-01-24 13:50:00-05:00,2022-01-24 13:55:00-05:00,1.13279,1.133101973964075,1759000,-548.7622028081333,-628.4762824521895,-1.2671091982775555,79.71407964405617,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-01-25 12:50:00-05:00,2022-01-25 13:00:00-05:00,1.12836,1.1286367518638207,1755000,-485.69952100533055,-564.9201069957508,-1.3045161802378222,79.22058599042012,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-01-27 18:25:00-05:00,2022-01-27 18:30:00-05:00,1.11416,1.114334428217561,1767000,-308.214660430044,-386.96965352325253,-1.5163110770434356,78.75499309320861,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-01-28 11:50:00-05:00,2022-01-28 12:30:00-05:00,1.11593,1.1155240159649447,1758000,713.719933627444,635.2620104261165,0.6630608933928939,78.45792320132747,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-02-02 11:45:00-05:00,2022-02-02 12:00:00-05:00,1.12995,1.1295238496521165,1747000,-744.4846577524986,-823.4306740593436,-1.1898003558364187,78.94601630684497,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-02-06 17:05:00-05:00,2022-02-06 17:10:00-05:00,1.1460320000000002,1.1457213678486624,1708000,-530.5597144848822,-608.8460095305925,-1.3269715368011443,78.28629504571032,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-02-11 13:25:00-05:00,2022-02-11 13:30:00-05:00,1.13997,1.1396039481044866,1706000,-624.4845337457043,-702.2635968550294,-1.2249398975910994,77.7790631093251,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-02-14 17:10:00-05:00,2022-02-14 17:30:00-05:00,1.130165,1.1304792396894041,1709000,-537.0356291914835,-614.3044493040674,-1.2872545982449457,77.26882011258384,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-02-15 12:10:00-05:00,2022-02-15 12:20:00-05:00,1.13581,1.135507723327959,1690000,510.8475757494246,434.0770367009396,0.6184010836434176,76.770539048485,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-02-21 12:40:00-05:00,2022-02-21 12:45:00-05:00,1.13401,1.1338184872434176,1700000,325.5716861900071,248.4655176237309,0.5278474760282231,77.10616856627621,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-02-24 18:20:00-05:00,2022-02-24 18:35:00-05:00,1.11959,1.1193813973634716,1726000,360.04815064809304,282.75885801110604,0.5492754345541588,77.28929263698704,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-02-25 12:15:00-05:00,2022-02-25 12:35:00-05:00,1.12499,1.1245197496300416,1599000,751.9303415633083,679.9910197701395,0.6800757388763846,71.93932179316874,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-02-27 17:05:00-05:00,2022-02-27 17:10:00-05:00,1.113878,1.1150401832051824,892000,-1036.667419022759,-1076.4313194111396,-1.0772894677081917,39.763900388380456,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-01 16:50:00-05:00,2022-03-01 18:00:00-05:00,1.1124379999999998,1.1121323608073896,1735000,530.2839991786523,453.09140765863583,0.6133123634844755,77.19259152001642,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-06 17:05:00-05:00,2022-03-06 18:00:00-05:00,1.092658,1.0923043366510516,1775000,627.7524443831672,550.1862814320549,0.6380104592913332,77.56616295111233,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-07 13:45:00-05:00,2022-03-07 14:00:00-05:00,1.08847,1.0879944473513372,1582000,752.3242901846063,683.46095507041,0.6836452913198061,68.86333511419632,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-08 13:30:00-05:00,2022-03-08 13:35:00-05:00,1.09287,1.0920192756245874,908000,772.4577328746038,732.7801436292614,0.7330571174638414,39.67758924534251,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-13 17:35:00-04:00,2022-03-13 18:05:00-04:00,1.0916649999999999,1.0919890198009683,1813000,-587.4478991557299,-666.6271939137131,-1.250571832758647,79.17929475798312,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-14 12:50:00-04:00,2022-03-14 12:55:00-04:00,1.09758,1.0972094035815128,1791000,663.738185510657,585.1208290743673,0.652428459843705,78.6173564362898,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-15 18:40:00-04:00,2022-03-15 18:45:00-04:00,1.09535,1.0956212279251354,1805000,-489.5664048692927,-568.6604661973901,-1.3060152530725977,79.09406132809738,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-03-17 18:10:00-04:00,2022-03-17 18:15:00-04:00,1.10931,1.1091320542470462,1772000,-315.3198742341745,-393.94146063668984,-1.5026764175387626,78.62158640251533,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-23 13:15:00-04:00,2022-03-23 13:35:00-04:00,1.09999,1.1003806034788768,1780000,-695.2741924006344,-773.6073858844824,-1.2052321078545094,78.33319348384802,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-03-28 13:40:00-04:00,2022-03-28 13:45:00-04:00,1.0992600000000001,1.098997085207517,1767000,464.57043831760615,386.88403292637247,0.5979886476140472,77.68640539123366,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,long,2022-03-31 13:05:00-04:00,2022-03-31 13:20:00-04:00,1.10852,1.1089247838175338,1759000,712.0147350420211,634.0050275473203,0.6631984123088148,78.00970749470085,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-07 18:25:00-04:00,2022-04-07 18:40:00-04:00,1.0879,1.087802199241065,1804000,176.43256911905337,97.93323377043572,0.3398209237736225,78.49933534861763,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-08 12:35:00-04:00,2022-04-08 12:40:00-04:00,1.08679,1.0871986640390265,1808000,-738.8645825601259,-817.4760126517771,-1.1940500435944084,78.61143009165121,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-10 18:15:00-04:00,2022-04-10 18:35:00-04:00,1.09001,1.0897168674392508,1788000,524.1210186194678,446.1739858398402,0.6177972849827053,77.94703277962762,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-13 13:05:00-04:00,2022-04-13 13:20:00-04:00,1.0877000000000001,1.0881392022131595,1800000,-790.5639836869316,-868.8941949666053,-1.1796588133691113,78.33021127967376,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-14 17:00:00-04:00,2022-04-14 17:05:00-04:00,1.0827779999999998,1.0826199330070314,1792000,283.2560513993485,205.6481894803765,0.45888242775308546,77.607861918972,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-15 15:05:00-04:00,2022-04-15 15:10:00-04:00,1.0807,1.0808211601068134,1799000,-217.9670321573075,-295.7385634979507,-1.803316557669121,77.77153134064315,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-19 13:40:00-04:00,2022-04-19 13:50:00-04:00,1.07965,1.0794418096061287,1795000,373.701756999022,296.190361034162,0.5542072625088257,77.51139596486001,take_profit,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-27 13:50:00-04:00,2022-04-27 13:55:00-04:00,1.0564500000000001,1.0569043676480097,1840000,-836.0364723375646,-913.8079130670113,-1.1702935831510528,77.77144072944677,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-04-29 14:15:00-04:00,2022-04-29 14:20:00-04:00,1.05649,1.0569635454716217,1823000,-863.2733947665721,-940.3299110344674,-1.1629349763061543,77.05651626789532,stop_loss,trend_pullback,,,0,0.0,0.0
EURUSD,short,2022-05-04 11:40:00-04:00,2022-05-04 11:45:00-04:00,1.05476,1.0543800761077533,1808000,686.9023971818784,610.635892029822,0.6591293595959355,76.26650515205637,take_profit,trend_pullback,,,0,0.0,0.0
