pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason
GBPUSD,short,2020-02-04 11:00:00-05:00,2020-02-04 12:20:00-05:00,1.3024799999999999,1.303321696041912,828000,-696.9243227033006,-740.0763987897546,-1.1149014453173154,43.15207608645406,stop_loss
USDJPY,long,2020-02-05 11:50:00-05:00,2020-02-05 14:45:00-05:00,109.7215,109.80136770582335,1560000,1134.5361101851288,1072.1361101851287,1.6281918233144779,62.400000000000006,take_profit
GBPUSD,short,2020-02-05 17:20:00-05:00,2020-02-05 17:40:00-05:00,1.29927,1.2996227714498856,1368000,-482.59134344358046,-553.6970496704494,-1.336814635156818,71.10570622686888,stop_loss
EURUSD,short,2020-02-06 15:55:00-05:00,2020-02-06 16:10:00-05:00,1.09778,1.0980112177363424,1612000,-372.7229909839194,-443.51529984373906,-1.3673424902709403,70.79230885981968,stop_loss
USDJPY,long,2020-02-06 15:35:00-05:00,2020-02-06 17:15:00-05:00,109.9815,110.01008899884168,1767000,459.17649208529474,388.4964920852947,1.3253996887927735,70.68,take_profit
USDJPY,long,2020-02-07 15:05:00-05:00,2020-02-07 17:00:00-05:00,109.7555,109.72082771918174,1765000,-557.5134206475741,-628.113420647574,-1.3297806391143274,70.60000000000001,stop_loss
USDJPY,long,2020-02-09 17:40:00-05:00,2020-02-09 18:00:00-05:00,109.74125,109.71116277525029,1753000,-480.67389964398967,-550.7938996439896,-1.3345723658923634,70.12,stop_loss
USDJPY,long,2020-02-10 14:55:00-05:00,2020-02-10 15:30:00-05:00,109.6905,109.72101414001159,1742000,484.3690829417163,414.68908294171626,1.381754036006192,69.68,take_profit
EURUSD,short,2020-02-11 12:25:00-05:00,2020-02-11 12:30:00-05:00,1.0917700000000001,1.0922025710883605,1603000,-693.4114546416688,-763.4296152707616,-1.183022212851465,70.01816062909285,stop_loss
GBPUSD,short,2020-02-11 15:05:00-05:00,2020-02-11 15:40:00-05:00,1.29583,1.2951777018324133,1339000,873.4272463986152,804.0400601435432,1.5612643149957108,69.38718625507204,take_profit
USDJPY,long,2020-02-12 18:20:00-05:00,2020-02-12 18:30:00-05:00,110.0885,110.07072525169457,1751000,-282.7386175637832,-352.77861756378314,-1.5537308726433985,70.04,stop_loss
GBPUSD,long,2020-02-13 17:10:00-05:00,2020-02-13 17:15:00-05:00,1.3042900000000002,1.3039316602385567,1341000,-480.53362009573976,-550.4861250233379,-1.3313371999985497,69.9525049275981,stop_loss
USDJPY,long,2020-02-13 13:25:00-05:00,2020-02-13 18:45:00-05:00,109.7975,109.76180292800039,1744000,-567.1002064813368,-636.8602064813368,-1.2453162027539153,69.76,stop_loss
GBPUSD,long,2020-02-14 11:10:00-05:00,2020-02-14 11:40:00-05:00,1.3018100000000001,1.3029774327904966,961000,1121.9029116671074,1071.8388972088742,1.6627067701942764,50.06401445823335,take_profit
GBPUSD,long,2020-02-16 17:35:00-05:00,2020-02-16 18:15:00-05:00,1.30428,1.3050428905089766,1335000,1018.4588294836117,948.789908307022,1.5933272068814706,69.66892117658969,take_profit
GBPUSD,long,2020-02-17 12:10:00-05:00,2020-02-17 12:25:00-05:00,1.30134,1.3009500218750394,1353000,-527.6404030716309,-598.0583710635694,-1.2630044390572284,70.41796799193857,stop_loss
EURUSD,short,2020-02-17 12:25:00-05:00,2020-02-17 13:35:00-05:00,1.08349,1.0831025856332528,1614000,625.2867879301003,555.3491792658589,1.4837738621424168,69.9376086642414,take_profit
USDJPY,long,2020-02-18 11:55:00-05:00,2020-02-18 12:40:00-05:00,109.8165,109.87527882473852,1760000,941.4882739331875,871.0882739331875,1.5709238256269662,70.4,take_profit
EURUSD,short,2020-02-19 16:50:00-05:00,2020-02-19 17:00:00-05:00,1.0807479999999998,1.0803130506609158,1647000,716.361561471441,645.1762104626704,1.4783763279379003,71.18535100877057,take_profit
USDJPY,long,2020-02-19 16:25:00-05:00,2020-02-19 17:50:00-05:00,111.3225,111.26421858400028,1373000,-719.1356768275235,-774.0556768275236,-1.1615248649376708,54.92,stop_loss
GBPUSD,short,2020-02-20 11:25:00-05:00,2020-02-20 12:10:00-05:00,1.28726,1.2881819696618073,754000,-695.165125002661,-734.002789905161,-1.1037550874547881,38.83766490250005,stop_loss
USDJPY,long,2020-02-20 12:35:00-05:00,2020-02-20 13:15:00-05:00,111.9145,112.05914057162636,897000,1157.5168641219736,1121.6368641219735,1.7003216980364573,35.88,take_profit
GBPUSD,short,2020-02-21 11:40:00-05:00,2020-02-21 12:05:00-05:00,1.29599,1.2969664335055937,714000,-697.1735229939248,-734.2009408643847,-1.0980946624842451,37.02741787045988,stop_loss
USDJPY,long,2020-02-21 11:00:00-05:00,2020-02-21 13:55:00-05:00,111.6955,111.60558204838183,864000,-696.0204821588783,-730.5804821588782,-1.0931440490714759,34.56,stop_loss
GBPUSD,short,2020-02-24 11:10:00-05:00,2020-02-24 11:30:00-05:00,1.29208,1.2929636411716179,779000,-688.3564726904128,-728.6314526198666,-1.1086965358122662,40.27497992945381,stop_loss
EURUSD,long,2020-02-25 17:25:00-05:00,2020-02-25 17:50:00-05:00,1.088245,1.087914096390739,1597000,-528.4530639896781,-597.9595855283983,-1.2653674354427564,69.50652153872021,stop_loss
EURUSD,long,2020-02-26 17:20:00-05:00,2020-02-26 17:35:00-05:00,1.088485,1.088102935205911,1586000,-605.9547634249407,-674.9961327296722,-1.2262740561464704,69.0413693047315,stop_loss
USDJPY,short,2020-02-27 13:00:00-05:00,2020-02-27 13:40:00-05:00,110.1715,110.00330574952793,742000,1134.536357399256,1104.8563573992562,1.7202219976589055,29.680000000000003,take_profit
GBPUSD,short,2020-02-27 16:20:00-05:00,2020-02-27 17:05:00-05:00,1.2889899999999999,1.2882702504569612,1346000,968.7828849300382,899.4030389877369,1.5346328672674487,69.3798459423014,take_profit
USDJPY,short,2020-02-28 11:55:00-05:00,2020-02-28 13:10:00-05:00,108.0865,108.24954932312986,445000,-669.7090556002365,-687.5090556002365,-1.0472006203158588,17.8,stop_loss
GBPUSD,short,2020-02-28 16:40:00-05:00,2020-03-01 17:05:00-05:00,1.2815699999999999,1.2801848843045465,810000,1121.9437133172617,1080.443284191528,1.656862239167009,41.50042912573366,take_profit
USDJPY,short,2020-03-01 17:05:00-05:00,2020-03-01 18:45:00-05:00,107.6207,107.76350000000001,415000,-549.9443207127266,-566.5443207127265,-0.8579282178775707,16.6,session_close
USDJPY,short,2020-03-02 12:35:00-05:00,2020-03-02 14:10:00-05:00,107.8545,107.96455506023194,664000,-676.6034905236809,-703.1634905236808,-1.0722979467665512,26.560000000000002,stop_loss
EURUSD,long,2020-03-02 16:50:00-05:00,2020-03-02 16:55:00-05:00,1.1137720000000002,1.1130781182755678,998000,-692.4939609835454,-736.9418893443258,-1.132749545081923,44.44792836078034,stop_loss
GBPUSD,short,2020-03-03 17:05:00-05:00,2020-03-03 17:35:00-05:00,1.280706,1.281219856428934,1343000,-690.1091840586315,-758.9225125623127,-1.2182539915665764,68.81332850368116,stop_loss
EURUSD,long,2020-03-03 18:05:00-05:00,2020-03-03 18:10:00-05:00,1.11745,1.118210337403333,1457000,1107.8115966560679,1042.6644544241349,1.629840051123386,65.14714223193313,take_profit
GBPUSD,short,2020-03-04 11:10:00-05:00,2020-03-04 11:30:00-05:00,1.28084,1.2819562372973312,601000,-670.8586156960723,-701.6634264683862,-1.0847916393273853,30.80481077231392,stop_loss
EURUSD,long,2020-03-04 13:05:00-05:00,2020-03-04 14:50:00-05:00,1.11262,1.1137908238987921,962000,1126.3325906380915,1083.4964463862789,1.6882843772551548,42.83614425181277,take_profit
GBPUSD,long,2020-03-05 18:05:00-05:00,2020-03-05 18:45:00-05:00,1.29516,1.29525,1305000,117.44999999990013,49.840298999900114,0.07664263515157627,67.609701,session_close
EURUSD,long,2020-03-06 11:10:00-05:00,2020-03-06 11:45:00-05:00,1.13253,1.1310329176623524,443000,-663.207475577918,-683.2626430284064,-1.0513067715571511,20.055167450488444,stop_loss
USDJPY,short,2020-03-06 13:20:00-05:00,2020-03-06 13:25:00-05:00,105.4275,105.53479140650269,655000,-665.7433806296528,-691.9433806296529,-1.0731002766592546,26.200000000000003,stop_loss
GBPUSD,long,2020-03-06 13:35:00-05:00,2020-03-06 14:50:00-05:00,1.3002,1.3017096964321653,743000,1121.7044490987828,1083.0400710098008,1.6930959989111212,38.66437808898198,take_profit
EURUSD,long,2020-03-08 17:05:00-04:00,2020-03-08 18:45:00-04:00,1.134532,1.1365670382611703,565000,1149.7966175611862,1124.133198428835,1.7342580871599218,25.66341913235123,take_profit
GBPUSD,long,2020-03-09 12:35:00-04:00,2020-03-09 15:05:00-04:00,1.31146,1.3098656223782172,422000,-672.8273563923533,-694.9513446452254,-1.0594620709616214,22.123988252872156,stop_loss
EURUSD,long,2020-03-09 15:55:00-04:00,2020-03-09 16:00:00-04:00,1.14607,1.1446681762838633,475000,-665.8662651648939,-687.6282778395905,-1.0552656749069498,21.762012674696702,stop_loss
EURUSD,long,2020-03-10 13:45:00-04:00,2020-03-10 14:20:00-04:00,1.13202,1.1305746525708764,456000,-659.0784276803668,-679.7132909118131,-1.05316849524218,20.634863231446396,stop_loss
USDJPY,short,2020-03-10 17:10:00-04:00,2020-03-10 17:50:00-04:00,105.51875,105.25867602515807,461000,1137.644726174989,1119.204726174989,1.7445832091245905,18.44,take_profit
EURUSD,long,2020-03-11 15:00:00-04:00,2020-03-11 15:05:00-04:00,1.1281999999999999,1.1273443076561402,787000,-673.429874617526,-708.9321420200337,-1.0909671583025655,35.50226740250765,stop_loss
USDJPY,short,2020-03-12 15:40:00-04:00,2020-03-12 16:15:00-04:00,105.2985,104.98242080740823,382000,1151.3516884719836,1136.0716884719834,1.7642143818288802,15.280000000000001,take_profit
EURUSD,short,2020-03-15 18:20:00-04:00,2020-03-15 18:40:00-04:00,1.11547,1.11771743645214,294000,-660.7463169291879,-673.8774590555264,-1.0336712011101634,13.131142126338585,stop_loss
GBPUSD,short,2020-03-16 11:55:00-04:00,2020-03-16 12:30:00-04:00,1.2296099999999999,1.2255833407929146,286000,1151.6245332263745,1137.5808273170392,1.7605605111957696,14.043705909335472,take_profit
GBPUSD,short,2020-03-17 14:55:00-04:00,2020-03-17 15:20:00-04:00,1.20932,1.2067184342516257,447000,1162.899889523278,1141.3005059210686,1.739816987810744,21.599383602209535,take_profit
EURUSD,short,2020-03-17 16:35:00-04:00,2020-03-17 18:10:00-04:00,1.10025,1.1012050259354127,719000,-686.663647561764,-718.3205708347152,-1.080029216138301,31.65692327295124,stop_loss
EURUSD,short,2020-03-18 15:10:00-04:00,2020-03-18 15:25:00-04:00,1.08545,1.087286505779191,365000,-670.3246094046866,-686.1855858968746,-1.0406612206623858,15.860976492188096,stop_loss
USDJPY,long,2020-03-18 15:10:00-04:00,2020-03-18 15:30:00-04:00,108.2215,108.02663526472291,372000,-671.3064234470123,-686.1864234470124,-1.0431742081757762,14.88,stop_loss
USDJPY,long,2020-03-19 11:20:00-04:00,2020-03-19 12:00:00-04:00,109.7915,110.08594168012634,430000,1150.0165536207808,1132.816553620781,1.7473636283865288,17.200000000000003,take_profit
EURUSD,short,2020-03-19 16:55:00-04:00,2020-03-19 17:25:00-04:00,1.068598,1.0662125052702458,489000,1166.5069228497716,1145.6284761082286,1.7422212424300125,20.878446741543005,take_profit
EURUSD,short,2020-03-20 11:25:00-04:00,2020-03-20 12:00:00-04:00,1.07225,1.0687914321128498,343000,1186.288785292503,1171.601241068209,1.7624265613293901,14.68754422429415,take_profit
GBPUSD,short,2020-03-22 18:05:00-04:00,2020-03-22 18:10:00-04:00,1.1662,1.1628790550105157,361000,1198.8611412037994,1182.0451904266235,1.753630051527727,16.815950777175924,take_profit
USDJPY,long,2020-03-22 18:15:00-04:00,2020-03-22 18:20:00-04:00,110.8295,111.05435596477166,597000,1207.8805334786477,1184.0005334786476,1.732774569008351,23.880000000000003,take_profit
GBPUSD,short,2020-03-25 13:15:00-04:00,2020-03-25 13:25:00-04:00,1.1801899999999999,1.1828283538158153,266000,-701.8021150069105,-714.3733726492106,-1.033582942609751,12.571257642300138,stop_loss
USDJPY,long,2020-03-25 13:20:00-04:00,2020-03-25 13:25:00-04:00,111.4605,111.36203419609076,809000,-715.2115800478665,-747.5715800478664,-1.0849553844600446,32.36,stop_loss
