pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,5,2,3,40.0,-2.8611881178902756,-2861.188117890275,-0.5722376235780551,2.3314398682580744,0.1509510494402371
EURUSD,2023,10,2,8,20.0,-6.594886807296438,-6594.88680729644,-0.6594886807296438,7.346318203847033,0.11182537186725436
EURUSD,2024,5,1,4,20.0,-4.78955512242486,-4789.55512242486,-0.9579110244849719,3.652979827437946,0.020347089574948043
EURUSD,2025,10,5,5,50.0,-1.5531664972304837,-1553.1664972304834,-0.15531664972304837,2.1182059596318705,0.5604655219632237
