pair,month,trades,wins,losses,net_pnl_usd,profit_factor
USDCHF,2024-05,1,0,1,-776.4071875771358,0.0
USDCHF,2024-10,1,0,1,-26.806061432905416,0.0
USDCHF,2025-06,2,1,1,-487.5759600081618,0.18491766050761213
USDCHF,2025-10,1,0,1,-964.4949858644062,0.0
