pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDJPY,long,2020-02-07 13:00:00-05:00,2020-02-07 13:05:00-05:00,109.80850000000001,109.78885931130657,2000000,-357.7538924124336,-437.7538924124336,-1.4890455598610264,80.0,stop_loss,session_trend_reclaim,fri|core|active|mild|long,,0,0.0,0.0
USDJPY,long,2020-05-13 14:10:00-04:00,2020-05-13 14:40:00-04:00,107.0055,106.9832485038088,1991000,-414.08676515047677,-493.72676515047675,-1.4151809244593367,79.64,stop_loss,session_trend_reclaim,wed_thu|core|active|mild|long,,0,0.0,0.0
USDJPY,short,2020-08-06 13:05:00-04:00,2020-08-06 13:10:00-04:00,105.4485,105.4323026260978,1981000,304.3152285684891,225.07522856848908,0.4866177430289286,79.24000000000001,take_profit,session_trend_reclaim,wed_thu|core|active|mild|short,,0,0.0,0.0
USDJPY,short,2020-08-21 13:55:00-04:00,2020-08-21 14:00:00-04:00,105.83149999999999,105.81954096873812,1985000,224.31800365511168,144.9180036551117,0.3999196227932195,79.4,take_profit,session_trend_reclaim,fri|core|active|mild|short,,0,0.0,0.0
USDJPY,long,2021-03-19 14:10:00-04:00,2021-03-19 14:15:00-04:00,108.89150000000001,108.87356255956004,1988000,-327.51014037941366,-407.03014037941364,-1.5441874020117115,79.52000000000001,stop_loss,session_trend_reclaim,fri|core|active|mild|long,,1,0.0,-1.4890455598610264
USDJPY,short,2021-04-09 11:45:00-04:00,2021-04-09 11:50:00-04:00,109.6305,109.61357152379178,1980000,305.7326069000966,226.53260690009657,0.49123865583010895,79.2,take_profit,session_trend_reclaim,fri|early|active|mild|short,,0,0.0,0.0
USDJPY,short,2021-07-28 12:00:00-04:00,2021-07-28 12:10:00-04:00,110.06349999999999,110.05131512400912,1985000,219.76974305693807,140.3697430569381,0.3970003210073209,79.4,take_profit,session_trend_reclaim,wed_thu|early|active|mild|short,,0,0.0,0.0
USDJPY,long,2021-08-12 14:15:00-04:00,2021-08-12 14:45:00-04:00,110.4175,110.42174251875839,1987000,76.33690820355415,-3.1430917964458587,-0.018046420067369423,79.48,take_profit,session_trend_reclaim,wed_thu|core|active|mild|long,,1,0.0,-1.4151809244593367
USDJPY,short,2021-08-19 11:30:00-04:00,2021-08-19 11:50:00-04:00,109.7165,109.74542468572945,1987000,-523.6894907780375,-603.1694907780375,-1.3100848099546096,79.48,stop_loss,session_trend_reclaim,wed_thu|early|active|mild|short,,1,1.0,0.3970003210073209
USDJPY,long,2021-10-06 13:15:00-04:00,2021-10-06 13:20:00-04:00,111.3815,111.3910935946255,1975000,170.08392625998107,91.08392625998107,0.31384618338894604,79.0,take_profit,session_trend_reclaim,wed_thu|core|active|mild|long,,2,0.0,-0.716613672263353
USDJPY,long,2021-12-28 14:15:00-05:00,2021-12-28 14:35:00-05:00,114.79650000000001,114.80211571263666,1977000,96.70456145728892,17.624561457288905,0.08981348528527508,79.08000000000001,take_profit,session_trend_reclaim,mon_tue|core|active|mild|long,,0,0.0,0.0
