pair,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
EURUSD,11,4,7,36.36363636363637,0.3487503465305086,-2355.6807614109725,-0.5378613060899441
GBPUSD,21,7,14,33.33333333333333,0.5330943214825254,-5299.277989213888,-0.385856706821095
USDJPY,27,11,16,40.74074074074074,0.6463451518919091,-2963.6100385957925,-0.3287184649874477
