pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022-01,1,1,0,100.0,0.7503918806039488,750.3918806039488,0.7503918806039488,0.0,inf
EURUSD,2022-02,1,1,0,100.0,0.061692899816743675,61.692899816743676,0.061692899816743675,0.0,inf
EURUSD,2022-03,2,1,1,50.0,-0.022484206162981545,-22.484206162981543,-0.011242103081490772,0.0,0.14296509260638843
EURUSD,2022-04,2,1,1,50.0,-0.86149662064147,-861.4966206414701,-0.430748310320735,0.0,0.18973077759673743
EURUSD,2022-08,1,1,0,100.0,0.08522942628262413,85.22942628262413,0.08522942628262413,0.0,inf
EURUSD,2022-09,4,2,2,50.0,-1.797965429897429,-1797.9654298974292,-0.44949135747435726,1.2225745270475061,0.2205300831977392
EURUSD,2022-10,1,1,0,100.0,0.15122365029774745,151.22365029774744,0.15122365029774745,0.0,inf
EURUSD,2022-11,1,0,1,0.0,-1.0830800675637156,-1083.0800675637156,-1.0830800675637156,0.0,0.0
EURUSD,2023-01,4,2,2,50.0,-1.0632974404662703,-1063.2974404662702,-0.26582436011656757,2.2734378703034808,0.5380160712140947
EURUSD,2023-02,2,0,2,0.0,-2.1895636645265473,-2189.5636645265467,-1.0947818322632736,1.1264990474779337,0.0
EURUSD,2023-03,1,1,0,100.0,0.019316499349943356,19.316499349943356,0.019316499349943356,0.0,inf
EURUSD,2023-04,1,1,0,100.0,0.7304685086648657,730.4685086648657,0.7304685086648657,0.0,inf
EURUSD,2023-05,3,1,2,33.33333333333333,-1.789456578544459,-1789.4565785444588,-0.5964855261814863,2.329733900929404,0.23613061889967596
EURUSD,2023-06,1,0,1,0.0,-1.2101811354940575,-1210.1811354940576,-1.2101811354940575,0.0,0.0
EURUSD,2023-08,5,1,4,20.0,-1.3200475132215448,-1320.047513221545,-0.26400950264430895,1.354843796106623,0.0260264355963341
EURUSD,2023-09,1,1,0,100.0,0.28895895911660185,288.9589591166019,0.28895895911660185,0.0,inf
EURUSD,2023-10,3,1,2,33.33333333333333,-2.0360733322266804,-2036.07333222668,-0.6786911107422268,1.1253387620435265,0.07133409745063088
EURUSD,2023-11,4,0,4,0.0,-3.7915198346508148,-3791.5198346508146,-0.9478799586627037,2.707535945489609,0.0
EURUSD,2023-12,3,1,2,33.33333333333333,-0.81525049246128,-815.2504924612801,-0.27175016415376,1.0964470843628153,0.25757905081040383
EURUSD,2024-01,1,1,0,100.0,0.16420102324065333,164.20102324065334,0.16420102324065333,0.0,inf
EURUSD,2024-02,2,1,1,50.0,0.0074593773890815895,7.459377389081595,0.0037296886945407948,0.20828321162586366,1.0357363681759444
EURUSD,2024-03,2,0,2,0.0,-1.3799148397031071,-1379.9148397031072,-0.6899574198515536,1.1172632570229535,0.0
EURUSD,2024-05,1,0,1,0.0,-0.5609225167719956,-560.9225167719956,-0.5609225167719956,0.0,0.0
EURUSD,2024-06,2,0,2,0.0,-1.2012750954974776,-1201.2750954974777,-0.6006375477487388,1.1799232846548946,0.0
EURUSD,2024-07,1,0,1,0.0,-1.3744114891977497,-1374.4114891977497,-1.3744114891977497,0.0,0.0
EURUSD,2024-08,1,1,0,100.0,0.36301828308135775,363.01828308135777,0.36301828308135775,0.0,inf
EURUSD,2024-09,2,1,1,50.0,0.19844661761574348,198.44661761574346,0.09922330880787174,0.11495227086952406,2.720939641985103
EURUSD,2024-10,1,0,1,0.0,-1.1528493025246362,-1152.8493025246362,-1.1528493025246362,0.0,0.0
EURUSD,2024-11,2,1,1,50.0,-1.0826259891686476,-1082.6259891686475,-0.5413129945843238,1.1809288161470897,0.08415302052484164
EURUSD,2024-12,3,2,1,66.66666666666666,0.5951057806050769,595.1057806050769,0.19836859353502564,0.07004781200929766,9.439533131513919
EURUSD,2025-01,2,0,2,0.0,-2.2011969813184713,-2201.1969813184714,-1.1005984906592357,1.0932479887988071,0.0
EURUSD,2025-02,2,1,1,50.0,-0.8413331592025833,-841.3331592025834,-0.42066657960129167,1.4971495770683205,0.4417600246910513
EURUSD,2025-03,3,1,2,33.33333333333333,-0.3865202734424581,-386.52027344245823,-0.12884009114748604,1.0899201357354393,0.6771173715318201
EURUSD,2025-04,1,0,1,0.0,-1.0914429966989994,-1091.4429966989994,-1.0914429966989994,0.0,0.0
EURUSD,2025-06,1,0,1,0.0,-0.06324459593119847,-63.24459593119847,-0.06324459593119847,0.0,0.0
EURUSD,2025-07,2,2,0,100.0,0.2843511515892948,284.3511515892948,0.1421755757946474,0.0,inf
EURUSD,2025-08,2,1,1,50.0,-0.7637485250968885,-763.7485250968886,-0.38187426254844425,1.1294991257140892,0.3263088088391794
EURUSD,2025-09,2,1,1,50.0,0.28810685782026746,288.1068578202674,0.14405342891013373,0.0,5.851750736106039
EURUSD,2025-10,1,0,1,0.0,-1.1430625820549698,-1143.0625820549699,-1.1430625820549698,0.0,0.0
EURUSD,2025-11,1,0,1,0.0,-0.09227534601341505,-92.27534601341506,-0.09227534601341505,0.0,0.0
EURUSD,2025-12,2,1,1,50.0,-0.9279890448576571,-927.989044857657,-0.46399452242882855,1.1452606087393034,0.19149065672501545
