pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,13,8,5,61.53846153846154,-2.7164884672645324,-2716.488467264532,-0.20896065132804095,3.5001490697973527,0.39353119412105597
EURUSD,2023,28,9,19,32.142857142857146,-13.176646024460243,-13176.646024460242,-0.4705945008735801,14.518009750082669,0.2005124970008957
EURUSD,2024,18,7,11,38.88888888888889,-5.4237681509317,-5423.768150931701,-0.3013204528295389,6.375017658608492,0.2514849287224835
EURUSD,2025,19,7,12,36.84210526315789,-6.938355495207079,-6938.35549520708,-0.36517660501089894,5.88407311046652,0.2799749303018619
