pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
USDCAD,long,2022-01-03 14:05:00-05:00,2022-01-03 14:10:00-05:00,1.275145,1.274808799002344,2000000,-527.4072061870024,-607.4072061870024,-1.3298563688238672,80.0,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-04 11:05:00-05:00,2022-01-04 11:10:00-05:00,1.268785,1.269247282181227,1987000,723.2714126756508,643.7914126756508,0.6483787597851263,79.48,take_profit,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-05 11:40:00-05:00,2022-01-05 12:00:00-05:00,1.270575,1.2700578586847775,2000000,-814.3765347629796,-894.3765347629796,-1.2034382976727072,80.0,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-06 11:20:00-05:00,2022-01-06 11:25:00-05:00,1.2757150000000002,1.2747685599249023,1415000,-1050.519454870452,-1107.1194548704518,-1.107295038336469,56.6,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-01-12 17:05:00-05:00,2022-01-12 17:30:00-05:00,1.250205,1.2505420114673103,1960000,-528.2057958386606,-606.6057958386607,-1.3843336313905135,78.4,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-01-13 11:30:00-05:00,2022-01-13 11:35:00-05:00,1.248435,1.2480113001738649,1948000,661.1241810203082,583.2041810203082,0.6380740322052123,77.92,take_profit,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-01-14 14:40:00-05:00,2022-01-14 14:55:00-05:00,1.256325,1.2561292174631702,1960000,305.48160440251326,227.08160440251328,0.483643911443938,78.4,take_profit,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-01-20 16:55:00-05:00,2022-01-20 17:10:00-05:00,1.250005,1.2504849660867345,1964000,-753.8573576873512,-832.4173576873511,-1.3085333603824236,78.56,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-24 14:25:00-05:00,2022-01-24 14:35:00-05:00,1.2658850000000001,1.265104438829421,1720000,-1061.1402165617449,-1129.940216561745,-1.1305964667697845,68.80000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-25 11:40:00-05:00,2022-01-25 11:50:00-05:00,1.264215,1.2634708955412142,1808000,-1064.6973001408257,-1137.017300140826,-1.137394337291817,72.32000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-27 18:20:00-05:00,2022-01-27 18:30:00-05:00,1.273695,1.2734398974538765,1902000,-380.99821966601905,-457.0782196660191,-1.4568419487764825,76.08000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-28 12:15:00-05:00,2022-01-28 12:25:00-05:00,1.275805,1.2763231936780044,1812000,735.3200552440009,662.8400552440008,0.6630667738752615,72.48,take_profit,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-01-30 17:35:00-05:00,2022-01-30 18:00:00-05:00,1.2769775,1.2765823733347277,1906000,-589.8983488495356,-666.1383488495356,-1.3218083465743296,76.24000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-02-03 17:55:00-05:00,2022-02-03 18:05:00-05:00,1.2672875000000001,1.2675045447629205,1893000,324.09050381250574,248.37050381250572,0.5077575800480149,75.72000000000001,take_profit,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-02-04 13:40:00-05:00,2022-02-04 13:55:00-05:00,1.275315,1.2748170704706945,1898000,-741.5107229559615,-817.4307229559615,-1.2126813214921068,75.92,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-02-06 18:20:00-05:00,2022-02-06 18:35:00-05:00,1.275115,1.2748301586331625,1882000,-420.4284130849895,-495.70841308498944,-1.400285552116468,75.28,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-02-14 11:35:00-05:00,2022-02-14 12:05:00-05:00,1.2737850000000002,1.2730330969966523,1802000,-1063.9746925955837,-1136.0546925955837,-1.1366707616445608,72.08000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-02-23 18:10:00-05:00,2022-02-23 18:15:00-05:00,1.273315,1.2730368423305956,1849000,-403.9439305771746,-477.90393057717466,-1.4114903170596844,73.96000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-02-24 13:05:00-05:00,2022-02-24 13:10:00-05:00,1.2848950000000001,1.2841861863873638,1840000,-1015.5871727540896,-1089.1871727540895,-1.145788581836282,73.60000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-03-03 12:05:00-05:00,2022-03-03 12:10:00-05:00,1.2669949999999999,1.2665285288562382,1818000,669.3221412121806,596.6021412121805,0.6504108943821063,72.72,take_profit,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-03-09 11:05:00-05:00,2022-03-09 11:10:00-05:00,1.2822850000000001,1.2816110305467254,1830000,-962.5580247964525,-1035.7580247964524,-1.1539156913390876,73.2,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,long,2022-03-15 13:35:00-04:00,2022-03-15 14:05:00-04:00,1.2787350000000002,1.27822602893924,1809000,-720.1744641411681,-792.534464141168,-1.2074455386086531,72.36,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-03-28 11:05:00-04:00,2022-03-28 11:20:00-04:00,1.2567249999999999,1.2562546448570475,1793000,671.3101254615358,599.5901254615358,0.6527521036985231,71.72,take_profit,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-03-31 17:05:00-04:00,2022-03-31 17:10:00-04:00,1.249645,1.2501004430623188,1805000,-657.3863092838693,-729.5863092838694,-1.3276733675266357,72.2,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-04-04 12:25:00-04:00,2022-04-04 12:30:00-04:00,1.2487549999999998,1.2491503883980979,1790000,-566.4907612722706,-638.0907612722705,-1.270554983055138,71.60000000000001,stop_loss,trend_pullback,,,0,0.0,0.0
USDCAD,short,2022-04-05 16:10:00-04:00,2022-04-05 16:55:00-04:00,1.248565,1.2490250766889932,1778000,-654.9475196000391,-726.0675196000391,-1.3241759664203794,71.12,stop_loss,trend_pullback,,,0,0.0,0.0
