pair,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
AUDUSD,11,5,6,45.45454545454545,0.24369089142838665,-2693.7745267431233,-0.3526111222643229
EURUSD,12,5,7,41.66666666666667,0.24046142114228114,-3827.245739200185,-0.4129038039847543
GBPJPY,15,6,9,40.0,0.28523308372455575,-4401.050892424852,-0.4290360138018361
GBPUSD,8,3,5,37.5,0.17778113723910977,-3086.5052630088103,-0.5994164268054549
USDCAD,19,14,5,73.68421052631578,0.8886169342668973,-410.24791891457744,-0.03304434827490511
USDCHF,13,6,7,46.15384615384615,0.1593793885199255,-4450.268692575439,-0.5524680604694084
USDJPY,15,10,5,66.66666666666666,0.5594084589828272,-1281.4402153138972,-0.1994030076655333
