context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
fri|core|balanced|deep|long,11,8,3,72.72727272727273,1.4171175506059634,652.1450054748307,0.07430383834176713
wed_thu|late|balanced|mild|long,2,2,0,100.0,inf,510.69686173757725,0.9957301431948675
mon_tue|late|balanced|mild|long,1,1,0,100.0,inf,428.09599018994885,1.2968669571975036
wed_thu|late|calm|deep|short,2,2,0,100.0,inf,355.71682407919116,0.29033183938144036
fri|core|calm|deep|short,1,1,0,100.0,inf,291.54042826440184,0.4071407522357391
mon_tue|core|balanced|mild|short,1,1,0,100.0,inf,212.7061598654957,0.30538286469983866
wed_thu|late|balanced|mild|short,1,1,0,100.0,inf,212.62063875044083,0.34688986005962413
fri|core|balanced|mild|long,1,1,0,100.0,inf,192.65617387111345,0.3227563180392665
fri|early|calm|deep|long,1,1,0,100.0,inf,153.84733082771277,0.2493046210273702
wed_thu|late|calm|deep|long,1,1,0,100.0,inf,134.81841421022108,0.2767143423831812
mon_tue|late|balanced|mild|short,1,1,0,100.0,inf,97.39183941740177,0.19674218369349072
mon_tue|late|calm|deep|short,1,1,0,100.0,inf,60.4441910697241,0.18190134711539585
wed_thu|early|balanced|deep|short,4,2,2,50.0,0.7650802487164581,-250.06789894358252,-0.10691056195067866
wed_thu|early|balanced|deep|long,3,2,1,66.66666666666666,0.6470018582906355,-283.69996660937477,-0.12880069596096919
wed_thu|core|balanced|deep|long,3,2,1,66.66666666666666,0.5731749677834571,-304.91659582377554,-0.11702052408880885
mon_tue|early|balanced|deep|long,3,2,1,66.66666666666666,0.6178278458690358,-311.09645172708565,-0.1254645087472848
mon_tue|early|balanced|deep|short,4,3,1,75.0,0.5276705521213866,-371.8754918646781,-0.12592051575913532
wed_thu|core|calm|deep|long,3,2,1,66.66666666666666,0.454165325339378,-375.8297159277556,-0.1829908794990649
wed_thu|core|balanced|mild|long,4,2,2,50.0,0.670605911962983,-433.2449712670532,-0.29400443773932067
fri|core|balanced|deep|short,3,2,1,66.66666666666666,0.3736775911173937,-445.2966010056581,-0.2801534070035682
mon_tue|early|calm|deep|long,2,1,1,50.0,0.30778976676815095,-515.8173580710312,-0.4028959018083236
wed_thu|late|balanced|deep|long,3,2,1,66.66666666666666,0.3739400120193431,-527.7995963179806,-0.22523503034364448
wed_thu|early|calm|deep|short,1,0,1,0.0,0.0,-528.1141516917928,-0.7105239771470232
wed_thu|late|balanced|deep|short,3,1,2,33.33333333333333,0.13703749986343186,-639.333319487957,-0.32391973891294146
fri|late|balanced|deep|short,2,1,1,50.0,0.08216063172581305,-640.6580589530209,-0.5416215190036484
wed_thu|early|calm|deep|long,1,0,1,0.0,0.0,-733.655784241425,-1.1758989694187865
fri|late|balanced|mild|short,1,0,1,0.0,0.0,-743.9617917508122,-1.1838754295538427
mon_tue|core|balanced|deep|long,3,1,2,33.33333333333333,0.03239294437944971,-1216.9191088893276,-0.8264097772040907
mon_tue|late|balanced|deep|long,3,1,2,33.33333333333333,0.025888842992238755,-1216.9425562121278,-0.8234390499497936
mon_tue|late|balanced|deep|short,3,1,2,33.33333333333333,0.06160689550410376,-1239.6278424147283,-0.7608794413574257
fri|early|balanced|deep|long,3,1,2,33.33333333333333,0.17805538999225123,-1387.4040340966797,-0.6232986806294084
mon_tue|core|balanced|deep|short,3,1,2,33.33333333333333,0.003581103558341932,-1394.7929664441695,-0.7731477787799509
mon_tue|core|balanced|mild|long,3,1,2,33.33333333333333,0.061746153135865414,-1439.0639415225567,-0.7277046683387477
mon_tue|early|balanced|mild|long,2,0,2,0.0,0.0,-1473.9230114253724,-1.1555461722594491
mon_tue|core|calm|deep|long,3,0,3,0.0,0.0,-2211.542499310768,-1.2145386523051698
fri|early|balanced|deep|short,3,0,3,0.0,0.0,-2294.466951714259,-1.1974027328940038
wed_thu|core|balanced|deep|short,3,0,3,0.0,0.0,-2473.1624402259717,-1.1565310812547018
