pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,context_trades_before,context_win_rate_before,context_expectancy_before
GBPJPY,short,2020-01-08 12:55:00-05:00,2020-01-08 13:40:00-05:00,142.92450000000002,143.02487544546753,871000,-800.8336814344399,-846.4888884344399,-1.1293591021428688,45.655207000000004,stop_loss,adaptive_session_reversion,wed_thu|core|balanced|deep|short,0,0.0,0.0
GBPJPY,short,2020-01-09 12:05:00-05:00,2020-01-09 12:55:00-05:00,142.99550000000002,143.03949999999998,1163000,-467.3455408917928,-528.1141516917928,-0.7105239771470232,60.768610800000005,time_stop,adaptive_session_reversion,wed_thu|early|calm|deep|short,0,0.0,0.0
GBPJPY,long,2020-01-10 11:55:00-05:00,2020-01-10 12:05:00-05:00,143.00449999999998,142.92237488036776,1071000,-803.3758951262896,-859.3212937262896,-1.161732702698588,55.9453986,stop_loss,adaptive_session_reversion,fri|early|balanced|deep|long,0,0.0,0.0
GBPJPY,short,2020-01-13 13:05:00-05:00,2020-01-13 13:55:00-05:00,142.8035,142.8535,1504000,-684.1463636526717,-762.3242836526716,-1.075052177475675,78.17792,time_stop,adaptive_session_reversion,mon_tue|core|balanced|deep|short,0,0.0,0.0
USDCAD,long,2020-01-15 12:45:00-05:00,2020-01-15 12:55:00-05:00,1.3038750000000001,1.303984538011103,1940000,162.9417495722628,85.34174957226278,0.18557471329531047,77.60000000000001,take_profit,adaptive_session_reversion,wed_thu|core|balanced|deep|long,0,0.0,0.0
USDCAD,long,2020-01-16 12:55:00-05:00,2020-01-16 13:05:00-05:00,1.304105,1.3043749999999998,1941000,401.76476901577286,324.12476901577287,0.7019439926865623,77.64,mean_reversion_exit,adaptive_session_reversion,wed_thu|core|balanced|deep|long,1,1.0,0.18557471329531047
USDCAD,long,2020-01-20 12:50:00-05:00,2020-01-20 13:00:00-05:00,1.3047250000000001,1.3048044919563924,1948000,118.6592575111606,40.739257511160595,0.10958561407770248,77.92,take_profit,adaptive_session_reversion,mon_tue|core|balanced|deep|long,0,0.0,0.0
USDCHF,short,2020-01-21 11:50:00-05:00,2020-01-21 12:00:00-05:00,0.968225,0.9681160140625205,1949000,219.38113706067907,141.42113706067903,0.228156452280233,77.96000000000001,take_profit,adaptive_session_reversion,mon_tue|early|balanced|deep|short,0,0.0,0.0
GBPJPY,long,2020-01-23 11:55:00-05:00,2020-01-23 12:15:00-05:00,143.3275,143.3631228686937,950000,309.3336982781107,259.5354582781107,0.35470478628851837,49.79824000000001,take_profit,adaptive_session_reversion,wed_thu|early|balanced|deep|long,0,0.0,0.0
GBPUSD,long,2020-01-24 11:20:00-05:00,2020-01-24 11:40:00-05:00,1.30697,1.306216201559092,1028000,-774.9047972534858,-828.6319055575407,-1.1292573908032828,53.72710830405493,stop_loss,adaptive_session_reversion,fri|early|balanced|deep|long,1,0.0,-1.161732702698588
USDCHF,short,2020-01-27 11:20:00-05:00,2020-01-27 11:25:00-05:00,0.969665,0.9695936510051256,1940000,142.75685855640447,65.15685855640444,0.09511123976466164,77.60000000000001,take_profit,adaptive_session_reversion,mon_tue|early|balanced|deep|short,1,1.0,0.228156452280233
GBPJPY,short,2020-02-11 14:55:00-05:00,2020-02-11 15:00:00-05:00,142.2905,142.27884183514354,1497000,159.00973787434143,81.38340167434143,0.16431602723472,77.6263362,take_profit,adaptive_session_reversion,mon_tue|late|balanced|deep|short,0,0.0,0.0
GBPUSD,long,2020-02-12 13:25:00-05:00,2020-02-12 13:30:00-05:00,1.29673,1.2963049694347613,1498000,-636.6957867275457,-714.3831144118112,-1.2385802782482993,77.68732768426545,stop_loss,adaptive_session_reversion,wed_thu|core|balanced|deep|long,2,1.0,0.4437593529909364
USDJPY,long,2020-02-14 13:25:00-05:00,2020-02-14 13:30:00-05:00,109.7315,109.73748331500812,1929000,105.1645981837784,28.004598183778377,0.08399015194314481,77.16000000000001,take_profit,adaptive_session_reversion,fri|core|balanced|deep|long,0,0.0,0.0
