trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1997,2023-09-01T12:15:00+00:00,2023-09-01T12:31:01.469000,LONG,TP,1.4,1.3662,0.0338
1998,2023-09-04T11:57:00+00:00,2023-09-04T13:03:20.714000,SHORT,BE_STOP,0.0,-0.0521,0.0521
1999,2023-09-05T12:48:00+00:00,2023-09-05T14:44:02.094000,LONG,SL,-1.0,-1.0205,0.0205
2000,2023-09-06T14:00:00+00:00,2023-09-06T14:00:00.056000,SHORT,SL,-1.0,-1.0155,0.0155
2001,2023-09-07T11:03:00+00:00,2023-09-07T12:24:40.410000,LONG,SL,-1.0,-1.0562,0.0562
2002,2023-09-11T11:12:00+00:00,2023-09-11T12:08:37.734000,SHORT,BE_STOP,0.0,-0.0562,0.0562
2003,2023-09-12T11:48:00+00:00,2023-09-12T12:08:23.632000,LONG,BE_STOP,0.0,-0.0625,0.0625
2004,2023-09-13T12:33:00+00:00,2023-09-13T23:44:52.131000,LONG,TIME_EXIT,-0.3979,-0.4109,0.0129
2005,2023-09-14T14:21:00+00:00,2023-09-14T14:50:53.332000,LONG,BE_STOP,0.0,-0.0382,0.0382
2006,2023-09-18T12:09:00+00:00,2023-09-18T13:10:13.517000,SHORT,BE_STOP,0.0,-0.0562,0.0562
2007,2023-09-19T13:03:00+00:00,2023-09-19T13:31:14.805000,SHORT,BE_STOP,0.0,-0.0538,0.0538
2008,2023-09-20T14:00:00+00:00,2023-09-20T17:40:00.986000,LONG,BE_STOP,0.0,-0.037,0.037
2009,2023-09-21T14:00:00+00:00,2023-09-21T23:44:56.087000,SHORT,TIME_EXIT,-0.5517,-0.569,0.0172
2010,2023-09-25T13:03:00+00:00,2023-09-25T13:32:23.151000,SHORT,TP,1.4,1.3383,0.0617
2011,2023-09-26T11:03:00+00:00,2023-09-26T12:03:41.708000,SHORT,SL,-1.0,-1.0394,0.0394
2012,2023-09-27T13:21:00+00:00,2023-09-27T13:32:33.411000,SHORT,TP,1.4,1.3405,0.0595
2013,2023-09-28T14:06:00+00:00,2023-09-28T15:39:32.456000,LONG,TP,1.4,1.358,0.042
2014,2023-09-29T13:24:00+00:00,2023-09-29T14:46:05.640000,SHORT,BE_STOP,0.0,-0.0266,0.0266
