pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,143,60,83,41.95804195804196,-38.42922979690233,-38429.229796902335,-0.26873587270561067,38.75934979451009,0.5854532595385993
EURUSD,2021,127,51,76,40.15748031496063,-47.025217116882374,-47025.217116882384,-0.3702773001329321,46.4170005566789,0.46982976928172954
