trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
523,2017-04-03T11:54:00+00:00,2017-04-03T13:10:55.505000,LONG,BE_STOP,0.0,-0.0505,0.0505
524,2017-04-04T17:15:00+00:00,2017-04-04T17:37:55.180000,SHORT,BE_STOP,0.0,-0.0485,0.0485
525,2017-04-05T12:39:00+00:00,2017-04-05T15:45:15.459000,LONG,SL,-1.0,-1.0284,0.0284
526,2017-04-07T13:39:00+00:00,2017-04-07T14:01:14.862000,LONG,BE_STOP,0.0,-0.0373,0.0373
527,2017-04-10T11:39:00+00:00,2017-04-10T14:00:00.710000,LONG,TP,1.4,1.3576,0.0424
528,2017-04-11T14:03:00+00:00,2017-04-11T14:33:16.336000,LONG,TP,1.4,1.302,0.098
529,2017-04-12T18:57:00+00:00,2017-04-12T19:11:52.482000,SHORT,SL,-1.0,-1.0725,0.0725
530,2017-04-13T11:33:00+00:00,2017-04-13T11:49:56.085000,SHORT,TP,1.4,1.3324,0.0676
531,2017-04-14T13:36:00+00:00,2017-04-14T14:50:49.650000,SHORT,BE_STOP,0.0,-0.0926,0.0926
532,2017-04-17T14:00:00+00:00,2017-04-17T14:07:45.035000,LONG,BE_STOP,0.0,-0.1087,0.1087
533,2017-04-18T11:00:00+00:00,2017-04-18T11:41:52.969000,LONG,TP,1.4,1.339,0.061
534,2017-04-20T19:00:00+00:00,2017-04-20T22:00:00.482000,LONG,SL,-1.0,-1.0463,0.0463
535,2017-04-25T15:15:00+00:00,2017-04-25T16:12:10.471000,LONG,TP,1.4,1.3545,0.0455
536,2017-04-26T13:36:00+00:00,2017-04-26T14:07:33.720000,LONG,TP,1.4,1.3398,0.0602
537,2017-04-27T11:45:00+00:00,2017-04-27T12:35:05.342000,SHORT,SL,-1.0,-1.0298,0.0298
