pair,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
EURUSD,140,67,73,47.85714285714286,0.4878441719221984,-16967.769395803945,-0.3135547630901325
GBPUSD,137,59,78,43.06569343065693,0.4465876531346453,-21262.405463650728,-0.37971474964047885
USDJPY,141,65,76,46.09929078014184,0.39025077980690376,-21644.786916720477,-0.4459059166938209
