h1_ema_fast,h1_ema_slow,asr_h1_adx_max,asr_h1_distance_atr_max,m15_ema_period,asr_m15_extension_atr,asr_m15_rsi_long,asr_m15_rsi_short,asr_m5_reclaim_rsi_long,asr_m5_reclaim_rsi_short,stop_atr_multiple,asr_take_profit_rr_cap,asr_max_hold_bars,validation_score,full_sample_goal_score,avg_validation_goal_score,avg_validation_robustness,avg_validation_return_pct,avg_validation_sharpe,worst_validation_drawdown_pct,profitable_window_ratio,full_sample_robustness,initial_capital,final_equity,total_return_pct,max_drawdown_pct,sharpe_ratio,profit_factor,total_trades,wins,losses,break_even_trades,win_rate_pct,trades_per_month,profit_month_ratio,avg_monthly_net_pnl_usd,expectancy_usd,avg_trade_minutes,median_trade_minutes,max_consecutive_wins,max_consecutive_losses
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.9,9,11.22906270491923,13.490148692379014,11.869773029727364,0.5166137831044822,-1.3615817328194724,-0.3439263915842938,4.2665507896607595,0.0,0.5670036387365247,100000.0,98536.36991158752,-1.463630088412482,5.404649570866283,-0.22116934824060874,0.8895707157341567,54,31,23,0,57.407407407407405,2.4545454545454546,0.36363636363636365,-66.52864038238626,-27.10426089652774,15.648148148148149,10.0,4,4
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.7,9,10.710275947749363,7.749900977272049,11.270697936267023,0.4652133407737381,-1.7702951700500569,-0.5345399056227416,3.3696364975249105,0.0,0.4336139290722674,100000.0,96246.24711626937,-3.753752883730632,6.164262391424015,-0.6850651987618896,0.7015024447404173,54,34,20,0,62.96296296296296,2.4545454545454546,0.36363636363636365,-170.62513107866755,-69.51394229130901,13.518518518518519,10.0,4,4
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.9,6,9.228713146867632,4.315375107432915,9.828418122825376,0.4968326411260134,-1.6564209343737368,-0.42414750751471836,4.734192012477646,0.0,0.42682962738692587,100000.0,96708.51292268057,-3.2914870773194216,7.327724250938972,-0.5589105922158722,0.7368639318778657,49,27,22,0,55.10204081632652,2.3333333333333335,0.2857142857142857,-156.73747987235276,-67.17320565957975,14.489795918367347,10.0,4,4
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.7,6,8.443107329833518,5.760603448414687,8.939570875366899,0.44059773322897433,-2.1471304858067253,-0.6293295918137954,3.6067206310651594,0.0,0.4240012702914018,100000.0,95811.68924933663,-4.188310750663371,6.4622563360184735,-0.7560348388163051,0.6687061377279908,54,33,21,0,61.111111111111114,2.4545454545454546,0.4090909090909091,-190.37776139379127,-77.56131019747048,12.777777777777779,10.0,4,4
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.5,9,7.7221871635483526,6.022209698879866,8.184107105133567,0.4272611955377804,-2.2153188924309344,-0.7602341747497585,3.633891082477524,0.0,0.39411008406082626,100000.0,95954.04989610774,-4.04595010389226,5.577582447250676,-0.8608564350795285,0.6154842351488286,56,36,20,0,64.28571428571429,2.5454545454545454,0.4090909090909091,-183.9068229041958,-72.24910899807692,9.732142857142858,7.5,4,3
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.9,4,7.2437206752486345,12.239208787781907,7.67946538726896,0.4692456661865849,-1.8360466893093952,-0.6000108881282495,4.068988234566295,0.0,0.5504070763467535,100000.0,97972.70592536888,-2.027294074631125,5.301505903025632,-0.34903008221795995,0.8396619445770094,55,32,23,0,58.18181818181818,2.5,0.4090909090909091,-92.1497306650505,-36.8598922660202,12.545454545454545,10.0,4,4
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.5,6,6.426329366902422,4.298590415359194,6.857430478275254,0.40522058921393617,-2.4950558517797594,-0.8378584591630007,4.045923825224369,0.0,0.3671842903721418,100000.0,95405.7545579096,-4.594245442090394,5.980918193562826,-0.9371853788570188,0.578932834914779,56,36,20,0,64.28571428571429,2.5454545454545454,0.4090909090909091,-208.82933827683672,-82.04009718018587,9.642857142857142,7.5,4,3
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,1.0,0.5,9,5.713475050548743,9.784486912514897,6.1295788903406905,0.3768043403415242,-2.920750712305731,-0.9544210934611628,4.149385769492626,0.0,0.4381414863641438,100000.0,96138.62475521096,-3.861375244789045,6.32295365256532,-0.7314917893037128,0.6662637776080151,55,37,18,0,67.27272727272727,2.5,0.45454545454545453,-175.51705658131974,-70.2068226325279,14.272727272727273,10.0,6,4
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.5,4,5.170297565491173,2.9036613137112717,5.476813911953968,0.39458986530365514,-2.485592555005595,-0.9169401321706023,3.29545960280856,0.0,0.36182575656537047,100000.0,95423.60586967682,-4.57639413032318,5.317033555228534,-1.0020527494661549,0.5668044559137527,56,35,21,0,62.5,2.5454545454545454,0.4090909090909091,-208.01791501469097,-81.72132375577144,9.196428571428571,7.5,4,3
21,200,20.0,0.8,10,0.3,34.0,66.0,38.0,62.0,0.8,0.7,4,4.932138700779469,3.7234824060251213,5.238098904232478,0.39573389351640686,-2.559902383782009,-0.8260312452364007,3.4846948791513026,0.0,0.4084440064406494,100000.0,95620.0008171671,-4.379999182832894,6.08354009861563,-0.8342745694561937,0.6431655456274472,54,32,22,0,59.25925925925925,2.4545454545454546,0.4090909090909091,-199.09087194695132,-81.11109597838761,11.666666666666666,10.0,4,4
