context_key,trades,wins,losses,win_rate_pct,profit_factor,net_pnl_usd,avg_r_multiple
mon_tue|early|balanced|deep|long,8,6,2,75.0,2.463706343288437,1858.0285268711552,0.4025876948017376
fri|core|calm|deep|short,1,1,0,100.0,inf,1402.483906302827,1.8714704587732043
wed_thu|early|balanced|deep|short,4,3,1,75.0,2.202087120898504,946.5154113417382,0.3394165421225246
wed_thu|core|calm|deep|long,2,2,0,100.0,inf,529.040561975861,0.5087432692600047
mon_tue|late|balanced|mild|long,1,1,0,100.0,inf,522.1918087061706,1.6210836964968802
mon_tue|core|balanced|mild|short,1,1,0,100.0,inf,403.2956710681858,0.6568096641472353
fri|core|balanced|deep|long,2,2,0,100.0,inf,392.61808402916313,0.4846621199159723
wed_thu|core|balanced|deep|short,1,1,0,100.0,inf,191.1150364381785,0.5081626565082458
mon_tue|early|balanced|deep|short,3,2,1,66.66666666666666,1.2686720945881949,155.33666231068446,-0.014075211945795307
wed_thu|late|balanced|deep|long,3,2,1,66.66666666666666,1.4431712154518284,130.48070463569474,-0.28852590960978236
mon_tue|late|balanced|deep|long,3,2,1,66.66666666666666,0.985908276770476,-6.574211101765002,-0.1429607854793893
mon_tue|core|balanced|deep|short,3,1,2,33.33333333333333,0.42840960483884394,-368.2401298421204,-0.31169980415334747
wed_thu|late|calm|deep|short,1,0,1,0.0,0.0,-507.895359023729,-1.4168184885515862
fri|early|balanced|deep|long,2,1,1,50.0,0.2951047723861488,-610.4966852639778,-0.4194688999129659
fri|core|balanced|deep|short,2,1,1,50.0,0.006589404905033186,-687.9783412055025,-0.6277971485422574
wed_thu|late|balanced|deep|short,1,0,1,0.0,0.0,-788.7533561687904,-1.2328368081377552
wed_thu|early|calm|deep|long,1,0,1,0.0,0.0,-832.2644428008552,-1.2197679770345526
wed_thu|core|balanced|deep|long,6,3,3,50.0,0.429876416240518,-867.246924595301,-0.1823367596567215
mon_tue|core|balanced|deep|long,3,1,2,33.33333333333333,0.10717013113061893,-1053.0683300660967,-0.7745589792578468
wed_thu|early|balanced|deep|long,3,1,2,33.33333333333333,0.33085675046117885,-1119.3670197260426,-0.5397036261463996
mon_tue|late|balanced|deep|short,3,0,3,0.0,0.0,-1152.8516622979764,-0.912133418992526
