pair,year,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2022,3,3,0,1484.354863269931,inf
EURUSD,2023,2,2,0,673.837791516792,inf
EURUSD,2024,1,1,0,467.85692274792683,inf
EURUSD,2025,4,2,2,-84.32270563552447,0.914265607062687
