trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1661,2022-04-01T11:18:00+00:00,2022-04-01T12:31:40.307000,SHORT,TP,1.4,1.3612,0.0388
1662,2022-04-04T13:12:00+00:00,2022-04-04T13:38:35.981000,SHORT,BE_STOP,0.0,-0.0407,0.0407
1663,2022-04-05T13:33:00+00:00,2022-04-05T14:13:42.378000,LONG,SL,-1.0,-1.0323,0.0323
1664,2022-04-06T12:00:00+00:00,2022-04-06T12:06:18.969000,LONG,BE_STOP,0.0,-0.0581,0.0581
1665,2022-04-07T20:00:00+00:00,2022-04-07T22:48:12.117000,LONG,BE_STOP,0.0,-0.0833,0.0833
1666,2022-04-08T11:18:00+00:00,2022-04-08T12:58:11.474000,SHORT,TP,1.4,1.3677,0.0323
1667,2022-04-12T11:03:00+00:00,2022-04-12T11:34:48.063000,SHORT,BE_STOP,0.0,-0.1087,0.1087
1668,2022-04-13T14:09:00+00:00,2022-04-13T14:56:49.762000,LONG,TP,1.4,1.3648,0.0352
1669,2022-04-14T11:45:00+00:00,2022-04-14T12:20:58.632000,SHORT,BE_STOP,0.0,-0.0146,0.0146
1670,2022-04-18T11:00:00+00:00,2022-04-18T11:16:23.400000,LONG,BE_STOP,0.0,-0.1562,0.1562
1671,2022-04-19T16:27:00+00:00,2022-04-19T17:44:12.389000,LONG,BE_STOP,0.0,-0.04,0.04
1672,2022-04-20T12:27:00+00:00,2022-04-20T13:10:39.652000,LONG,BE_STOP,0.0,-0.0394,0.0394
1673,2022-04-21T19:57:00+00:00,2022-04-21T23:44:53.204000,LONG,TIME_EXIT,-0.3696,-0.4239,0.0543
1674,2022-04-22T13:30:00+00:00,2022-04-22T14:53:19.620000,SHORT,TP,1.4,1.3818,0.0182
1675,2022-04-25T14:15:00+00:00,2022-04-25T14:24:15.036000,SHORT,BE_STOP,0.0,-0.0413,0.0413
1676,2022-04-26T19:00:00+00:00,2022-04-26T20:49:20.447000,LONG,SL,-1.0,-1.05,0.05
1677,2022-04-27T11:09:00+00:00,2022-04-27T11:33:06.138000,SHORT,TP,1.4,1.3457,0.0543
1678,2022-04-28T11:15:00+00:00,2022-04-28T12:26:19.652000,SHORT,BE_STOP,0.0,-0.0282,0.0282
1679,2022-04-29T17:00:00+00:00,2022-04-29T17:11:24.913000,LONG,TP,1.4,1.3091,0.0909
