trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2015,2023-10-02T11:03:00+00:00,2023-10-02T13:12:04.179000,SHORT,BE_STOP,0.0,-0.0439,0.0439
2016,2023-10-03T16:00:00+00:00,2023-10-03T16:08:22.829000,LONG,BE_STOP,0.0,-0.0568,0.0568
2017,2023-10-04T12:15:00+00:00,2023-10-04T13:17:57.866000,LONG,BE_STOP,0.0,-0.0219,0.0219
2018,2023-10-05T12:03:00+00:00,2023-10-05T23:44:57.838000,LONG,TIME_EXIT,0.6305,0.6136,0.0169
2019,2023-10-06T11:42:00+00:00,2023-10-06T12:14:16.220000,LONG,BE_STOP,0.0,-0.0538,0.0538
2020,2023-10-09T13:00:00+00:00,2023-10-09T14:12:00.130000,LONG,BE_STOP,0.0,-0.0352,0.0352
2021,2023-10-10T11:00:00+00:00,2023-10-10T11:09:55.981000,SHORT,TP,1.4,1.2485,0.1515
2022,2023-10-12T12:15:00+00:00,2023-10-12T13:14:42.470000,LONG,SL,-1.0,-1.01,0.01
2023,2023-10-13T11:00:00+00:00,2023-10-13T12:23:49.790000,SHORT,SL,-1.0,-1.0296,0.0296
2024,2023-10-16T13:36:00+00:00,2023-10-16T19:00:00.132000,SHORT,SL,-1.0,-1.0417,0.0417
2025,2023-10-17T11:09:00+00:00,2023-10-17T12:30:00.291000,LONG,BE_STOP,0.0,-0.0362,0.0362
2026,2023-10-18T11:27:00+00:00,2023-10-18T11:54:17.624000,LONG,BE_STOP,0.0,-0.0505,0.0505
2027,2023-10-19T11:00:00+00:00,2023-10-19T11:17:40.316000,LONG,BE_STOP,0.0,-0.0909,0.0909
2028,2023-10-20T11:57:00+00:00,2023-10-20T12:21:26.083000,SHORT,TP,1.4,1.3451,0.0549
2029,2023-10-23T12:21:00+00:00,2023-10-23T12:28:19.459000,LONG,BE_STOP,0.0,-0.0287,0.0287
2030,2023-10-24T12:00:00+00:00,2023-10-24T12:47:47.340000,SHORT,TP,1.4,1.3333,0.0667
2031,2023-10-25T14:30:00+00:00,2023-10-25T14:56:39.003000,LONG,BE_STOP,0.0,-0.0347,0.0347
2032,2023-10-26T11:45:00+00:00,2023-10-26T11:58:58.829000,LONG,BE_STOP,0.0,-0.0806,0.0806
2033,2023-10-27T12:21:00+00:00,2023-10-27T12:53:21.575000,LONG,TP,1.4,1.35,0.05
2034,2023-10-30T11:00:00+00:00,2023-10-30T11:46:20.517000,LONG,TP,1.4,1.3306,0.0694
2035,2023-10-31T15:03:00+00:00,2023-10-31T15:14:12.451000,SHORT,BE_STOP,0.0,-0.0338,0.0338
