pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,long,2022-01-03 11:20:00-05:00,2022-01-03 11:20:00-05:00,1.12965,1.1293552404577305,3392595,-999.9997493059313,-1153.2775469809453,-1.1532775469809453,153.27779767501391,stop_loss,fast_indicator_combo,,vwap_rsi2
EURUSD,long,2022-01-03 17:40:00-05:00,2022-01-03 17:40:00-05:00,1.1296599999999999,1.1295841302386316,13180481,-999.9999481895165,-1595.5584348489529,-1.5955584348489529,595.5584866594362,stop_loss,fast_indicator_combo,,vwap_rsi2
EURUSD,short,2022-01-04 11:05:00-05:00,2022-01-04 11:05:00-05:00,1.13089,1.1311977119869283,3249792,-999.999953423891,-1147.0262444181594,-1.1470262444181594,147.0262909942685,stop_loss,fast_indicator_combo,,vwap_rsi2
EURUSD,long,2022-01-04 12:55:00-05:00,2022-01-04 13:05:00-05:00,1.12936,1.1291212024969186,4187648,-999.9998861834486,-1189.154371996925,-1.1891543719969249,189.15448581347633,stop_loss,fast_indicator_combo,,vwap_rsi2
EURUSD,long,2022-01-04 14:20:00-05:00,2022-01-04 14:20:00-05:00,1.12851,1.1286165038533005,5633598,599.9998949464233,345.68502778932435,0.34568502778932436,254.31486715709894,take_profit,fast_indicator_combo,,vwap_rsi2
EURUSD,long,2022-01-04 15:20:00-05:00,2022-01-04 15:20:00-05:00,1.12897,1.1288198740443398,6661073,-999.9999498474791,-1300.7860132408823,-1.3007860132408824,300.7860633934031,stop_loss,fast_indicator_combo,,vwap_rsi2
EURUSD,long,2022-01-04 15:45:00-05:00,2022-01-04 15:50:00-05:00,1.1286,1.1284474181024742,6553857,-999.9999371732184,-1295.8472575824749,-1.2958472575824749,295.84732040925655,stop_loss,fast_indicator_combo,,vwap_rsi2
EURUSD,long,2022-01-04 16:55:00-05:00,2022-01-04 17:00:00-05:00,1.12861,1.1286836953468573,8141626,599.9999520533597,232.43913125991867,0.23243913125991866,367.56082079344105,take_profit,fast_indicator_combo,,vwap_rsi2
EURUSD,short,2022-01-05 13:10:00-05:00,2022-01-05 13:15:00-05:00,1.13364,1.1338360205345515,5101506,-999.9999331375703,-1231.3507836098331,-1.2313507836098332,231.35085047226278,stop_loss,fast_indicator_combo,,vwap_rsi2
EURUSD,long,2022-01-05 15:35:00-05:00,2022-01-05 15:35:00-05:00,1.13112,1.1308630378189721,3891623,-999.9999338178551,-1176.0556381295787,-1.1760556381295788,176.05570431172367,stop_loss,fast_indicator_combo,,vwap_rsi2
