pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,97,39,58,40.20618556701031,-31.083087340861454,-31083.08734086146,-0.32044419939032426,32.67405575784832,0.5284743173632169
EURUSD,2021,88,34,54,38.63636363636363,-35.93966910239205,-35939.66910239206,-0.4084053307090006,35.204176628737095,0.43073040210351704
