trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1721,2022-07-01T13:00:00+00:00,2022-07-01T13:00:00.783000,SHORT,TP,1.4,1.1917,0.2083
1722,2022-07-04T17:48:00+00:00,2022-07-04T19:09:18.398000,LONG,BE_STOP,0.0,-0.0893,0.0893
1723,2022-07-05T13:06:00+00:00,2022-07-05T14:08:43.174000,SHORT,TP,1.4,1.3709,0.0291
1724,2022-07-06T12:57:00+00:00,2022-07-06T13:39:01.572000,LONG,BE_STOP,0.0,-0.0224,0.0224
1725,2022-07-07T12:09:00+00:00,2022-07-07T13:34:24.738000,SHORT,BE_STOP,0.0,-0.0303,0.0303
1726,2022-07-08T11:45:00+00:00,2022-07-08T12:30:01.148000,LONG,BE_STOP,0.0,-0.0267,0.0267
1727,2022-07-11T11:21:00+00:00,2022-07-11T11:41:34.793000,SHORT,TP,1.4,1.3558,0.0442
1728,2022-07-12T12:15:00+00:00,2022-07-12T13:18:16.565000,LONG,BE_STOP,0.0,-0.0333,0.0333
1729,2022-07-13T11:54:00+00:00,2022-07-13T12:11:55.944000,LONG,BE_STOP,0.0,-0.0289,0.0289
1730,2022-07-14T12:09:00+00:00,2022-07-14T13:24:14.123000,SHORT,TP,1.4,1.364,0.036
1731,2022-07-15T13:03:00+00:00,2022-07-15T20:59:55.911000,LONG,TIME_EXIT,0.0048,-0.0071,0.0119
1732,2022-07-19T19:54:00+00:00,2022-07-19T20:00:11.396000,SHORT,BE_STOP,0.0,-0.0667,0.0667
1733,2022-07-21T12:00:00+00:00,2022-07-21T12:09:50.926000,LONG,BE_STOP,0.0,-0.0543,0.0543
1734,2022-07-25T11:57:00+00:00,2022-07-25T23:44:56.777000,SHORT,TIME_EXIT,0.3038,0.2867,0.0171
1735,2022-07-26T11:15:00+00:00,2022-07-26T11:55:55.994000,SHORT,BE_STOP,0.0,-0.0276,0.0276
1736,2022-07-27T14:06:00+00:00,2022-07-27T15:12:13.448000,SHORT,BE_STOP,0.0,-0.0311,0.0311
1737,2022-07-28T18:15:00+00:00,2022-07-28T18:31:56.046000,LONG,BE_STOP,0.0,-0.0562,0.0562
1738,2022-07-29T11:51:00+00:00,2022-07-29T12:34:10.803000,SHORT,TP,1.4,1.3821,0.0179
