trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
16,2015-02-02T12:00:00+00:00,2015-02-02T12:25:50.322000,SHORT,BE_STOP,0.0,-0.05,0.05
17,2015-02-03T12:45:00+00:00,2015-02-03T13:10:33.643000,SHORT,SL,-1.0,-1.0333,0.0333
18,2015-02-04T12:00:00+00:00,2015-02-04T12:34:35.203000,LONG,BE_STOP,0.0,-0.0472,0.0472
19,2015-02-05T18:00:00+00:00,2015-02-05T19:46:18.518000,LONG,BE_STOP,0.0,-0.0239,0.0239
20,2015-02-06T13:09:00+00:00,2015-02-06T13:22:12.442000,SHORT,BE_STOP,0.0,-0.0355,0.0355
21,2015-02-09T19:24:00+00:00,2015-02-10T00:44:57.804000,SHORT,TIME_EXIT,0.0237,0.0,0.0237
22,2015-02-10T12:48:00+00:00,2015-02-11T00:44:57.141000,SHORT,TIME_EXIT,-0.5969,-0.6079,0.011
23,2015-02-11T12:03:00+00:00,2015-02-11T12:21:04.016000,LONG,BE_STOP,0.0,-0.0538,0.0538
24,2015-02-12T14:45:00+00:00,2015-02-12T15:07:08.820000,LONG,BE_STOP,0.0,-0.0097,0.0097
25,2015-02-13T12:03:00+00:00,2015-02-13T12:16:01.431000,SHORT,TP,1.4,1.3153,0.0847
26,2015-02-16T18:06:00+00:00,2015-02-16T19:35:27.699000,SHORT,BE_STOP,0.0,-0.0214,0.0214
27,2015-02-17T14:24:00+00:00,2015-02-17T17:32:42.605000,SHORT,BE_STOP,0.0,-0.0215,0.0215
28,2015-02-18T12:36:00+00:00,2015-02-18T13:06:37.799000,LONG,BE_STOP,0.0,-0.0407,0.0407
29,2015-02-19T12:00:00+00:00,2015-02-19T12:12:19.864000,SHORT,TP,1.4,1.3398,0.0602
30,2015-02-20T15:09:00+00:00,2015-02-20T15:23:24.821000,LONG,TP,1.4,1.3755,0.0245
31,2015-02-24T12:24:00+00:00,2015-02-24T14:02:35.688000,LONG,BE_STOP,0.0,-0.0446,0.0446
32,2015-02-25T12:39:00+00:00,2015-02-25T13:10:51.662000,SHORT,BE_STOP,0.0,-0.035,0.035
33,2015-02-26T17:18:00+00:00,2015-02-26T18:01:55.836000,SHORT,TP,1.4,1.364,0.036
34,2015-02-27T15:06:00+00:00,2015-02-27T16:05:31.159000,LONG,BE_STOP,0.0,-0.0216,0.0216
