pair,entry_time_ny,exit_time_ny,direction,entry_price,exit_price,sl,tp,risk_r,pnl_r,pnl_usd,result,exit_reason,session_date
EURUSD,2020-01-29 15:20:00,2020-01-29 15:20:00,short,1.1012,1.1010595060202921,1.101532005983159,1.1010595060202921,1.0,0.290503079095807,290.50307909580704,win,take_profit,2020-01-29
EURUSD,2020-04-06 13:55:00,2020-04-06 13:55:00,long,1.07969,1.0798479215105639,1.0791932971468203,1.0798479215105639,1.0,0.2309846697325407,230.9846697325407,win,take_profit,2020-04-06
EURUSD,2020-04-20 14:45:00,2020-04-20 14:45:00,long,1.0864099999999999,1.0860754785825186,1.0860754785825186,1.086625,1.0,-1.1298860987999473,-1129.8860987999474,loss,stop_loss,2020-04-20
EURUSD,2020-04-21 15:00:00,2020-04-21 15:05:00,short,1.08507,1.0854650067631721,1.0854650067631721,1.0849864999999999,1.0,-1.1098985269440191,-1109.898526944019,loss,stop_loss,2020-04-21
EURUSD,2020-05-25 15:30:00,2020-05-25 16:05:00,short,1.08972,1.0895941722704237,1.0898598085884184,1.0895941722704237,1.0,0.5882431282883515,588.2431282883515,win,take_profit,2020-05-25
EURUSD,2020-05-27 14:30:00,2020-05-27 14:30:00,short,1.09881,1.0987727332138513,1.099208009420493,1.0987727332138513,1.0,-0.016795752199759234,-16.795752199759235,loss,take_profit,2020-05-27
EURUSD,2020-06-01 14:00:00,2020-06-01 14:10:00,short,1.11277,1.1130906534205127,1.1130906534205127,1.1125899988179075,1.0,-1.1388324581756426,-1138.8324581756426,loss,stop_loss,2020-06-01
EURUSD,2020-06-08 14:50:00,2020-06-08 14:50:00,short,1.13019,1.1300805601781456,1.130533015380856,1.1300805601781456,1.0,0.18726392629302888,187.26392629302887,win,take_profit,2020-06-08
EURUSD,2020-07-07 14:30:00,2020-07-07 14:35:00,short,1.12931,1.1292740000000001,1.1296323108007542,1.1292740000000001,1.0,-0.028456008509832785,-28.456008509832785,loss,take_profit,2020-07-07
EURUSD,2020-07-28 14:45:00,2020-07-28 14:50:00,long,1.1727,1.172347620828531,1.172347620828531,1.1728575113023727,1.0,-1.1330978981289694,-1133.0978981289695,loss,stop_loss,2020-07-28
EURUSD,2020-08-06 14:05:00,2020-08-06 14:05:00,short,1.18784,1.1877445,1.1884709231616748,1.1877445,1.0,0.07606046359553138,76.06046359553139,win,take_profit,2020-08-06
EURUSD,2020-08-27 14:00:00,2020-08-27 14:00:00,short,1.1814500000000001,1.1821798326553252,1.1821798326553252,1.1814449618057732,1.0,-1.0647717428397614,-1064.7717428397614,loss,stop_loss,2020-08-27
EURUSD,2020-09-11 14:10:00,2020-09-11 14:10:00,long,1.18317,1.1833366703166797,1.18280111844373,1.1833366703166797,1.0,0.3235189448149666,323.51894481496663,win,take_profit,2020-09-11
EURUSD,2020-10-12 14:05:00,2020-10-12 15:05:00,long,1.18098,1.1811,1.1807552898455518,1.1811822391390032,1.0,0.323787758237334,323.787758237334,win,time_stop,2020-10-12
EURUSD,2020-10-12 16:00:00,2020-10-12 16:00:00,short,1.18104,1.1811834674883346,1.1811834674883346,1.1809108792604992,1.0,-1.329304301689975,-1329.304301689975,loss,stop_loss,2020-10-12
EURUSD,2020-10-14 15:00:00,2020-10-14 15:00:00,long,1.17498,1.1750881656595924,1.1747166497275991,1.1750881656595924,1.0,0.2322545337748432,232.2545337748432,win,take_profit,2020-10-14
EURUSD,2020-10-16 14:20:00,2020-10-16 14:20:00,long,1.17186,1.1718992205663437,1.1716510584088882,1.1718992205663437,1.0,-0.036635201091463246,-36.635201091463244,loss,take_profit,2020-10-16
EURUSD,2020-11-10 14:35:00,2020-11-10 14:50:00,short,1.18224,1.1821348435423187,1.182581872654538,1.1821348435423187,1.0,0.169270471852962,169.270471852962,win,take_profit,2020-11-10
EURUSD,2020-11-18 14:50:00,2020-11-18 15:00:00,long,1.18647,1.1865315856790275,1.186218497199039,1.1865315856790275,1.0,0.05616495803392661,56.16495803392661,win,take_profit,2020-11-18
EURUSD,2020-12-14 16:00:00,2020-12-14 16:00:00,long,1.21451,1.21459576726813,1.2142701875541142,1.21459576726813,1.0,0.15505929822561484,155.05929822561484,win,take_profit,2020-12-14
EURUSD,2020-12-15 13:40:00,2020-12-15 13:40:00,short,1.2159200000000001,1.2158885227523195,1.2162582800531652,1.2158885227523195,1.0,-0.050724006381223576,-50.724006381223575,loss,take_profit,2020-12-15
EURUSD,2020-12-29 15:10:00,2020-12-29 15:10:00,short,1.22507,1.2249936521049607,1.2254073797936835,1.2249936521049607,1.0,0.08105587983921944,81.05587983921944,win,take_profit,2020-12-29
EURUSD,2021-01-18 14:05:00,2021-01-18 14:05:00,short,1.20735,1.2075409654842293,1.2075409654842293,1.2071781310641934,1.0,-1.2529137736208096,-1252.9137736208095,loss,stop_loss,2021-01-18
EURUSD,2021-01-18 15:05:00,2021-01-18 16:00:00,short,1.20785,1.2077933509055243,1.2080530486961678,1.2077933509055243,1.0,0.04105530334819173,41.05530334819173,win,take_profit,2021-01-18
EURUSD,2021-01-22 15:25:00,2021-01-22 15:30:00,long,1.21689,1.216954774877437,1.2166695581697886,1.216954774877437,1.0,0.07302598378289354,73.02598378289355,win,take_profit,2021-01-22
EURUSD,2021-02-23 14:40:00,2021-02-23 14:45:00,short,1.21514,1.2149128525760073,1.2153923860266589,1.2149128525760073,1.0,0.7074335583527429,707.4335583527429,win,take_profit,2021-02-23
EURUSD,2021-03-03 14:45:00,2021-03-03 14:55:00,long,1.20692,1.2070798546453594,1.2066129023155152,1.2070798546453594,1.0,0.36331963455296795,363.31963455296795,win,take_profit,2021-03-03
EURUSD,2021-04-29 14:35:00,2021-04-29 14:35:00,long,1.2115799999999999,1.2116317718557255,1.2113524027575935,1.2116317718557255,1.0,0.01453277725955715,14.53277725955715,win,take_profit,2021-04-29
EURUSD,2021-05-19 14:00:00,2021-05-19 14:00:00,long,1.22104,1.2207590949300466,1.2207590949300466,1.2212242015767356,1.0,-1.1738520950495406,-1173.8520950495406,loss,stop_loss,2021-05-19
