config_id,timestamp_utc,direction,level_type,level_val,entry_price,sl_pips,tp_pips,net_r,exit_reason,slippage,wick_to_body
R1_000,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,2.4,3.6,-1.2083,SL,0.0,6.0
R1_000,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,2.4,3.6,-1.2917,SL,0.2,6.0
R1_000,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.6,3.9,-1.1923,SL,0.0,8.0
R1_000,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.6,3.9,-1.2692,SL,0.2,8.0
R1_000,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.6,5.4,1.3611,TP,0.0,2.33
R1_000,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.6,5.4,1.3056,TP,0.2,2.33
R1_000,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,2.3,3.45,-1.2174,SL,0.0,5.0
R1_000,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,2.3,3.45,-1.3043,SL,0.2,5.0
R1_000,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,2.4,3.6,-1.2083,SL,0.0,7.0
R1_000,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,2.4,3.6,-1.2917,SL,0.2,7.0
R1_000,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,3.1,4.65,1.3387,TP,0.0,14.0
R1_000,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,3.1,4.65,1.2742,TP,0.2,14.0
R1_000,2020-01-10 12:03:00+00:00,LONG,asia_l,1.11044,1.10933,3.2,4.8,1.3437,TP,0.0,4.33
R1_000,2020-01-10 12:03:00+00:00,LONG,asia_l,1.11044,1.10933,3.2,4.8,1.2812,TP,0.2,4.33
R1_000,2020-01-13 12:27:00+00:00,LONG,asia_l,1.11246,1.11241,2.9,4.35,-1.1724,SL,0.0,11.0
R1_000,2020-01-13 12:27:00+00:00,LONG,asia_l,1.11246,1.11241,2.9,4.35,-1.2414,SL,0.2,11.0
R1_000,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,3.0,4.5,-1.1667,SL,0.0,2.33
R1_000,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,3.0,4.5,-1.2333,SL,0.2,2.33
R1_000,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,3.1,4.65,1.3387,TP,0.0,5.0
R1_000,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,3.1,4.65,1.2742,TP,0.2,5.0
R1_000,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,2.2,3.3,-1.2273,SL,0.0,2.5
R1_000,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,2.2,3.3,-1.3182,SL,0.2,2.5
R1_000,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.8,5.7,-1.1316,SL,0.0,3.2
R1_000,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.8,5.7,-1.1842,SL,0.2,3.2
R1_000,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.8,4.2,-1.1786,SL,0.0,5.0
R1_000,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.8,4.2,-1.25,SL,0.2,5.0
R1_000,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,3.0,4.5,1.3333,TP,0.0,7.0
R1_000,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,3.0,4.5,1.2667,TP,0.2,7.0
R1_000,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,4.5,-1.1667,SL,0.0,6.0
R1_000,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,4.5,-1.2333,SL,0.2,6.0
R1_000,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,3.3,4.95,1.3485,TP,0.0,6.33
R1_000,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,3.3,4.95,1.2879,TP,0.2,6.33
R1_000,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.8,4.2,-1.1786,SL,0.0,11.0
R1_000,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.8,4.2,-1.25,SL,0.2,11.0
R1_000,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,3.0,4.5,-1.1667,SL,0.0,5.0
R1_000,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,3.0,4.5,-1.2333,SL,0.2,5.0
R1_000,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,4.0,6.0,-1.125,SL,0.0,6.67
R1_000,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,4.0,6.0,-1.175,SL,0.2,6.67
R1_000,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,2.3,3.45,-1.2174,SL,0.0,6.0
R1_000,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,2.3,3.45,-1.3043,SL,0.2,6.0
R1_000,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,4.2,6.3,-1.119,SL,0.0,2.57
R1_000,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,4.2,6.3,-1.1667,SL,0.2,2.57
R1_000,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.8,4.2,-1.1786,SL,0.0,4.67
R1_000,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.8,4.2,-1.25,SL,0.2,4.67
R1_001,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,1.9,2.85,-1.2632,SL,0.0,6.0
R1_001,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,1.9,2.85,-1.3684,SL,0.2,6.0
R1_001,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.1,3.15,-1.2381,SL,0.0,8.0
R1_001,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.1,3.15,-1.3333,SL,0.2,8.0
R1_001,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.1,4.65,1.3387,TP,0.0,2.33
R1_001,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.1,4.65,1.2742,TP,0.2,2.33
R1_001,2020-01-07 13:09:00+00:00,LONG,asia_l,1.11731,1.11739,2.9,4.35,-1.1724,SL,0.0,1.83
R1_001,2020-01-07 13:09:00+00:00,LONG,asia_l,1.11731,1.11739,2.9,4.35,-1.2414,SL,0.2,1.83
R1_001,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,1.9,2.85,-1.2632,SL,0.0,7.0
R1_001,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,1.9,2.85,-1.3684,SL,0.2,7.0
R1_001,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,2.6,3.9,1.3077,TP,0.0,14.0
R1_001,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,2.6,3.9,1.2308,TP,0.2,14.0
R1_001,2020-01-10 12:00:00+00:00,LONG,asia_l,1.11044,1.1093,2.3,3.45,1.2826,TP,0.0,1.62
R1_001,2020-01-10 12:00:00+00:00,LONG,asia_l,1.11044,1.1093,2.3,3.45,1.1957,TP,0.2,1.62
R1_001,2020-01-13 12:06:00+00:00,LONG,asia_l,1.11246,1.11204,3.0,4.5,1.3333,TP,0.0,1.5
R1_001,2020-01-13 12:06:00+00:00,LONG,asia_l,1.11246,1.11204,3.0,4.5,1.2667,TP,0.2,1.5
R1_001,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,2.5,3.75,-1.2,SL,0.0,2.33
R1_001,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,2.5,3.75,-1.28,SL,0.2,2.33
R1_001,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,2.6,3.9,-1.1923,SL,0.0,5.0
R1_001,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,2.6,3.9,-1.2692,SL,0.2,5.0
R1_001,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,1.7,2.55,-1.2941,SL,0.0,2.5
R1_001,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,1.7,2.55,-1.4118,SL,0.2,2.5
R1_001,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.3,4.95,-1.1515,SL,0.0,3.2
R1_001,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.3,4.95,-1.2121,SL,0.2,3.2
R1_001,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.3,3.45,-1.2174,SL,0.0,5.0
R1_001,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.3,3.45,-1.3043,SL,0.2,5.0
R1_001,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,2.5,3.75,1.3,TP,0.0,7.0
R1_001,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,2.5,3.75,1.22,TP,0.2,7.0
R1_001,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.2,4.8,-1.1562,SL,0.0,1.69
R1_001,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.2,4.8,-1.2187,SL,0.2,1.69
R1_001,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,2.8,4.2,1.3214,TP,0.0,6.33
R1_001,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,2.8,4.2,1.25,TP,0.2,6.33
R1_001,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.3,3.45,-1.2174,SL,0.0,11.0
R1_001,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.3,3.45,-1.3043,SL,0.2,11.0
R1_001,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,2.5,3.75,-1.2,SL,0.0,5.0
R1_001,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,2.5,3.75,-1.28,SL,0.2,5.0
R1_001,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,3.5,5.25,-1.1429,SL,0.0,6.67
R1_001,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,3.5,5.25,-1.2,SL,0.2,6.67
R1_001,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,1.8,2.7,-1.2778,SL,0.0,6.0
R1_001,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,1.8,2.7,-1.3889,SL,0.2,6.0
R1_001,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,3.7,5.55,-1.1351,SL,0.0,2.57
R1_001,2020-01-30 12:03:00+00:00,SHORT,asia_h,1.10172,1.1022,3.7,5.55,-1.1892,SL,0.2,2.57
R1_001,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.3,3.45,-1.2174,SL,0.0,4.67
R1_001,2020-01-31 12:15:00+00:00,SHORT,asia_h,1.10282,1.10429,2.3,3.45,-1.3043,SL,0.2,4.67
R1_002,2020-01-02 13:00:00+00:00,LONG,asia_l,1.12008,1.11932,3.0,4.5,-1.1667,SL,0.0,6.5
R1_002,2020-01-02 13:00:00+00:00,LONG,asia_l,1.12008,1.11932,3.0,4.5,-1.2333,SL,0.2,6.5
R1_002,2020-01-03 13:18:00+00:00,LONG,asia_l,1.11521,1.11466,2.6,3.9,-1.1923,SL,0.0,9.0
R1_002,2020-01-03 13:18:00+00:00,LONG,asia_l,1.11521,1.11466,2.6,3.9,-1.2692,SL,0.2,9.0
R1_002,2020-01-06 13:06:00+00:00,SHORT,asia_h,1.11661,1.11996,2.1,3.15,1.2619,TP,0.0,6.0
R1_002,2020-01-06 13:06:00+00:00,SHORT,asia_h,1.11661,1.11996,2.1,3.15,1.1667,TP,0.2,6.0
R1_002,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,2.3,3.45,-1.2174,SL,0.0,5.0
R1_002,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,2.3,3.45,-1.3043,SL,0.2,5.0
R1_002,2020-01-08 13:03:00+00:00,LONG,asia_l,1.11432,1.11164,4.6,6.9,-1.1087,SL,0.0,5.6
R1_002,2020-01-08 13:03:00+00:00,LONG,asia_l,1.11432,1.11164,4.6,6.9,-1.1522,SL,0.2,5.6
R1_002,2020-01-09 14:24:00+00:00,LONG,asia_l,1.1111,1.11057,3.4,5.1,-1.1471,SL,0.0,5.33
R1_002,2020-01-09 14:24:00+00:00,LONG,asia_l,1.1111,1.11057,3.4,5.1,-1.2059,SL,0.2,5.33
R1_002,2020-01-10 13:57:00+00:00,LONG,asia_l,1.11044,1.11013,3.1,4.65,-1.1613,SL,0.0,5.5
R1_002,2020-01-10 13:57:00+00:00,LONG,asia_l,1.11044,1.11013,3.1,4.65,-1.2258,SL,0.2,5.5
R1_002,2020-01-13 13:42:00+00:00,LONG,asia_l,1.11246,1.11234,3.8,5.7,-1.1316,SL,0.0,21.0
R1_002,2020-01-13 13:42:00+00:00,LONG,asia_l,1.11246,1.11234,3.8,5.7,-1.1842,SL,0.2,21.0
R1_002,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,2.4,3.6,1.2917,TP,0.0,3.5
R1_002,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,2.4,3.6,1.2083,TP,0.2,3.5
R1_002,2020-01-15 13:48:00+00:00,SHORT,asia_h,1.11368,1.11482,2.0,3.0,-1.25,SL,0.0,4.0
R1_002,2020-01-15 13:48:00+00:00,SHORT,asia_h,1.11368,1.11482,2.0,3.0,-1.35,SL,0.2,4.0
R1_002,2020-01-16 13:06:00+00:00,SHORT,asia_h,1.11532,1.11663,2.9,4.35,-1.1724,SL,0.0,7.0
R1_002,2020-01-16 13:06:00+00:00,SHORT,asia_h,1.11532,1.11663,2.9,4.35,-1.2414,SL,0.2,7.0
R1_002,2020-01-17 13:06:00+00:00,LONG,asia_l,1.11318,1.11116,3.3,4.95,-1.1515,SL,0.0,3.75
R1_002,2020-01-17 13:06:00+00:00,LONG,asia_l,1.11318,1.11116,3.3,4.95,-1.2121,SL,0.2,3.75
R1_002,2020-01-20 13:21:00+00:00,LONG,asia_l,1.10948,1.10842,2.3,3.45,-1.2174,SL,0.0,3.5
R1_002,2020-01-20 13:21:00+00:00,LONG,asia_l,1.10948,1.10842,2.3,3.45,-1.3043,SL,0.2,3.5
R1_002,2020-01-21 13:00:00+00:00,SHORT,asia_h,1.10993,1.11084,2.2,3.3,-1.2273,SL,0.0,11.0
R1_002,2020-01-21 13:00:00+00:00,SHORT,asia_h,1.10993,1.11084,2.2,3.3,-1.3182,SL,0.2,11.0
R1_002,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,4.5,-1.1667,SL,0.0,6.0
R1_002,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,3.0,4.5,-1.2333,SL,0.2,6.0
R1_002,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.6,5.4,-1.1389,SL,0.0,21.0
R1_002,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.6,5.4,-1.1944,SL,0.2,21.0
R1_002,2020-01-24 13:30:00+00:00,LONG,asia_l,1.10426,1.10359,2.3,3.45,1.2826,TP,0.0,5.0
R1_002,2020-01-24 13:30:00+00:00,LONG,asia_l,1.10426,1.10359,2.3,3.45,1.1957,TP,0.2,5.0
R1_002,2020-01-27 13:03:00+00:00,LONG,asia_l,1.1026,1.10235,2.8,4.2,1.3214,TP,0.0,9.0
R1_002,2020-01-27 13:03:00+00:00,LONG,asia_l,1.1026,1.10235,2.8,4.2,1.25,TP,0.2,9.0
R1_002,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,2.3,3.45,-1.2174,SL,0.0,3.5
R1_002,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,2.3,3.45,-1.3043,SL,0.2,3.5
R1_002,2020-01-29 13:15:00+00:00,LONG,asia_l,1.10027,1.10008,3.0,4.5,-1.1667,SL,0.0,14.0
R1_002,2020-01-29 13:15:00+00:00,LONG,asia_l,1.10027,1.10008,3.0,4.5,-1.2333,SL,0.2,14.0
R1_002,2020-01-30 13:03:00+00:00,SHORT,asia_h,1.10172,1.10228,2.1,3.15,-1.2381,SL,0.0,6.0
R1_002,2020-01-30 13:03:00+00:00,SHORT,asia_h,1.10172,1.10228,2.1,3.15,-1.3333,SL,0.2,6.0
R1_002,2020-01-31 13:21:00+00:00,SHORT,asia_h,1.10282,1.10515,2.4,3.6,1.2917,TP,0.0,9.0
R1_002,2020-01-31 13:21:00+00:00,SHORT,asia_h,1.10282,1.10515,2.4,3.6,1.2083,TP,0.2,9.0
R1_003,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,1.9,2.85,-1.2632,SL,0.0,6.0
R1_003,2020-01-02 12:15:00+00:00,LONG,asia_l,1.12008,1.11909,1.9,2.85,-1.3684,SL,0.2,6.0
R1_003,2020-01-02 12:54:00+00:00,LONG,asia_l,1.12008,1.11931,2.9,4.35,0.0,BE,0.0,2.2
R1_003,2020-01-02 12:54:00+00:00,LONG,asia_l,1.12008,1.11931,2.9,4.35,-0.069,BE,0.2,2.2
R1_003,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.1,3.15,-1.2381,SL,0.0,8.0
R1_003,2020-01-03 12:21:00+00:00,LONG,asia_l,1.11521,1.11326,2.1,3.15,-1.3333,SL,0.2,8.0
R1_003,2020-01-03 12:30:00+00:00,LONG,asia_l,1.11521,1.11303,2.3,3.45,1.2826,TP,0.0,2.0
R1_003,2020-01-03 12:30:00+00:00,LONG,asia_l,1.11521,1.11303,2.3,3.45,1.1957,TP,0.2,2.0
R1_003,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.1,4.65,1.3387,TP,0.0,2.33
R1_003,2020-01-06 12:09:00+00:00,SHORT,asia_h,1.11661,1.11989,3.1,4.65,1.2742,TP,0.2,2.33
R1_003,2020-01-06 12:24:00+00:00,SHORT,asia_h,1.11661,1.11976,1.9,2.85,-1.2632,SL,0.0,3.0
R1_003,2020-01-06 12:24:00+00:00,SHORT,asia_h,1.11661,1.11976,1.9,2.85,-1.3684,SL,0.2,3.0
R1_003,2020-01-07 13:09:00+00:00,LONG,asia_l,1.11731,1.11739,2.9,4.35,-1.1724,SL,0.0,1.83
R1_003,2020-01-07 13:09:00+00:00,LONG,asia_l,1.11731,1.11739,2.9,4.35,-1.2414,SL,0.2,1.83
R1_003,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,1.8,2.7,-1.2778,SL,0.0,5.0
R1_003,2020-01-07 13:15:00+00:00,LONG,asia_l,1.11731,1.11721,1.8,2.7,-1.3889,SL,0.2,5.0
R1_003,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,1.9,2.85,-1.2632,SL,0.0,7.0
R1_003,2020-01-08 12:45:00+00:00,LONG,asia_l,1.11432,1.11227,1.9,2.85,-1.3684,SL,0.2,7.0
R1_003,2020-01-08 12:48:00+00:00,LONG,asia_l,1.11432,1.1124,6.6,9.9,-1.0758,SL,0.0,3.42
R1_003,2020-01-08 12:48:00+00:00,LONG,asia_l,1.11432,1.1124,6.6,9.9,-1.1061,SL,0.2,3.42
R1_003,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,2.6,3.9,1.3077,TP,0.0,14.0
R1_003,2020-01-09 12:24:00+00:00,LONG,asia_l,1.1111,1.11111,2.6,3.9,1.2308,TP,0.2,14.0
R1_003,2020-01-09 13:18:00+00:00,LONG,asia_l,1.1111,1.11088,3.2,4.8,1.3438,TP,0.0,1.8
R1_003,2020-01-09 13:18:00+00:00,LONG,asia_l,1.1111,1.11088,3.2,4.8,1.2813,TP,0.2,1.8
R1_003,2020-01-10 12:00:00+00:00,LONG,asia_l,1.11044,1.1093,2.3,3.45,1.2826,TP,0.0,1.62
R1_003,2020-01-10 12:00:00+00:00,LONG,asia_l,1.11044,1.1093,2.3,3.45,1.1957,TP,0.2,1.62
R1_003,2020-01-10 12:03:00+00:00,LONG,asia_l,1.11044,1.10933,2.7,4.05,1.3148,TP,0.0,4.33
R1_003,2020-01-10 12:03:00+00:00,LONG,asia_l,1.11044,1.10933,2.7,4.05,1.2407,TP,0.2,4.33
R1_003,2020-01-13 12:06:00+00:00,LONG,asia_l,1.11246,1.11204,3.0,4.5,1.3333,TP,0.0,1.5
R1_003,2020-01-13 12:06:00+00:00,LONG,asia_l,1.11246,1.11204,3.0,4.5,1.2667,TP,0.2,1.5
R1_003,2020-01-13 12:27:00+00:00,LONG,asia_l,1.11246,1.11241,2.4,3.6,-1.2083,SL,0.0,11.0
R1_003,2020-01-13 12:27:00+00:00,LONG,asia_l,1.11246,1.11241,2.4,3.6,-1.2917,SL,0.2,11.0
R1_003,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,2.5,3.75,-1.2,SL,0.0,2.33
R1_003,2020-01-14 15:06:00+00:00,LONG,asia_l,1.11348,1.11206,2.5,3.75,-1.28,SL,0.2,2.33
R1_003,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,1.9,2.85,-1.2632,SL,0.0,3.5
R1_003,2020-01-14 15:21:00+00:00,LONG,asia_l,1.11348,1.11182,1.9,2.85,-1.3684,SL,0.2,3.5
R1_003,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,2.6,3.9,-1.1923,SL,0.0,5.0
R1_003,2020-01-15 12:06:00+00:00,SHORT,asia_h,1.11368,1.115,2.6,3.9,-1.2692,SL,0.2,5.0
R1_003,2020-01-15 12:21:00+00:00,SHORT,asia_h,1.11368,1.11505,2.3,3.45,1.2826,TP,0.0,5.0
R1_003,2020-01-15 12:21:00+00:00,SHORT,asia_h,1.11368,1.11505,2.3,3.45,1.1957,TP,0.2,5.0
R1_003,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,1.7,2.55,-1.2941,SL,0.0,2.5
R1_003,2020-01-16 12:00:00+00:00,SHORT,asia_h,1.11532,1.11589,1.7,2.55,-1.4118,SL,0.2,2.5
R1_003,2020-01-16 12:03:00+00:00,SHORT,asia_h,1.11532,1.1159,1.6,2.4,-1.3125,SL,0.0,7.0
R1_003,2020-01-16 12:03:00+00:00,SHORT,asia_h,1.11532,1.1159,1.6,2.4,-1.4375,SL,0.2,7.0
R1_003,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.3,4.95,-1.1515,SL,0.0,3.2
R1_003,2020-01-17 12:00:00+00:00,LONG,asia_l,1.11318,1.11125,3.3,4.95,-1.2121,SL,0.2,3.2
R1_003,2020-01-17 12:06:00+00:00,LONG,asia_l,1.11318,1.11123,2.2,3.3,-1.2273,SL,0.0,3.33
R1_003,2020-01-17 12:06:00+00:00,LONG,asia_l,1.11318,1.11123,2.2,3.3,-1.3182,SL,0.2,3.33
R1_003,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.3,3.45,0.0,BE,0.0,5.0
R1_003,2020-01-20 12:24:00+00:00,LONG,asia_l,1.10948,1.1084,2.3,3.45,-0.087,BE,0.2,5.0
R1_003,2020-01-20 12:36:00+00:00,LONG,asia_l,1.10948,1.10849,1.8,2.7,-1.2778,SL,0.0,1.5
R1_003,2020-01-20 12:36:00+00:00,LONG,asia_l,1.10948,1.10849,1.8,2.7,-1.3889,SL,0.2,1.5
R1_003,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,2.5,3.75,1.3,TP,0.0,7.0
R1_003,2020-01-21 12:03:00+00:00,SHORT,asia_h,1.10993,1.11053,2.5,3.75,1.22,TP,0.2,7.0
R1_003,2020-01-21 12:18:00+00:00,SHORT,asia_h,1.10993,1.11037,1.5,2.25,1.1667,TP,0.0,5.0
R1_003,2020-01-21 12:18:00+00:00,SHORT,asia_h,1.10993,1.11037,1.5,2.25,1.0333,TP,0.2,5.0
R1_003,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.2,4.8,-1.1562,SL,0.0,1.69
R1_003,2020-01-22 13:09:00+00:00,SHORT,asia_h,1.10862,1.10862,3.2,4.8,-1.2187,SL,0.2,1.69
R1_003,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,2.5,3.75,-1.2,SL,0.0,6.0
R1_003,2020-01-22 13:18:00+00:00,SHORT,asia_h,1.10862,1.10872,2.5,3.75,-1.28,SL,0.2,6.0
R1_003,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,2.8,4.2,1.3214,TP,0.0,6.33
R1_003,2020-01-23 12:03:00+00:00,SHORT,asia_h,1.10922,1.10908,2.8,4.2,1.25,TP,0.2,6.33
R1_003,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.1,4.65,-1.1613,SL,0.0,21.0
R1_003,2020-01-23 13:27:00+00:00,SHORT,asia_h,1.10922,1.10926,3.1,4.65,-1.2258,SL,0.2,21.0
R1_003,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.3,3.45,-1.2174,SL,0.0,11.0
R1_003,2020-01-24 12:06:00+00:00,LONG,asia_l,1.10426,1.1034,2.3,3.45,-1.3043,SL,0.2,11.0
R1_003,2020-01-24 12:15:00+00:00,LONG,asia_l,1.10426,1.10332,1.5,2.25,1.1667,TP,0.0,2.0
R1_003,2020-01-24 12:15:00+00:00,LONG,asia_l,1.10426,1.10332,1.5,2.25,1.0333,TP,0.2,2.0
R1_003,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,2.5,3.75,-1.2,SL,0.0,5.0
R1_003,2020-01-27 12:09:00+00:00,LONG,asia_l,1.1026,1.1024,2.5,3.75,-1.28,SL,0.2,5.0
R1_003,2020-01-27 12:15:00+00:00,LONG,asia_l,1.1026,1.10228,2.0,3.0,-1.25,SL,0.0,7.0
R1_003,2020-01-27 12:15:00+00:00,LONG,asia_l,1.1026,1.10228,2.0,3.0,-1.35,SL,0.2,7.0
R1_003,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,3.5,5.25,-1.1429,SL,0.0,6.67
R1_003,2020-01-28 12:06:00+00:00,LONG,asia_l,1.10141,1.10104,3.5,5.25,-1.2,SL,0.2,6.67
R1_003,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,1.8,2.7,-1.2778,SL,0.0,3.5
R1_003,2020-01-28 13:03:00+00:00,LONG,asia_l,1.10141,1.10064,1.8,2.7,-1.3889,SL,0.2,3.5
R1_003,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,1.8,2.7,-1.2778,SL,0.0,6.0
R1_003,2020-01-29 12:21:00+00:00,LONG,asia_l,1.10027,1.10027,1.8,2.7,-1.3889,SL,0.2,6.0
R1_003,2020-01-29 12:27:00+00:00,LONG,asia_l,1.10027,1.1002,2.5,3.75,-1.2,SL,0.0,7.0
