pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,103,38,65,36.89320388349515,-43.97427796779439,-43974.27796779439,-0.4269347375514019,45.090860797497086,0.4174649176324257
EURUSD,2021,106,46,60,43.39622641509434,-37.52270183631685,-37522.701836316846,-0.35398775317280046,37.78100570935716,0.47915161716328264
