pair,year,trades,wins,losses,net_pnl_usd,profit_factor
USDJPY,2022,2,1,1,-217.44366542964622,0.6852149700649375
USDJPY,2023,1,0,1,-603.4940552454889,0.0
USDJPY,2024,1,1,0,277.71675410959983,inf
USDJPY,2025,7,4,3,-595.1242233893404,0.7048306170758737
