pair,month,trades,wins,losses,breakevens,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2015-01,14,6,8,0,42.857142857142854,0.24569992863197831,95.20657552313565,0.017549994902284167,1.2676499318707852,1.024251977754531
EURUSD,2015-02,1,1,0,0,100.0,0.05175670570450908,25.878510553522688,0.05175670570450908,0.0,inf
