trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1253,2020-07-01T11:51:00+00:00,2020-07-01T13:59:42.704000,LONG,TP,1.4,1.3784,0.0216
1254,2020-07-02T12:00:00+00:00,2020-07-02T12:34:21.361000,LONG,BE_STOP,0.0,-0.0342,0.0342
1255,2020-07-03T11:27:00+00:00,2020-07-03T12:27:47.882000,SHORT,BE_STOP,0.0,-0.05,0.05
1256,2020-07-06T11:12:00+00:00,2020-07-06T13:41:21.614000,LONG,TP,1.4,1.3754,0.0246
1257,2020-07-07T20:21:00+00:00,2020-07-07T20:51:08.215000,LONG,BE_STOP,0.0,-0.119,0.119
1258,2020-07-08T16:48:00+00:00,2020-07-08T21:47:07.419000,SHORT,BE_STOP,0.0,-0.0309,0.0309
1259,2020-07-09T14:15:00+00:00,2020-07-09T14:24:54.884000,SHORT,BE_STOP,0.0,-0.0243,0.0243
1260,2020-07-10T11:27:00+00:00,2020-07-10T11:49:35.015000,SHORT,TP,1.4,1.3138,0.0862
1261,2020-07-13T11:09:00+00:00,2020-07-13T12:19:11.417000,LONG,SL,-1.0,-1.037,0.037
1262,2020-07-14T13:00:00+00:00,2020-07-14T14:30:14.614000,LONG,TP,1.4,1.3719,0.0281
1263,2020-07-15T13:36:00+00:00,2020-07-15T14:17:34.814000,SHORT,TP,1.4,1.3711,0.0289
1264,2020-07-16T11:42:00+00:00,2020-07-16T12:31:53.005000,SHORT,SL,-1.0,-1.024,0.024
1265,2020-07-17T13:42:00+00:00,2020-07-17T14:54:31.683000,LONG,BE_STOP,0.0,-0.0352,0.0352
1266,2020-07-20T11:06:00+00:00,2020-07-20T12:03:30.660000,LONG,SL,-1.0,-1.0259,0.0259
1267,2020-07-21T14:15:00+00:00,2020-07-21T14:29:06.242000,LONG,BE_STOP,0.0,-0.0273,0.0273
1268,2020-07-22T12:18:00+00:00,2020-07-22T12:33:01.198000,LONG,BE_STOP,0.0,-0.0427,0.0427
1269,2020-07-23T11:15:00+00:00,2020-07-23T12:09:57.364000,LONG,SL,-1.0,-1.0245,0.0245
1270,2020-07-24T11:21:00+00:00,2020-07-24T11:58:38.895000,LONG,TP,1.4,1.3324,0.0676
1271,2020-07-27T12:48:00+00:00,2020-07-27T13:33:51.903000,SHORT,BE_STOP,0.0,-0.0199,0.0199
1272,2020-07-28T11:33:00+00:00,2020-07-28T11:49:04.374000,SHORT,TP,1.4,1.3653,0.0347
1273,2020-07-29T11:00:00+00:00,2020-07-29T11:10:26.999000,SHORT,TP,1.4,1.3153,0.0847
1274,2020-07-30T14:57:00+00:00,2020-07-30T17:24:05.716000,LONG,TP,1.4,1.3777,0.0223
1275,2020-07-31T14:54:00+00:00,2020-07-31T15:36:39.720000,SHORT,BE_STOP,0.0,-0.0179,0.0179
