pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020-01,6,2,4,33.33333333333333,-2.9991512266736793,-2999.151226673679,-0.49985853777894657,1.8692439423419183,0.36193918211464093
EURUSD,2020-02,5,2,3,40.0,-1.6304751546468568,-1630.4751546468574,-0.32609503092937137,2.2336341392890344,0.5219885721606354
EURUSD,2020-03,6,2,4,33.33333333333333,-2.2482881342006764,-2248.288134200675,-0.37471468903344607,3.1689607399191946,0.4614771422250684
EURUSD,2020-04,7,2,5,28.57142857142857,-3.6575972465239683,-3657.5972465239684,-0.5225138923605669,3.5782537053796983,0.3369297643372696
EURUSD,2020-05,7,4,3,57.14285714285714,0.39107716969811446,391.0771696981144,0.05586816709973064,2.3087542096279674,1.1212180238924456
EURUSD,2020-06,14,3,11,21.428571428571427,-9.036761019093984,-9036.761019093981,-0.6454829299352846,9.891406197095487,0.23539814658909475
EURUSD,2020-07,8,2,6,25.0,-4.782032775360639,-4782.03277536064,-0.5977540969200799,4.60751841910605,0.2750805981905749
EURUSD,2020-08,6,3,3,50.0,-0.5677751376596523,-567.7751376596518,-0.09462918960994204,2.3581312654425415,0.8290959403816522
EURUSD,2020-09,10,5,5,50.0,-0.3107032227953864,-310.70322279538686,-0.031070322279538643,1.0918166348149112,0.9350578477189451
EURUSD,2020-10,6,2,4,33.33333333333333,-1.598968820614388,-1598.9688206143883,-0.26649480343573134,3.3210228737551235,0.5277348044791341
EURUSD,2020-11,3,0,3,0.0,-3.337618618562966,-3337.6186185629667,-1.1125395395209887,2.236196723006879,0.0
EURUSD,2020-12,6,3,3,50.0,-0.9723583261318618,-972.3583261318619,-0.16205972102197697,2.438845542017352,0.711828943972669
EURUSD,2021-01,5,2,3,40.0,-1.5819028669766735,-1581.902866976673,-0.3163805733953347,1.1380311985497107,0.5163763182727885
EURUSD,2021-02,5,3,2,60.0,0.3629016541632408,362.9016541632409,0.07258033083264817,1.375625987905702,1.156963635771248
EURUSD,2021-03,4,2,2,50.0,-0.48936215107058423,-489.36215107058433,-0.12234053776764606,2.2466491717318733,0.7840928080861191
EURUSD,2021-04,2,0,2,0.0,-2.2811255356832785,-2281.125535683278,-1.1405627678416392,1.1212448386659934,0.0
EURUSD,2021-05,10,5,5,50.0,-1.3182875288468745,-1318.2875288468745,-0.13182875288468746,3.8032778358251673,0.7672528933312674
EURUSD,2021-06,3,2,1,66.66666666666666,0.5249214877993321,524.9214877993322,0.17497382926644403,0.0,1.4689339001605395
EURUSD,2021-07,5,2,3,40.0,-0.7748672136974728,-774.8672136974726,-0.15497344273949457,1.401685367336937,0.6910941170335652
EURUSD,2021-08,3,2,1,66.66666666666666,0.545821858543101,545.8218585431009,0.181940619514367,1.144922040761881,1.468716198235493
EURUSD,2021-09,2,0,2,0.0,-2.3518423315606203,-2351.84233156062,-1.1759211657803101,1.1468638925074839,0.0
EURUSD,2021-10,5,3,2,60.0,0.37486152183425236,374.86152183425236,0.07497230436685047,1.1486889029855682,1.1685470558048119
EURUSD,2021-11,2,2,0,100.0,1.7855112009524903,1785.5112009524903,0.8927556004762451,0.0,inf
EURUSD,2021-12,9,6,3,66.66666666666666,1.3148971808181957,1314.897180818195,0.1460996867575773,1.0989942704113687,1.390569010712146
