trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2467,2025-09-01T11:03:00+00:00,2025-09-01T12:14:54.407000,LONG,SL,-1.0,-1.0314,0.0314
2468,2025-09-02T12:27:00+00:00,2025-09-02T13:04:37.712000,SHORT,BE_STOP,0.0,-0.0177,0.0177
2469,2025-09-03T14:33:00+00:00,2025-09-03T15:03:32.741000,SHORT,BE_STOP,0.0,-0.0446,0.0446
2470,2025-09-04T13:18:00+00:00,2025-09-04T13:59:53.304000,LONG,BE_STOP,0.0,-0.0382,0.0382
2471,2025-09-05T12:00:00+00:00,2025-09-05T12:04:01.325000,LONG,BE_STOP,0.0,-0.0926,0.0926
2472,2025-09-08T13:06:00+00:00,2025-09-08T14:18:13.506000,LONG,BE_STOP,0.0,-0.0575,0.0575
2473,2025-09-09T13:36:00+00:00,2025-09-09T14:02:00.619000,LONG,BE_STOP,0.0,-0.0323,0.0323
2474,2025-09-10T15:42:00+00:00,2025-09-10T19:10:23.951000,SHORT,TP,1.4,1.36,0.04
2475,2025-09-11T13:00:00+00:00,2025-09-11T13:04:08.933000,LONG,TP,1.4,1.3495,0.0505
2476,2025-09-12T14:00:00+00:00,2025-09-12T14:08:28.408000,LONG,BE_STOP,0.0,-0.0602,0.0602
2477,2025-09-15T11:42:00+00:00,2025-09-15T12:00:50.827000,SHORT,SL,-1.0,-1.0595,0.0595
2478,2025-09-16T11:03:00+00:00,2025-09-16T12:36:08.359000,SHORT,BE_STOP,0.0,-0.0256,0.0256
2479,2025-09-17T18:00:00+00:00,2025-09-17T18:15:16.724000,LONG,BE_STOP,0.0,-0.0071,0.0071
2480,2025-09-18T12:06:00+00:00,2025-09-18T12:21:29.121000,SHORT,BE_STOP,0.0,-0.0658,0.0658
2481,2025-09-19T11:00:00+00:00,2025-09-19T11:20:08.247000,SHORT,BE_STOP,0.0,-0.098,0.098
2482,2025-09-22T14:42:00+00:00,2025-09-22T14:48:32.833000,LONG,BE_STOP,0.0,-0.0667,0.0667
2483,2025-09-23T17:18:00+00:00,2025-09-23T22:02:47.315000,SHORT,SL,-1.0,-1.0336,0.0336
2484,2025-09-24T12:30:00+00:00,2025-09-24T13:33:32.716000,SHORT,TP,1.4,1.3545,0.0455
2485,2025-09-25T14:00:00+00:00,2025-09-25T14:44:59.657000,SHORT,BE_STOP,0.0,-0.0373,0.0373
2486,2025-09-26T11:57:00+00:00,2025-09-26T12:15:51.936000,SHORT,SL,-1.0,-1.0549,0.0549
2487,2025-09-29T11:09:00+00:00,2025-09-29T12:00:53.301000,SHORT,SL,-1.0,-1.0298,0.0298
2488,2025-09-30T17:45:00+00:00,2025-09-30T20:51:07.793000,SHORT,TP,1.4,1.3576,0.0424
