trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1103,2019-11-04T13:06:00+00:00,2019-11-04T14:33:10.699000,SHORT,BE_STOP,0.0,-0.0758,0.0758
1104,2019-11-05T12:00:00+00:00,2019-11-05T12:10:41.564000,SHORT,TP,1.4,1.2529,0.1471
1105,2019-11-06T15:33:00+00:00,2019-11-06T15:39:44.291000,SHORT,BE_STOP,0.0,-0.0602,0.0602
1106,2019-11-07T15:00:00+00:00,2019-11-07T15:12:25.150000,SHORT,BE_STOP,0.0,-0.0781,0.0781
1107,2019-11-08T16:03:00+00:00,2019-11-08T19:13:57.217000,SHORT,SL,-1.0,-1.0943,0.0943
1108,2019-11-12T13:42:00+00:00,2019-11-12T15:20:53.117000,LONG,SL,-1.0,-1.0602,0.0602
1109,2019-11-13T12:21:00+00:00,2019-11-13T17:03:26.832000,LONG,SL,-1.0,-1.0388,0.0388
1110,2019-11-14T17:57:00+00:00,2019-11-14T18:58:25.525000,LONG,TP,1.4,1.3107,0.0893
1111,2019-11-15T12:27:00+00:00,2019-11-15T12:39:52.227000,LONG,BE_STOP,0.0,-0.1316,0.1316
1112,2019-11-18T14:18:00+00:00,2019-11-18T15:21:28.878000,LONG,TP,1.4,1.3231,0.0769
1113,2019-11-19T14:00:00+00:00,2019-11-19T15:27:09.290000,SHORT,BE_STOP,0.0,-0.0667,0.0667
1114,2019-11-20T12:30:00+00:00,2019-11-20T12:45:23.859000,LONG,BE_STOP,0.0,-0.1042,0.1042
1115,2019-11-21T12:42:00+00:00,2019-11-21T14:00:00.117000,LONG,BE_STOP,0.0,-0.1042,0.1042
1116,2019-11-22T14:45:00+00:00,2019-11-22T17:55:29.395000,SHORT,TP,1.4,1.3662,0.0338
1117,2019-11-25T15:30:00+00:00,2019-11-25T16:28:37.703000,SHORT,TP,1.4,1.3315,0.0685
1118,2019-11-26T12:36:00+00:00,2019-11-26T13:03:08.052000,LONG,BE_STOP,0.0,-0.0893,0.0893
1119,2019-11-27T14:03:00+00:00,2019-11-27T14:27:43.918000,SHORT,BE_STOP,0.0,-0.1111,0.1111
1120,2019-11-28T12:27:00+00:00,2019-11-28T14:21:44.225000,LONG,BE_STOP,0.0,-0.0862,0.0862
1121,2019-11-29T13:00:00+00:00,2019-11-29T13:20:50.838000,SHORT,BE_STOP,0.0,-0.0459,0.0459
