pair,month,trades,wins,losses,net_pnl_usd,profit_factor
EURUSD,2025-01,8,3,5,2.589670387317142,1.0006686117878245
EURUSD,2025-02,3,0,3,-2256.996947250341,0.0
GBPUSD,2025-01,3,0,3,-2377.389486004804,0.0
GBPUSD,2025-02,2,0,2,-1518.66822503905,0.0
