trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2189,2024-07-01T14:09:00+00:00,2024-07-01T15:10:43.872000,SHORT,TP,1.4,1.3762,0.0238
2190,2024-07-02T13:00:00+00:00,2024-07-02T13:40:02.938000,LONG,TP,1.4,1.3123,0.0877
2191,2024-07-03T12:15:00+00:00,2024-07-03T12:42:34.284000,LONG,TP,1.4,1.3451,0.0549
2192,2024-07-04T14:00:00+00:00,2024-07-04T14:50:25.086000,LONG,TP,1.4,1.278,0.122
2193,2024-07-05T11:03:00+00:00,2024-07-05T12:05:31.539000,SHORT,BE_STOP,0.0,-0.1087,0.1087
2194,2024-07-08T13:06:00+00:00,2024-07-08T14:40:28.203000,SHORT,BE_STOP,0.0,-0.0704,0.0704
2195,2024-07-09T11:09:00+00:00,2024-07-09T13:06:50.390000,SHORT,BE_STOP,0.0,-0.0943,0.0943
2196,2024-07-10T11:30:00+00:00,2024-07-10T11:53:38.992000,LONG,BE_STOP,0.0,-0.0909,0.0909
2197,2024-07-12T11:54:00+00:00,2024-07-12T12:30:01.660000,SHORT,TP,1.4,1.3206,0.0794
2198,2024-07-15T15:21:00+00:00,2024-07-15T16:42:01.419000,SHORT,BE_STOP,0.0,-0.0568,0.0568
2199,2024-07-16T13:39:00+00:00,2024-07-16T18:36:10.873000,LONG,TP,1.4,1.3515,0.0485
2200,2024-07-18T12:15:00+00:00,2024-07-18T13:07:00.443000,LONG,SL,-1.0,-1.045,0.045
2201,2024-07-19T11:12:00+00:00,2024-07-19T12:03:28.101000,LONG,BE_STOP,0.0,-0.0685,0.0685
2202,2024-07-22T12:33:00+00:00,2024-07-22T13:23:05.587000,SHORT,BE_STOP,0.0,-0.0714,0.0714
2203,2024-07-23T13:03:00+00:00,2024-07-23T13:14:40.082000,SHORT,BE_STOP,0.0,-0.1389,0.1389
2204,2024-07-24T11:48:00+00:00,2024-07-24T13:42:01.740000,LONG,TP,1.4,1.351,0.049
2205,2024-07-25T17:27:00+00:00,2024-07-25T23:44:54.422000,SHORT,TIME_EXIT,0.6992,0.6585,0.0407
2206,2024-07-26T14:24:00+00:00,2024-07-26T14:43:49.163000,SHORT,BE_STOP,0.0,-0.04,0.04
2207,2024-07-29T11:00:00+00:00,2024-07-29T11:06:56.295000,SHORT,BE_STOP,0.0,-0.1852,0.1852
2208,2024-07-30T11:06:00+00:00,2024-07-30T11:13:10.592000,SHORT,BE_STOP,0.0,-0.1429,0.1429
2209,2024-07-31T11:42:00+00:00,2024-07-31T12:16:33.405000,SHORT,BE_STOP,0.0,-0.0735,0.0735
