pair,month,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022-01,4,3,1,75.0,1.6195375860196783,1619.5375860196782,0.4048843965049196,1.0652034817749825,2.4938070662807585
EURUSD,2022-02,4,2,2,50.0,-0.35954224516772926,-359.54224516772933,-0.08988556129193231,2.0953620595103075,0.8313996772007326
EURUSD,2022-03,11,4,7,36.36363636363637,-3.7766209656972487,-3776.6209656972474,-0.3433291786997499,6.504685702103881,0.4972235367285057
EURUSD,2022-04,3,0,3,0.0,-2.4602257822338958,-2460.225782233895,-0.8200752607446319,1.3604615347184816,0.0
EURUSD,2022-05,8,4,4,50.0,-0.31858548951288834,-318.585489512888,-0.03982318618911104,2.129225389559142,0.9207648182085512
EURUSD,2022-06,7,3,4,42.857142857142854,-1.5206450317351128,-1520.6450317351123,-0.21723500453358754,3.1733481683986353,0.6470673423043709
EURUSD,2022-07,6,5,1,83.33333333333334,3.6189574916373064,3618.9574916373062,0.6031595819395511,1.026424575877411,4.429495330175448
EURUSD,2022-08,10,5,5,50.0,-0.6515178234026197,-651.51782340262,-0.06515178234026196,2.1903329885984935,0.8775340601093501
EURUSD,2022-09,7,4,3,57.14285714285714,0.571002920770936,571.0029207709358,0.08157184582441943,1.1422590334190696,1.1805398090597048
EURUSD,2022-10,1,0,1,0.0,-1.0588404931760023,-1058.8404931760022,-1.0588404931760023,0.0,0.0
EURUSD,2022-11,9,3,6,33.33333333333333,-2.1762522658103083,-2176.252265810309,-0.24180580731225648,4.879285148920861,0.5663055691872266
EURUSD,2022-12,8,5,3,62.5,1.4002258743234055,1400.2258743234054,0.1750282342904257,1.071141899833022,1.4381837272830427
EURUSD,2023-01,5,3,2,60.0,0.6128736681277782,612.873668127778,0.12257473362555564,1.0586435239592298,1.2881969980350865
EURUSD,2023-02,9,4,5,44.44444444444444,-1.8370889917410391,-1837.0889917410393,-0.2041209990823377,3.4189784798534637,0.6640620609484308
EURUSD,2023-03,3,2,1,66.66666666666666,0.6998559641911911,699.855964191191,0.2332853213970637,1.0999363597832938,1.6304880036576046
EURUSD,2023-04,5,1,4,20.0,-3.470046442136427,-3470.046442136427,-0.6940092884272854,2.3973384209344566,0.2088094414102024
EURUSD,2023-05,5,2,3,40.0,-1.7402823250570014,-1740.2823250570016,-0.3480564650114003,1.2744949264517682,0.4997179950333897
EURUSD,2023-06,8,6,2,75.0,3.17621999843441,3176.2199984344097,0.39702749980430124,1.2153904014792172,2.455176759549049
EURUSD,2023-07,3,0,3,0.0,-3.303386726548671,-3303.3867265486715,-1.101128908849557,2.23668481983961,0.0
EURUSD,2023-08,7,2,5,28.57142857142857,-3.6875959187212706,-3687.5959187212707,-0.5267994169601815,4.33713470746442,0.32532866739641225
EURUSD,2023-09,2,2,0,100.0,1.7933016426378325,1793.3016426378326,0.8966508213189163,0.0,inf
EURUSD,2023-10,6,6,0,100.0,5.525879982226654,5525.879982226655,0.9209799970377758,0.0,inf
