pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2022,78,38,40,48.717948717948715,-5.112506223984479,-5112.506223984477,-0.0655449515895446,10.771362398384051,0.873227152534237
EURUSD,2023,68,35,33,51.470588235294116,-4.627064675075049,-4627.064675075049,-0.06804506875110367,11.540464570790851,0.872629259114229
EURUSD,2024,83,38,45,45.78313253012048,-17.283949917601888,-17283.949917601887,-0.2082403604530348,22.421012686257225,0.6533465117755911
EURUSD,2025,94,45,49,47.87234042553192,-15.57575714144346,-15575.75714144346,-0.16569954405790915,18.193668195481248,0.7146412297911745
