pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag
EURUSD,short,2020-01-02 11:20:00-05:00,2020-01-02 11:25:00-05:00,1.11872,1.1184062067204044,2549449,799.9999628716605,685.9311794597179,0.6859311794597179,114.06878341194258,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-02 12:35:00-05:00,2020-01-02 12:40:00-05:00,1.11709,1.1167758326334327,3183016,-999.9997544612543,-1142.208368203765,-1.1422083682037651,142.20861374251078,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-02 12:50:00-05:00,2020-01-02 13:00:00-05:00,1.11707,1.1167845773672203,3503576,-999.9998860639547,-1156.5294717590334,-1.1565294717590333,156.52958569507874,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-02 13:35:00-05:00,2020-01-02 13:40:00-05:00,1.1167799999999999,1.116987920885685,3847617,799.9999344170817,628.1062658879933,0.6281062658879933,171.89366852908836,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-03 15:20:00-05:00,2020-01-03 15:30:00-05:00,1.1163100000000001,1.116174158375436,5889211,799.9999896403971,537.0485843837898,0.5370485843837899,262.95140525660725,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-06 12:50:00-05:00,2020-01-06 13:00:00-05:00,1.11913,1.1193079827573804,5618521,-999.9998599800032,-1251.5340762464027,-1.2515340762464027,251.5342162663996,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-06 14:00:00-05:00,2020-01-06 14:00:00-05:00,1.11934,1.1192281409350524,7151856,799.9999247998455,479.8015849967415,0.47980158499674147,320.19833980310403,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-06 17:10:00-05:00,2020-01-06 17:10:00-05:00,1.11948,1.1195927474724088,8869378,-999.9999513377511,-1397.1836026743779,-1.3971836026743778,397.1836513366268,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-07 11:05:00-05:00,2020-01-07 11:15:00-05:00,1.1142,1.1138936438795801,3264175,-999.999989371821,-1145.4577407720335,-1.1454577407720334,145.4577514002126,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-07 16:10:00-05:00,2020-01-07 16:15:00-05:00,1.11447,1.1145527248848932,9670608,799.999933646652,368.879833737579,0.36887983373757904,431.120099909073,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-08 13:05:00-05:00,2020-01-08 13:05:00-05:00,1.1118299999999999,1.1115677448993493,3813081,-999.9999414438447,-1169.5598553742159,-1.169559855374216,169.55991393037112,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-08 13:35:00-05:00,2020-01-08 13:55:00-05:00,1.1114899999999999,1.1112563086961644,4279149,-999.9999091161069,-1190.2291619983246,-1.1902291619983245,190.22925288221768,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-08 14:40:00-05:00,2020-01-08 14:45:00-05:00,1.11117,1.110995154050884,5719320,-999.9999336980471,-1254.1854058753731,-1.2541854058753732,254.18547217732606,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-08 17:15:00-05:00,2020-01-08 17:25:00-05:00,1.1107099999999999,1.1108138549479665,7703051,799.999960789131,457.74972974151524,0.45774972974151523,342.2502310476158,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-09 11:05:00-05:00,2020-01-09 11:05:00-05:00,1.11024,1.1099145261006567,3072442,-999.999678245917,-1136.425598495552,-1.136425598495552,136.42592024963508,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-09 12:50:00-05:00,2020-01-09 13:05:00-05:00,1.11055,1.1103675336733883,4384370,799.9998884064269,605.2534042641951,0.605253404264195,194.74648414223185,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-09 14:45:00-05:00,2020-01-09 14:45:00-05:00,1.11072,1.1108575803723244,7268478,-999.9999094722559,-1322.9496648368454,-1.3229496648368453,322.94975536458946,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-09 16:45:00-05:00,2020-01-09 16:50:00-05:00,1.11057,1.1104788393355796,10969643,-999.999944335661,-1487.2822013971743,-1.4872822013971743,487.28225706151335,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-10 11:15:00-05:00,2020-01-10 11:20:00-05:00,1.11124,1.1115538091021244,3186650,-999.9997752847775,-1141.6650931202832,-1.1416650931202832,141.66531783550573,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-10 11:50:00-05:00,2020-01-10 11:55:00-05:00,1.11148,1.1117692176180238,3457604,-999.9999929495874,-1153.7423007062464,-1.1537423007062464,153.742307756659,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-10 12:45:00-05:00,2020-01-10 13:05:00-05:00,1.11221,1.1120285961264966,4410049,799.9999709393287,603.8199470071474,0.6038199470071475,196.18002393218123,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-10 15:10:00-05:00,2020-01-10 15:10:00-05:00,1.11196,1.1120760939436345,8613713,-999.9999115051754,-1383.1440838026056,-1.3831440838026057,383.14417229743015,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-13 11:50:00-05:00,2020-01-13 12:05:00-05:00,1.11387,1.1136734678844562,4070581,799.9998954220417,618.6519730811501,0.6186519730811502,181.34792234089156,take_profit,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-13 17:40:00-05:00,2020-01-13 17:40:00-05:00,1.11359,1.1137083641424415,8448504,-999.9999308725176,-1376.3467136455351,-1.3763467136455352,376.3467827730175,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-13 17:50:00-05:00,2020-01-13 17:50:00-05:00,1.11356,1.1136755588779215,8653597,-999.9999593036672,-1385.4719383156535,-1.3854719383156535,385.47197901198615,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-14 12:40:00-05:00,2020-01-14 12:55:00-05:00,1.11297,1.1131537069816928,5443451,-999.9999532025903,-1242.3558595804543,-1.2423558595804542,242.35590637786407,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-14 13:25:00-05:00,2020-01-14 13:30:00-05:00,1.11301,1.1131518146193342,7051459,-999.9999738354182,-1313.9537490984949,-1.313953749098495,313.95377526307675,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,short,2020-01-14 14:00:00-05:00,2020-01-14 14:00:00-05:00,1.11303,1.1131626996472117,7535815,-999.9999919529577,-1335.5235187307967,-1.3355235187307968,335.52352677783904,stop_loss,fast_indicator_combo,,vwap_rsi7
EURUSD,long,2020-01-14 16:55:00-05:00,2020-01-14 17:00:00-05:00,1.11263,1.1126948649384247,12333319,799.9999775074863,251.08714874913608,0.25108714874913607,548.9128287583502,take_profit,fast_indicator_combo,,vwap_rsi7
