trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1622,2022-02-01T12:03:00+00:00,2022-02-01T12:31:08.599000,SHORT,BE_STOP,0.0,-0.102,0.102
1623,2022-02-02T13:36:00+00:00,2022-02-02T14:24:02.129000,SHORT,BE_STOP,0.0,-0.0373,0.0373
1624,2022-02-03T12:36:00+00:00,2022-02-03T12:47:09.363000,SHORT,TP,1.4,1.3612,0.0388
1625,2022-02-04T15:21:00+00:00,2022-02-04T15:41:33.480000,LONG,BE_STOP,0.0,-0.0248,0.0248
1626,2022-02-07T12:00:00+00:00,2022-02-07T12:49:46.642000,LONG,TP,1.4,1.3206,0.0794
1627,2022-02-08T13:00:00+00:00,2022-02-08T13:22:12.440000,SHORT,TP,1.4,1.3296,0.0704
1628,2022-02-09T12:15:00+00:00,2022-02-09T13:52:17.332000,LONG,BE_STOP,0.0,-0.0403,0.0403
1629,2022-02-10T13:06:00+00:00,2022-02-10T14:16:24.653000,LONG,SL,-1.0,-1.0085,0.0085
1630,2022-02-11T13:33:00+00:00,2022-02-11T15:25:56.714000,SHORT,BE_STOP,0.0,-0.0273,0.0273
1631,2022-02-14T15:00:00+00:00,2022-02-14T19:21:37.559000,LONG,SL,-1.0,-1.0211,0.0211
1632,2022-02-15T12:21:00+00:00,2022-02-15T13:31:26.579000,SHORT,SL,-1.0,-1.0382,0.0382
1633,2022-02-16T12:03:00+00:00,2022-02-16T12:11:26.662000,SHORT,BE_STOP,0.0,-0.0877,0.0877
1634,2022-02-18T16:03:00+00:00,2022-02-18T16:17:57.463000,SHORT,BE_STOP,0.0,-0.0291,0.0291
1635,2022-02-21T18:03:00+00:00,2022-02-21T19:10:00.526000,SHORT,TP,1.4,1.3643,0.0357
1636,2022-02-23T16:03:00+00:00,2022-02-23T16:14:09.363000,SHORT,TP,1.4,1.3219,0.0781
1637,2022-02-24T16:12:00+00:00,2022-02-24T18:56:59.128000,LONG,TP,1.4,1.388,0.012
1638,2022-02-25T13:54:00+00:00,2022-02-25T14:57:44.808000,LONG,BE_STOP,0.0,-0.0217,0.0217
1639,2022-02-28T12:57:00+00:00,2022-02-28T13:31:00.921000,SHORT,BE_STOP,0.0,-0.0309,0.0309
