pair,direction,entry_time,exit_time,entry_price,exit_price,units,gross_pnl_usd,net_pnl_usd,r_multiple,commission_usd,exit_reason,strategy_family,context_key,setup_tag,context_trades_before,context_win_rate_before,context_expectancy_before
EURUSD,short,2022-10-21 11:00:00-04:00,2022-10-21 11:05:00-04:00,0.97966,0.9787272610925593,830000,774.1732931757995,741.664064641663,0.7425241924370487,32.50922853413648,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
EURUSD,short,2023-09-18 12:10:00-04:00,2023-09-18 12:45:00-04:00,1.06861,1.0689354284291197,1885000,-613.4325888905312,-694.018051542309,-1.2462556118425803,80.58546265177782,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
EURUSD,long,2024-11-26 11:35:00-05:00,2024-11-26 11:40:00-05:00,1.04782,1.0482260275482846,1834000,744.6545235540865,667.7715552636154,0.6680433457308743,76.8829682904711,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
EURUSD,long,2024-12-18 11:20:00-05:00,2024-12-18 11:30:00-05:00,1.04799,1.0475860698103492,1922000,-776.353824508822,-856.9077686323318,-1.192312692011666,80.55394412350984,stop_loss,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
EURUSD,short,2025-01-31 12:50:00-05:00,2025-01-31 13:20:00-05:00,1.04169,1.04186,1762000,-299.54000000000616,-372.9643020000061,-0.37313744317696995,73.42430200000001,volatility_shock,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
EURUSD,short,2025-04-28 11:00:00-04:00,2025-04-28 11:15:00-04:00,1.13781,1.1373259169363779,1556000,753.2332469960368,682.4310172609767,0.6825050289629816,70.80222973506008,take_profit,post_expansion_mean_reversion,,post_expansion_mean_reversion,0,0.0,0.0
