trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
2349,2025-03-03T12:00:00+00:00,2025-03-03T12:24:07.629000,LONG,BE_STOP,0.0,-0.0588,0.0588
2350,2025-03-04T15:42:00+00:00,2025-03-04T18:10:30.109000,LONG,TP,1.4,1.3813,0.0187
2351,2025-03-05T14:03:00+00:00,2025-03-05T14:41:11.136000,LONG,TP,1.4,1.38,0.02
2352,2025-03-06T15:33:00+00:00,2025-03-06T18:42:03.527000,SHORT,TP,1.4,1.3842,0.0158
2353,2025-03-07T14:00:00+00:00,2025-03-07T15:48:59.261000,SHORT,BE_STOP,0.0,-0.0174,0.0174
2354,2025-03-10T17:09:00+00:00,2025-03-10T17:52:22.479000,LONG,BE_STOP,0.0,-0.0463,0.0463
2355,2025-03-11T17:06:00+00:00,2025-03-11T17:15:47.174000,LONG,BE_STOP,0.0,-0.0877,0.0877
2356,2025-03-12T13:39:00+00:00,2025-03-12T14:41:34.257000,SHORT,SL,-1.0,-1.0299,0.0299
2357,2025-03-13T14:00:00+00:00,2025-03-13T14:18:02.001000,LONG,BE_STOP,0.0,-0.0352,0.0352
2358,2025-03-17T12:09:00+00:00,2025-03-17T23:44:59.660000,LONG,TIME_EXIT,0.6834,0.6583,0.0251
2359,2025-03-18T13:00:00+00:00,2025-03-18T15:00:30.183000,LONG,BE_STOP,0.0,-0.0327,0.0327
2360,2025-03-19T14:45:00+00:00,2025-03-19T15:53:48.366000,SHORT,TP,1.4,1.3451,0.0549
2361,2025-03-21T15:45:00+00:00,2025-03-21T15:50:34.854000,SHORT,TP,1.4,1.3324,0.0676
2362,2025-03-24T12:57:00+00:00,2025-03-24T13:15:05.786000,LONG,SL,-1.0,-1.0526,0.0526
2363,2025-03-26T13:15:00+00:00,2025-03-26T14:05:36.781000,SHORT,BE_STOP,0.0,-0.0446,0.0446
2364,2025-03-27T11:42:00+00:00,2025-03-27T15:30:53.522000,SHORT,SL,-1.0,-1.024,0.024
2365,2025-03-28T13:00:00+00:00,2025-03-28T13:00:20.141000,LONG,BE_STOP,0.0,-0.2174,0.2174
2366,2025-03-31T14:00:00+00:00,2025-03-31T14:07:20.097000,SHORT,BE_STOP,0.0,-0.0617,0.0617
