trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
847,2018-09-03T13:12:00+00:00,2018-09-03T14:59:00.714000,LONG,TP,1.4,1.3495,0.0505
848,2018-09-04T14:48:00+00:00,2018-09-04T16:41:26.377000,LONG,TP,1.4,1.3763,0.0237
849,2018-09-05T13:03:00+00:00,2018-09-05T13:17:16.665000,LONG,TP,1.4,1.3741,0.0259
850,2018-09-07T11:06:00+00:00,2018-09-07T11:52:43.162000,SHORT,BE_STOP,0.0,-0.0305,0.0305
851,2018-09-10T12:21:00+00:00,2018-09-10T12:49:16.230000,LONG,TP,1.4,1.3351,0.0649
852,2018-09-11T13:00:00+00:00,2018-09-11T14:40:36.547000,LONG,BE_STOP,0.0,-0.0413,0.0413
853,2018-09-12T14:00:00+00:00,2018-09-12T15:14:53.848000,LONG,TP,1.4,1.3741,0.0259
854,2018-09-14T13:45:00+00:00,2018-09-14T14:13:48.154000,LONG,SL,-1.0,-1.0385,0.0385
855,2018-09-17T12:00:00+00:00,2018-09-17T12:11:55.186000,LONG,BE_STOP,0.0,-0.0714,0.0714
856,2018-09-18T16:06:00+00:00,2018-09-18T16:28:20.826000,SHORT,TP,1.4,1.3524,0.0476
857,2018-09-19T13:48:00+00:00,2018-09-19T13:57:54.498000,SHORT,BE_STOP,0.0,-0.0352,0.0352
858,2018-09-20T11:18:00+00:00,2018-09-20T11:35:04.916000,LONG,TP,1.4,1.36,0.04
859,2018-09-24T12:30:00+00:00,2018-09-24T13:02:57.697000,SHORT,BE_STOP,0.0,-0.0301,0.0301
860,2018-09-25T12:57:00+00:00,2018-09-25T13:13:49.158000,LONG,BE_STOP,0.0,-0.0568,0.0568
861,2018-09-26T14:06:00+00:00,2018-09-26T14:45:21.181000,LONG,TP,1.4,1.3342,0.0658
862,2018-09-27T17:33:00+00:00,2018-09-27T18:05:23.466000,LONG,SL,-1.0,-1.0459,0.0459
