pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,43,20,23,46.51162790697674,-15.198110877700469,-15198.11087770047,-0.35344443901628997,15.669730179112277,0.22136728666786598
EURUSD,2021,36,19,17,52.77777777777778,-9.954374452462828,-9954.37445246283,-0.27651040145730077,10.117292509316766,0.37397232384764634
