trade_id,entry_time,exit_time,direction,verdict,gross_r,net_r,comm_r
1761,2022-09-01T14:00:00+00:00,2022-09-01T14:27:12.175000,SHORT,BE_STOP,0.0,-0.0147,0.0147
1762,2022-09-02T15:00:00+00:00,2022-09-02T15:02:57.973000,LONG,BE_STOP,0.0,-0.082,0.082
1763,2022-09-05T11:06:00+00:00,2022-09-05T11:27:58.166000,SHORT,TP,1.4,1.35,0.05
1764,2022-09-06T12:03:00+00:00,2022-09-06T13:02:51.405000,SHORT,TP,1.4,1.3624,0.0376
1765,2022-09-07T14:21:00+00:00,2022-09-07T16:42:14.886000,LONG,TP,1.4,1.3821,0.0179
1766,2022-09-08T11:18:00+00:00,2022-09-08T11:28:12.214000,LONG,BE_STOP,0.0,-0.0417,0.0417
1767,2022-09-09T13:00:00+00:00,2022-09-09T20:59:57.407000,SHORT,TIME_EXIT,-0.3481,-0.3667,0.0185
1768,2022-09-12T13:00:00+00:00,2022-09-12T13:17:23.035000,SHORT,TP,1.4,1.3648,0.0352
1769,2022-09-13T12:15:00+00:00,2022-09-13T12:29:36.977000,SHORT,BE_STOP,0.0,-0.0495,0.0495
1770,2022-09-14T19:57:00+00:00,2022-09-14T23:44:59.878000,LONG,TIME_EXIT,0.1653,0.124,0.0413
1771,2022-09-15T11:24:00+00:00,2022-09-15T11:53:19.559000,LONG,BE_STOP,0.0,-0.034,0.034
1772,2022-09-16T15:36:00+00:00,2022-09-16T20:00:00.113000,SHORT,BE_STOP,0.0,-0.0204,0.0204
1773,2022-09-19T12:54:00+00:00,2022-09-19T13:32:46.783000,SHORT,BE_STOP,0.0,-0.0382,0.0382
1774,2022-09-20T11:06:00+00:00,2022-09-20T12:05:43.763000,SHORT,TP,1.4,1.365,0.035
1775,2022-09-21T18:00:00+00:00,2022-09-21T18:35:28.149000,SHORT,SL,-1.0,-1.0081,0.0081
1776,2022-09-22T15:30:00+00:00,2022-09-22T21:24:45.188000,LONG,BE_STOP,0.0,-0.0275,0.0275
1777,2022-09-23T13:24:00+00:00,2022-09-23T13:45:00.174000,SHORT,TP,1.4,1.3558,0.0442
1778,2022-09-26T15:12:00+00:00,2022-09-26T16:02:54.421000,LONG,SL,-1.0,-1.0106,0.0106
1779,2022-09-27T15:39:00+00:00,2022-09-27T16:21:50.778000,LONG,SL,-1.0,-1.0161,0.0161
1780,2022-09-28T13:24:00+00:00,2022-09-28T15:00:00.041000,LONG,TP,1.4,1.3677,0.0323
1781,2022-09-29T11:57:00+00:00,2022-09-29T12:27:34.540000,SHORT,BE_STOP,0.0,-0.02,0.02
1782,2022-09-30T11:45:00+00:00,2022-09-30T12:01:08.903000,SHORT,BE_STOP,0.0,-0.0279,0.0279
