pair,year,trades,wins,losses,win_rate,total_pnl_r,total_pnl_usd,avg_pnl_r,max_drawdown_pct,profit_factor
EURUSD,2020,12,7,5,58.333333333333336,-3.6273517977005243,-3627.3517977005245,-0.3022793164750437,5.897235540559151,0.39788424440641645
EURUSD,2021,12,4,8,33.33333333333333,-6.141046668855177,-6141.046668855177,-0.5117538890712647,5.078067214724748,0.11889463330895886
